MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-11_1,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_2,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_3,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. السكر
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""السكر"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_4,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_5,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_6,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. السكر
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""السكر"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_7,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_8,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_9,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الزيت الزيتون
B. السكر
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""السكر"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_10,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_11,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. السكر
D. الملابس الجاهزة

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""السكر"",
    ""D"": ""الملابس الجاهزة""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_12,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. الملابس الجاهزة

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""الملابس الجاهزة""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_13,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. السكر
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""السكر"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_14,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_15,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. الملابس الجاهزة

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""الملابس الجاهزة""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_16,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. السكر
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""السكر"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_17,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_18,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. السكر
D. الملابس الجاهزة

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""الملابس الجاهزة""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-11_19,EG-DIA-11,TheSuezCanalCities,"ايه السلعه  المشهوره بيها مدن القناة للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الزيت الزيتون
B. السكر
C. الملابس الجاهزة
D. المنسوجات

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""السكر"",
    ""C"": ""الملابس الجاهزة"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-12_0,EG-DIA-12,TheSuezCanalCities,"ايه اكتر هديه ممكن تجيبها وانت بتزور اهالي كبار فالسن في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الحلويات الشرقيه
B. الشوكولاتة السويسرية
C. سجادة صلاة
D. فواكهه

الإجابة:","{
    ""A"": ""الحلويات الشرقيه"",
    ""B"": ""الشوكولاتة السويسرية"",
    ""C"": ""سجادة صلاة"",
    ""D"": ""فواكهه""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-13_0,EG-DIA-13,TheSuezCanalCities,"طالب الابتدائي بيروح المدرسه ازاي في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. التوك توك
B. المونوريل
C. تومنايا
D. مشي

الإجابة:","{
    ""A"": ""التوك توك"",
    ""B"": ""المونوريل"",
    ""C"": ""تومنايا"",
    ""D"": ""مشي""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_0,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_1,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_2,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_3,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_4,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. القاهره
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""القاهره"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_5,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_6,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. بورسعيد

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""بورسعيد""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_7,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_8,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_9,EG-DIA-14,TheSuezCanalCities,"ايه اكتر مدينه فيها اكبر حماس للدراسه في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",C
EG-DIA-15_0,EG-DIA-15,TheSuezCanalCities,"ايه اشهر رياضه بتتلعب من غير كوره في مدن القناة؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. التنس
B. السباحه
C. الكاراتيه
D. سباق الهجن

الإجابة:","{
    ""A"": ""التنس"",
    ""B"": ""السباحه"",
    ""C"": ""الكاراتيه"",
    ""D"": ""سباق الهجن""
}","{
    ""A"": ""dummy"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",B
