MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-11_1,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. mango
C. petrol
D. pharaonic costumes

Answer:","{
    ""A"": ""fish"",
    ""B"": ""mango"",
    ""C"": ""petrol"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_2,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. mango
C. olive oil
D. petrol

Answer:","{
    ""A"": ""fish"",
    ""B"": ""mango"",
    ""C"": ""olive oil"",
    ""D"": ""petrol""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",B
EG-DIA-11_3,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. mango
B. petrol
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""mango"",
    ""B"": ""petrol"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_4,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. mango
B. olive oil
C. petrol
D. textiles

Answer:","{
    ""A"": ""mango"",
    ""B"": ""olive oil"",
    ""C"": ""petrol"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_5,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. mango
B. olive oil
C. petrol
D. pharaonic costumes

Answer:","{
    ""A"": ""mango"",
    ""B"": ""olive oil"",
    ""C"": ""petrol"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-11_6,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. mango
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""fish"",
    ""B"": ""mango"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_7,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. mango
C. olive oil
D. textiles

Answer:","{
    ""A"": ""fish"",
    ""B"": ""mango"",
    ""C"": ""olive oil"",
    ""D"": ""textiles""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""Sinai"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_8,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. mango
C. olive oil
D. pharaonic costumes

Answer:","{
    ""A"": ""fish"",
    ""B"": ""mango"",
    ""C"": ""olive oil"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_9,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. mango
B. olive oil
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""mango"",
    ""B"": ""olive oil"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_10,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. petrol
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""petrol"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_11,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. petrol
D. pharaonic costumes

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""petrol"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""GreaterCairo"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-11_12,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. olive oil
D. petrol

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""olive oil"",
    ""D"": ""petrol""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-11_13,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. petrol
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""petrol"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_14,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. olive oil
C. petrol
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""olive oil"",
    ""C"": ""petrol"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_15,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. olive oil
C. petrol
D. pharaonic costumes

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""olive oil"",
    ""C"": ""petrol"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-11_16,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_17,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. olive oil
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""olive oil"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""Sinai"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_18,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. fish
C. olive oil
D. pharaonic costumes

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""fish"",
    ""C"": ""olive oil"",
    ""D"": ""pharaonic costumes""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Alexandria"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-11_19,EG-DIA-11,TheSuezCanalCities,"What is the representative export item of the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clothing
B. olive oil
C. pharaonic costumes
D. textiles

Answer:","{
    ""A"": ""clothing"",
    ""B"": ""olive oil"",
    ""C"": ""pharaonic costumes"",
    ""D"": ""textiles""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-12_0,EG-DIA-12,TheSuezCanalCities,"What is the common gift you give when visiting elderly parents in the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. baklava
B. flowers
C. fruit
D. traditional eastern sweets

Answer:","{
    ""A"": ""baklava"",
    ""B"": ""flowers"",
    ""C"": ""fruit"",
    ""D"": ""traditional eastern sweets""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-13_0,EG-DIA-13,TheSuezCanalCities,"How do elementary school students in the Suez Canal cities go to school? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. by bicycle
B. by school bus
C. microbus
D. on foot

Answer:","{
    ""A"": ""by bicycle"",
    ""B"": ""by school bus"",
    ""C"": ""microbus"",
    ""D"": ""on foot""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_0,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. el-arish
C. port said
D. tanta

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""el-arish"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_1,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_2,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-arish
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""el-arish"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""Sinai"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_3,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_4,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_5,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_6,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_7,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_8,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-14_9,EG-DIA-14,TheSuezCanalCities,"Which region (within a city) in the Suez Canal cities has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-15_0,EG-DIA-15,TheSuezCanalCities,"What is the most popular sport played without a ball in the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. camel racing
B. karate
C. rowing
D. swimming

Answer:","{
    ""A"": ""camel racing"",
    ""B"": ""karate"",
    ""C"": ""rowing"",
    ""D"": ""swimming""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""dummy"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-16_0,EG-DIA-16,TheSuezCanalCities,"What soft drink do people in the Suez Canal cities like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. 7 up
B. coca-cola
C. pepsi
D. red bull

Answer:","{
    ""A"": ""7 up"",
    ""B"": ""coca-cola"",
    ""C"": ""pepsi"",
    ""D"": ""red bull""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-17_0,EG-DIA-17,TheSuezCanalCities,"What kind of soup do people from the Suez Canal cities like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. borscht
B. lesan asfour
C. minestrone
D. tom yum

Answer:","{
    ""A"": ""borscht"",
    ""B"": ""lesan asfour"",
    ""C"": ""minestrone"",
    ""D"": ""tom yum""
}","{
    ""A"": ""dummy"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-18_0,EG-DIA-18,TheSuezCanalCities,"What street food do people from the Suez Canal cities like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. savory crepe
D. taameya

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""savory crepe"",
    ""D"": ""taameya""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-18_1,EG-DIA-18,TheSuezCanalCities,"What street food do people from the Suez Canal cities like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. pizza
D. taameya

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""pizza"",
    ""D"": ""taameya""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-19_0,EG-DIA-19,TheSuezCanalCities,"What kind of seafood do people from the Suez Canal cities like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. lobster
B. octopus
C. shrimp
D. singari

Answer:","{
    ""A"": ""lobster"",
    ""B"": ""octopus"",
    ""C"": ""shrimp"",
    ""D"": ""singari""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-20_0,EG-DIA-20,TheSuezCanalCities,"What is the most commonly used public transport by people when travelling between cites in the Suez Canal cities? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. coach bus
B. microbus
C. passenger train
D. shared taxi

Answer:","{
    ""A"": ""coach bus"",
    ""B"": ""microbus"",
    ""C"": ""passenger train"",
    ""D"": ""shared taxi""
}","{
    ""A"": ""dummy"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-22_0,EG-DIA-22,TheSuezCanalCities,"What is the common leisure activity that males in their 20s in the Suez Canal cities engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. attending football matches
B. going to the cinema
C. play football
D. they go to a cafe

Answer:","{
    ""A"": ""attending football matches"",
    ""B"": ""going to the cinema"",
    ""C"": ""play football"",
    ""D"": ""they go to a cafe""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",D
EG-DIA-22_1,EG-DIA-22,TheSuezCanalCities,"What is the common leisure activity that males in their 20s in the Suez Canal cities engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. attending football matches
B. browse the internet
C. going to the cinema
D. play football

Answer:","{
    ""A"": ""attending football matches"",
    ""B"": ""browse the internet"",
    ""C"": ""going to the cinema"",
    ""D"": ""play football""
}","{
    ""A"": ""dummy"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""dummy"",
    ""D"": ""Sinai""
}",B
