MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-13_0,EG-DIA-13,UpperEgypt,"How do elementary school students in Upper Egypt go to school? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. by bicycle
B. by school bus
C. microbus
D. on foot

Answer:","{
    ""A"": ""by bicycle"",
    ""B"": ""by school bus"",
    ""C"": ""microbus"",
    ""D"": ""on foot""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-14_0,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_1,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_2,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. moharam bek
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_3,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_4,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_5,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_6,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-14_7,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. moharam bek

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""moharam bek""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_8,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-14_9,EG-DIA-14,UpperEgypt,"Which region (within a city) in Upper Egypt has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-15_0,EG-DIA-15,UpperEgypt,"What is the most popular sport played without a ball in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. boxing
B. camel racing
C. karate
D. squash

Answer:","{
    ""A"": ""boxing"",
    ""B"": ""camel racing"",
    ""C"": ""karate"",
    ""D"": ""squash""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-16_0,EG-DIA-16,UpperEgypt,"What soft drink do people in Upper Egypt like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. 7 up
B. coca-cola
C. pepsi
D. red bull

Answer:","{
    ""A"": ""7 up"",
    ""B"": ""coca-cola"",
    ""C"": ""pepsi"",
    ""D"": ""red bull""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-17_0,EG-DIA-17,UpperEgypt,"What kind of soup do people from Upper Egypt like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. french onion soup
B. harira
C. shorbat lesan asfour
D. tom yum

Answer:","{
    ""A"": ""french onion soup"",
    ""B"": ""harira"",
    ""C"": ""shorbat lesan asfour"",
    ""D"": ""tom yum""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""dummy""
}",C
EG-DIA-18_0,EG-DIA-18,UpperEgypt,"What street food do people from Upper Egypt like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. kebda iskandarani
B. pizza
C. shawarma
D. taameya

Answer:","{
    ""A"": ""kebda iskandarani"",
    ""B"": ""pizza"",
    ""C"": ""shawarma"",
    ""D"": ""taameya""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""dummy"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-18_1,EG-DIA-18,UpperEgypt,"What street food do people from Upper Egypt like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. pizza
D. shawarma

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""pizza"",
    ""D"": ""shawarma""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""dummy""
}",A
EG-DIA-19_0,EG-DIA-19,UpperEgypt,"What kind of seafood do people from Upper Egypt like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. crab
B. lobster
C. oysters
D. shrimp

Answer:","{
    ""A"": ""crab"",
    ""B"": ""lobster"",
    ""C"": ""oysters"",
    ""D"": ""shrimp""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-19_1,EG-DIA-19,UpperEgypt,"What kind of seafood do people from Upper Egypt like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. crab
B. fish
C. lobster
D. oysters

Answer:","{
    ""A"": ""crab"",
    ""B"": ""fish"",
    ""C"": ""lobster"",
    ""D"": ""oysters""
}","{
    ""A"": ""dummy"",
    ""B"": ""UpperEgypt"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-20_0,EG-DIA-20,UpperEgypt,"What is the most commonly used public transport by people when travelling between cites in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. domestic airline flights
B. intercity tram
C. microbus
D. passenger ferry

Answer:","{
    ""A"": ""domestic airline flights"",
    ""B"": ""intercity tram"",
    ""C"": ""microbus"",
    ""D"": ""passenger ferry""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""dummy""
}",C
EG-DIA-22_0,EG-DIA-22,UpperEgypt,"What is the common leisure activity that males in their 20s in Upper Egypt engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. attend cinema screenings
B. go bowling
C. going to a cafe
D. play playstation

Answer:","{
    ""A"": ""attend cinema screenings"",
    ""B"": ""go bowling"",
    ""C"": ""going to a cafe"",
    ""D"": ""play playstation""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-25_0,EG-DIA-25,UpperEgypt,"What is the most common transportation that people take to get to work in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. microbus
B. private car
C. public bus
D. train

Answer:","{
    ""A"": ""microbus"",
    ""B"": ""private car"",
    ""C"": ""public bus"",
    ""D"": ""train""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""dummy""
}",A
EG-DIA-26_0,EG-DIA-26,UpperEgypt,"What food do the hosts usually prepare for the guests in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. koshari
D. macarona bechamel

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""koshari"",
    ""D"": ""macarona bechamel""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-27_0,EG-DIA-27,UpperEgypt,"What is the usual drink in the breakfast in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. coffee
B. sahlab
C. tea
D. turkish coffee

Answer:","{
    ""A"": ""coffee"",
    ""B"": ""sahlab"",
    ""C"": ""tea"",
    ""D"": ""turkish coffee""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""dummy""
}",C
EG-DIA-28_0,EG-DIA-28,UpperEgypt,"What food is usually prepared for a family picnic in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. pizza
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""pizza"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_1,EG-DIA-28,UpperEgypt,"What food is usually prepared for a family picnic in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_2,EG-DIA-28,UpperEgypt,"What food is usually prepared for a family picnic in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. mahshi
C. pizza
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""mahshi"",
    ""C"": ""pizza"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""LowerEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_3,EG-DIA-28,UpperEgypt,"What food is usually prepared for a family picnic in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. mahshi
D. pizza

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""mahshi"",
    ""D"": ""pizza""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-29_0,EG-DIA-29,UpperEgypt,"Which food from Upper Egypt is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-meluah
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""el-meluah"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",A
EG-DIA-29_1,EG-DIA-29,UpperEgypt,"Which food from Upper Egypt is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. el-meluah
C. griled/fried organ meat
D. lasima

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""el-meluah"",
    ""C"": ""griled/fried organ meat"",
    ""D"": ""lasima""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""UpperEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",B
EG-DIA-29_2,EG-DIA-29,UpperEgypt,"Which food from Upper Egypt is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. el-meluah
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""el-meluah"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""UpperEgypt"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",B
EG-DIA-29_3,EG-DIA-29,UpperEgypt,"Which food from Upper Egypt is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. el-meluah
C. griled/fried organ meat
D. wedge clams

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""el-meluah"",
    ""C"": ""griled/fried organ meat"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""UpperEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",B
EG-DIA-30_0,EG-DIA-30,UpperEgypt,"What is the name of the popular bread in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. baladi
B. eish shams
C. saj
D. shami

Answer:","{
    ""A"": ""baladi"",
    ""B"": ""eish shams"",
    ""C"": ""saj"",
    ""D"": ""shami""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""UpperEgypt"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",B
EG-DIA-31_0,EG-DIA-31,UpperEgypt,"What event is usually held before a wedding in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bachelor party
B. bridal shower
C. henna
D. rehearsal dinner

Answer:","{
    ""A"": ""bachelor party"",
    ""B"": ""bridal shower"",
    ""C"": ""henna"",
    ""D"": ""rehearsal dinner""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""dummy""
}",C
EG-DIA-32_0,EG-DIA-32,UpperEgypt,"What activities are usually done days before Ramadan in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. buying school uniforms
B. hanging up decorations
C. harvesting wheat
D. preparing for the coptic christmas fast

Answer:","{
    ""A"": ""buying school uniforms"",
    ""B"": ""hanging up decorations"",
    ""C"": ""harvesting wheat"",
    ""D"": ""preparing for the coptic christmas fast""
}","{
    ""A"": ""dummy"",
    ""B"": ""UpperEgypt"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-33_0,EG-DIA-33,UpperEgypt,"What is the most popular tourist attraction for foreign visitors in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. philae temple
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""philae temple"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",B
EG-DIA-33_1,EG-DIA-33,UpperEgypt,"What is the most popular tourist attraction for foreign visitors in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. dayan Rock
B. philae temple
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""dayan Rock"",
    ""B"": ""philae temple"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",B
EG-DIA-33_2,EG-DIA-33,UpperEgypt,"What is the most popular tourist attraction for foreign visitors in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. philae temple
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""philae temple"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-33_3,EG-DIA-33,UpperEgypt,"What is the most popular tourist attraction for foreign visitors in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. philae temple
D. sayyid al-badawi in tanta

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""philae temple"",
    ""D"": ""sayyid al-badawi in tanta""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-35_0,EG-DIA-35,UpperEgypt,"What drink is commonly consumed in Upper Egypt when the weather is cold? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. hot chocolate
B. karak tea
C. sahlab
D. tea

Answer:","{
    ""A"": ""hot chocolate"",
    ""B"": ""karak tea"",
    ""C"": ""sahlab"",
    ""D"": ""tea""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Sinai""
}",C
EG-DIA-36_0,EG-DIA-36,UpperEgypt,"What fruit is more commonly sold and found during Ramadan in Upper Egypt? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. grape
B. mango
C. orange
D. strawberry

Answer:","{
    ""A"": ""grape"",
    ""B"": ""mango"",
    ""C"": ""orange"",
    ""D"": ""strawberry""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Alexandria""
}",C
