MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-10_0,EG-DIA-10,UpperEgypt,"ايه الاماكن المشهوره اللي العيله في الصعيد بتروحها للمصيف؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البحر
B. الغردقه
C. شرم الشيخ
D. مرسى مطروح

الإجابة:","{
    ""A"": ""البحر"",
    ""B"": ""الغردقه"",
    ""C"": ""شرم الشيخ"",
    ""D"": ""مرسى مطروح""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-11_0,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_1,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_2,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_3,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_4,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_5,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_6,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_7,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_8,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_9,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الزيت الزيتون
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_10,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_11,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. السكر
D. الكتان

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""السكر"",
    ""D"": ""الكتان""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_12,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. السكر

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""السكر""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-11_13,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. السكر
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""السكر"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-11_14,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_15,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. الكتان

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""الكتان""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_16,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. السكر
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""السكر"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-11_17,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_18,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. السكر
D. الكتان

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""الكتان""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_19,EG-DIA-11,UpperEgypt,"ايه السلعه المشهوره بيها الصعيد للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الزيت الزيتون
B. السكر
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""السكر"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-12_0,EG-DIA-12,UpperEgypt,"ايه اكتر هديه ممكن تجيبها وانت بتزور اهالي كبار فالسن في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. ساعات يد
B. عطور
C. فواكهه
D. ورود

الإجابة:","{
    ""A"": ""ساعات يد"",
    ""B"": ""عطور"",
    ""C"": ""فواكهه"",
    ""D"": ""ورود""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""UpperEgypt"",
    ""D"": ""dummy""
}",C
EG-DIA-13_0,EG-DIA-13,UpperEgypt,"طالب الابتدائي بيروح المدرسه ازاي في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. بالريكشا
B. بقطار الأنفاق
C. تومنايا
D. مشي

الإجابة:","{
    ""A"": ""بالريكشا"",
    ""B"": ""بقطار الأنفاق"",
    ""C"": ""تومنايا"",
    ""D"": ""مشي""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""UpperEgypt""
}",D
EG-DIA-14_0,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_1,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_2,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_3,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_4,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_5,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_6,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. بورسعيد

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""بورسعيد""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-14_7,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_8,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_9,EG-DIA-14,UpperEgypt,"ايه اكتر مدينه فيها اكبر حماس للدراسه في الصعيد؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",A
