MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-14_2,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-arish
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""el-arish"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""Sinai"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_3,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_4,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_5,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_6,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. moharam bek

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""moharam bek""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",D
EG-DIA-14_7,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-14_8,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-14_9,EG-DIA-14,Alexandria,"Which region (within a city) in Alexandria has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-15_0,EG-DIA-15,Alexandria,"What is the most popular sport played without a ball in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. boxing
B. camel racing
C. karate
D. swimming

Answer:","{
    ""A"": ""boxing"",
    ""B"": ""camel racing"",
    ""C"": ""karate"",
    ""D"": ""swimming""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",D
EG-DIA-16_0,EG-DIA-16,Alexandria,"What soft drink do people in Alexandria like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. dr pepper
B. irn-bru
C. pepsi
D. red bull

Answer:","{
    ""A"": ""dr pepper"",
    ""B"": ""irn-bru"",
    ""C"": ""pepsi"",
    ""D"": ""red bull""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-17_0,EG-DIA-17,Alexandria,"What kind of soup do people from Alexandria like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. lentil soup
B. lesan asfour
C. seafood soup
D. tom yum

Answer:","{
    ""A"": ""lentil soup"",
    ""B"": ""lesan asfour"",
    ""C"": ""seafood soup"",
    ""D"": ""tom yum""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""dummy""
}",C
EG-DIA-18_0,EG-DIA-18,Alexandria,"What street food do people from Alexandria like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. savory crepe
D. taameya

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""savory crepe"",
    ""D"": ""taameya""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-18_1,EG-DIA-18,Alexandria,"What street food do people from Alexandria like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. pizza
D. taameya

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""pizza"",
    ""D"": ""taameya""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-18_2,EG-DIA-18,Alexandria,"What street food do people from Alexandria like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. pizza
D. savory crepe

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""pizza"",
    ""D"": ""savory crepe""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Sinai""
}",B
EG-DIA-18_3,EG-DIA-18,Alexandria,"What street food do people from Alexandria like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. kebda iskandarani
B. pizza
C. savory crepe
D. taameya

Answer:","{
    ""A"": ""kebda iskandarani"",
    ""B"": ""pizza"",
    ""C"": ""savory crepe"",
    ""D"": ""taameya""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-19_0,EG-DIA-19,Alexandria,"What kind of seafood do people from Alexandria like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. crab
B. lobster
C. shrimp
D. singari

Answer:","{
    ""A"": ""crab"",
    ""B"": ""lobster"",
    ""C"": ""shrimp"",
    ""D"": ""singari""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-20_0,EG-DIA-20,Alexandria,"What is the most commonly used public transport by people when travelling between cites in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. alexandria metro
B. ferry
C. microbus
D. taxi

Answer:","{
    ""A"": ""alexandria metro"",
    ""B"": ""ferry"",
    ""C"": ""microbus"",
    ""D"": ""taxi""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""dummy""
}",C
EG-DIA-22_0,EG-DIA-22,Alexandria,"What is the common leisure activity that males in their 20s in Alexandria engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. play playstation
B. shopping at city stars mall
C. sit at a cafe
D. skiing in aspen

Answer:","{
    ""A"": ""play playstation"",
    ""B"": ""shopping at city stars mall"",
    ""C"": ""sit at a cafe"",
    ""D"": ""skiing in aspen""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""dummy""
}",C
EG-DIA-23_0,EG-DIA-23,Alexandria,"What do people eat for lunch during the working days in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish and chips
C. sandwiches
D. sushi

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish and chips"",
    ""C"": ""sandwiches"",
    ""D"": ""sushi""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""dummy""
}",A
EG-DIA-25_0,EG-DIA-25,Alexandria,"What is the most common transportation that people take to get to work in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. microbus
B. private car
C. public bus
D. tuk tuk

Answer:","{
    ""A"": ""microbus"",
    ""B"": ""private car"",
    ""C"": ""public bus"",
    ""D"": ""tuk tuk""
}","{
    ""A"": ""Sinai"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-25_1,EG-DIA-25,Alexandria,"What is the most common transportation that people take to get to work in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. microbus
B. private car
C. taxi
D. tuk tuk

Answer:","{
    ""A"": ""microbus"",
    ""B"": ""private car"",
    ""C"": ""taxi"",
    ""D"": ""tuk tuk""
}","{
    ""A"": ""Sinai"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-26_0,EG-DIA-26,Alexandria,"What food do the hosts usually prepare for the guests in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. koshari
B. mahshi
C. rice
D. seafood

Answer:","{
    ""A"": ""koshari"",
    ""B"": ""mahshi"",
    ""C"": ""rice"",
    ""D"": ""seafood""
}","{
    ""A"": ""dummy"",
    ""B"": ""LowerEgypt"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Alexandria""
}",D
EG-DIA-26_1,EG-DIA-26,Alexandria,"What food do the hosts usually prepare for the guests in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. koshari
B. macarona bechamel
C. mahshi
D. rice

Answer:","{
    ""A"": ""koshari"",
    ""B"": ""macarona bechamel"",
    ""C"": ""mahshi"",
    ""D"": ""rice""
}","{
    ""A"": ""dummy"",
    ""B"": ""Alexandria"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-26_2,EG-DIA-26,Alexandria,"What food do the hosts usually prepare for the guests in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. koshari
C. mahshi
D. rice

Answer:","{
    ""A"": ""fish"",
    ""B"": ""koshari"",
    ""C"": ""mahshi"",
    ""D"": ""rice""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""dummy"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-27_0,EG-DIA-27,Alexandria,"What is the usual drink in the breakfast in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. hot chocolate
B. mate
C. orange juice
D. tea

Answer:","{
    ""A"": ""hot chocolate"",
    ""B"": ""mate"",
    ""C"": ""orange juice"",
    ""D"": ""tea""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""Alexandria""
}",D
EG-DIA-28_0,EG-DIA-28,Alexandria,"What food is usually prepared for a family picnic in Alexandria? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. grilled meat
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""fish"",
    ""B"": ""grilled meat"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",D
EG-DIA-29_0,EG-DIA-29,Alexandria,"Which food from Alexandria is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-meluah
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""el-meluah"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",D
EG-DIA-29_1,EG-DIA-29,Alexandria,"Which food from Alexandria is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",D
