MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-14_8,EG-DIA-14,GreaterCairo,"Which region (within a city) in Greater Cairo has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-14_9,EG-DIA-14,GreaterCairo,"Which region (within a city) in Greater Cairo has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-15_0,EG-DIA-15,GreaterCairo,"What is the most popular sport played without a ball in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. camel racing
B. fencing
C. karate
D. weightlifting

Answer:","{
    ""A"": ""camel racing"",
    ""B"": ""fencing"",
    ""C"": ""karate"",
    ""D"": ""weightlifting""
}","{
    ""A"": ""Sinai"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""dummy""
}",C
EG-DIA-16_0,EG-DIA-16,GreaterCairo,"What soft drink do people in Greater Cairo like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. 7 up
B. fanta
C. mountain dew
D. red bull

Answer:","{
    ""A"": ""7 up"",
    ""B"": ""fanta"",
    ""C"": ""mountain dew"",
    ""D"": ""red bull""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-16_1,EG-DIA-16,GreaterCairo,"What soft drink do people in Greater Cairo like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. 7 up
B. coca cola
C. fanta
D. mountain dew

Answer:","{
    ""A"": ""7 up"",
    ""B"": ""coca cola"",
    ""C"": ""fanta"",
    ""D"": ""mountain dew""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-17_0,EG-DIA-17,GreaterCairo,"What kind of soup do people from Greater Cairo like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. borscht
B. gazpacho
C. lentil soup
D. lesan asfour

Answer:","{
    ""A"": ""borscht"",
    ""B"": ""gazpacho"",
    ""C"": ""lentil soup"",
    ""D"": ""lesan asfour""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-18_0,EG-DIA-18,GreaterCairo,"What street food do people from Greater Cairo like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. pizza
D. savory crepe

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""pizza"",
    ""D"": ""savory crepe""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Sinai""
}",A
EG-DIA-18_1,EG-DIA-18,GreaterCairo,"What street food do people from Greater Cairo like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. kebda iskandarani
B. pizza
C. savory crepe
D. taameya

Answer:","{
    ""A"": ""kebda iskandarani"",
    ""B"": ""pizza"",
    ""C"": ""savory crepe"",
    ""D"": ""taameya""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-19_0,EG-DIA-19,GreaterCairo,"What kind of seafood do people from Greater Cairo like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. grilled fish
B. lobster
C. octopus
D. shrimp

Answer:","{
    ""A"": ""grilled fish"",
    ""B"": ""lobster"",
    ""C"": ""octopus"",
    ""D"": ""shrimp""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-20_0,EG-DIA-20,GreaterCairo,"What is the most commonly used public transport by people when travelling between cites in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo metro
B. ferry
C. microbus
D. tram

Answer:","{
    ""A"": ""cairo metro"",
    ""B"": ""ferry"",
    ""C"": ""microbus"",
    ""D"": ""tram""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""dummy""
}",C
EG-DIA-22_0,EG-DIA-22,GreaterCairo,"What is the common leisure activity that males in their 20s in Greater Cairo engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. attending football matches
B. going to a cafe
C. going to the cinema
D. playing basketball

Answer:","{
    ""A"": ""attending football matches"",
    ""B"": ""going to a cafe"",
    ""C"": ""going to the cinema"",
    ""D"": ""playing basketball""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-25_0,EG-DIA-25,GreaterCairo,"What is the most common transportation that people take to get to work in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. microbus
B. taxi
C. tram
D. tuk tuk

Answer:","{
    ""A"": ""microbus"",
    ""B"": ""taxi"",
    ""C"": ""tram"",
    ""D"": ""tuk tuk""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Alexandria"",
    ""C"": ""dummy"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-26_0,EG-DIA-26,GreaterCairo,"What food do the hosts usually prepare for the guests in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. macarona bechamel
C. mahshi
D. rice

Answer:","{
    ""A"": ""fish"",
    ""B"": ""macarona bechamel"",
    ""C"": ""mahshi"",
    ""D"": ""rice""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-26_1,EG-DIA-26,GreaterCairo,"What food do the hosts usually prepare for the guests in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. mahshi
D. rice

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""mahshi"",
    ""D"": ""rice""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",A
EG-DIA-27_0,EG-DIA-27,GreaterCairo,"What is the usual drink in the breakfast in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. hot chocolate
B. milk
C. orange juice
D. tea

Answer:","{
    ""A"": ""hot chocolate"",
    ""B"": ""milk"",
    ""C"": ""orange juice"",
    ""D"": ""tea""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-28_0,EG-DIA-28,GreaterCairo,"What food is usually prepared for a family picnic in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. grilled meat
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""grilled meat"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",C
EG-DIA-28_1,EG-DIA-28,GreaterCairo,"What food is usually prepared for a family picnic in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. grilled meat
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""grilled meat"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-28_2,EG-DIA-28,GreaterCairo,"What food is usually prepared for a family picnic in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. grilled meat
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""fish"",
    ""B"": ""grilled meat"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-28_3,EG-DIA-28,GreaterCairo,"What food is usually prepared for a family picnic in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. grilled meat
D. mahshi

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""grilled meat"",
    ""D"": ""mahshi""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-29_0,EG-DIA-29,GreaterCairo,"Which food from Greater Cairo is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-meluah
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""el-meluah"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",B
EG-DIA-30_0,EG-DIA-30,GreaterCairo,"What is the name of the popular bread in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. eish baladi
B. pita
C. saj
D. shami

Answer:","{
    ""A"": ""eish baladi"",
    ""B"": ""pita"",
    ""C"": ""saj"",
    ""D"": ""shami""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",A
EG-DIA-31_0,EG-DIA-31,GreaterCairo,"What event is usually held before a wedding in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. baby shower
B. graduation ceremony
C. henna
D. housewarming party

Answer:","{
    ""A"": ""baby shower"",
    ""B"": ""graduation ceremony"",
    ""C"": ""henna"",
    ""D"": ""housewarming party""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""dummy""
}",C
EG-DIA-32_0,EG-DIA-32,GreaterCairo,"What activities are usually done days before Ramadan in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. booking beach resorts
B. buying school uniforms
C. hanging up decorations
D. harvesting olives

Answer:","{
    ""A"": ""booking beach resorts"",
    ""B"": ""buying school uniforms"",
    ""C"": ""hanging up decorations"",
    ""D"": ""harvesting olives""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""dummy""
}",C
EG-DIA-33_0,EG-DIA-33,GreaterCairo,"What is the most popular tourist attraction for foreign visitors in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-33_1,EG-DIA-33,GreaterCairo,"What is the most popular tourist attraction for foreign visitors in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. philae temple
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""philae temple"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-33_2,EG-DIA-33,GreaterCairo,"What is the most popular tourist attraction for foreign visitors in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. dayan Rock
B. philae temple
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""dayan Rock"",
    ""B"": ""philae temple"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-33_3,EG-DIA-33,GreaterCairo,"What is the most popular tourist attraction for foreign visitors in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. philae temple
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""philae temple"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-35_0,EG-DIA-35,GreaterCairo,"What drink is commonly consumed in Greater Cairo when the weather is cold? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. masala chai
B. mate
C. sahlab
D. tea

Answer:","{
    ""A"": ""masala chai"",
    ""B"": ""mate"",
    ""C"": ""sahlab"",
    ""D"": ""tea""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",C
EG-DIA-36_0,EG-DIA-36,GreaterCairo,"What fruit is more commonly sold and found during Ramadan in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. banana
B. grape
C. mango
D. strawberry

Answer:","{
    ""A"": ""banana"",
    ""B"": ""grape"",
    ""C"": ""mango"",
    ""D"": ""strawberry""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""Alexandria""
}",A
EG-DIA-36_1,EG-DIA-36,GreaterCairo,"What fruit is more commonly sold and found during Ramadan in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. grape
B. mango
C. orange
D. strawberry

Answer:","{
    ""A"": ""grape"",
    ""B"": ""mango"",
    ""C"": ""orange"",
    ""D"": ""strawberry""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",C
EG-DIA-37_0,EG-DIA-37,GreaterCairo,"What carbohydrate is usually served with chicken in a fast-food restaurant in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. couscous
B. pasta
C. pasta
D. rice

Answer:","{
    ""A"": ""couscous"",
    ""B"": ""pasta"",
    ""C"": ""pasta"",
    ""D"": ""rice""
}","{
    ""A"": ""dummy"",
    ""B"": ""Alexandria"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-37_1,EG-DIA-37,GreaterCairo,"What carbohydrate is usually served with chicken in a fast-food restaurant in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bread
B. couscous
C. pasta
D. pasta

Answer:","{
    ""A"": ""bread"",
    ""B"": ""couscous"",
    ""C"": ""pasta"",
    ""D"": ""pasta""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""dummy""
}",A
EG-DIA-38_0,EG-DIA-38,GreaterCairo,"What sports field facilities are usually available at schools in Greater Cairo? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. baseball
B. cricket
C. football
D. volleyball field

Answer:","{
    ""A"": ""baseball"",
    ""B"": ""cricket"",
    ""C"": ""football"",
    ""D"": ""volleyball field""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",C
