MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-11_8,EG-DIA-11,GreaterCairo,"ما هو أهم منتج تصدره في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. المانجا

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""المانجا""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""TheSuezCanalCities""
}",A
EG-DIA-11_9,EG-DIA-11,GreaterCairo,"ما هو أهم منتج تصدره في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. السكر
D. الكتان

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""السكر"",
    ""D"": ""الكتان""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-12_0,EG-DIA-12,GreaterCairo,"ما هي الهدية التي تقدمها عند زيارة الوالدين المسنين في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. الحلويات الشرقيه
B. تمر سيوي
C. زيت زيتون من مطروح
D. فاكهه

الإجابة:","{
    ""A"": ""الحلويات الشرقيه"",
    ""B"": ""تمر سيوي"",
    ""C"": ""زيت زيتون من مطروح"",
    ""D"": ""فاكهه""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-13_0,EG-DIA-13,GreaterCairo,"كيف يذهب طلاب المرحلة الابتدائية إلى المدرسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. التوك توك
B. تومنايا
C. مترو الأنفاق
D. مشي

الإجابة:","{
    ""A"": ""التوك توك"",
    ""B"": ""تومنايا"",
    ""C"": ""مترو الأنفاق"",
    ""D"": ""مشي""
}","{
    ""A"": ""dummy"",
    ""B"": ""Alexandria"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-14_0,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-14_1,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_2,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_3,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_4,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_5,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. القاهره
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""القاهره"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_6,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. بورسعيد

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""بورسعيد""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-14_7,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_8,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_9,EG-DIA-14,GreaterCairo,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",B
EG-DIA-15_0,EG-DIA-15,GreaterCairo,"ما هي أشهر رياضة تُلعب بدون كرة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. التنس
B. الكاراتيه
C. رفع الأثقال
D. سباق الهجن

الإجابة:","{
    ""A"": ""التنس"",
    ""B"": ""الكاراتيه"",
    ""C"": ""رفع الأثقال"",
    ""D"": ""سباق الهجن""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""dummy"",
    ""D"": ""Sinai""
}",B
EG-DIA-16_0,EG-DIA-16,GreaterCairo,"ما هو المشروب الغازي الذي يفضله الناس في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. ريد بول
B. سفن أب
C. شويبس جولد
D. فانتا برتقال

الإجابة:","{
    ""A"": ""ريد بول"",
    ""B"": ""سفن أب"",
    ""C"": ""شويبس جولد"",
    ""D"": ""فانتا برتقال""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",A
EG-DIA-16_1,EG-DIA-16,GreaterCairo,"ما هو المشروب الغازي الذي يفضله الناس في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. سفن أب
B. شويبس جولد
C. فانتا برتقال
D. كوكاكولا

الإجابة:","{
    ""A"": ""سفن أب"",
    ""B"": ""شويبس جولد"",
    ""C"": ""فانتا برتقال"",
    ""D"": ""كوكاكولا""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-17_0,EG-DIA-17,GreaterCairo,"ماهو الحساء الذي يحبه الناس في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. شوربة توم يام
B. شوربة ميسو
C. شوربه عدس
D. لسان عصفور

الإجابة:","{
    ""A"": ""شوربة توم يام"",
    ""B"": ""شوربة ميسو"",
    ""C"": ""شوربه عدس"",
    ""D"": ""لسان عصفور""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-18_0,EG-DIA-18,GreaterCairo,"ما هي الأكلات الشعبية التي يحب أهل القاهرة الكبرى تناولها؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. بيتزا
B. فول
C. كبده
D. كريب

الإجابة:","{
    ""A"": ""بيتزا"",
    ""B"": ""فول"",
    ""C"": ""كبده"",
    ""D"": ""كريب""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""Sinai""
}",B
EG-DIA-18_1,EG-DIA-18,GreaterCairo,"ما هي الأكلات الشعبية التي يحب أهل القاهرة الكبرى تناولها؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. بيتزا
B. طعميه
C. كبده
D. كريب

الإجابة:","{
    ""A"": ""بيتزا"",
    ""B"": ""طعميه"",
    ""C"": ""كبده"",
    ""D"": ""كريب""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Alexandria"",
    ""D"": ""Sinai""
}",B
EG-DIA-19_0,EG-DIA-19,GreaterCairo,"ما هي المأكولات البحرية التي يحبها أهل القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. جمبري
B. سوشي
C. لوبستر ثيرميدور
D. مشوي

الإجابة:","{
    ""A"": ""جمبري"",
    ""B"": ""سوشي"",
    ""C"": ""لوبستر ثيرميدور"",
    ""D"": ""مشوي""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-20_0,EG-DIA-20,GreaterCairo,"ما هي وسيلة النقل العمومي الأكثر استخداما عند السفر بين المدن في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. الترام
B. العبّارة النيلية
C. المترو
D. ميكروباص

الإجابة:","{
    ""A"": ""الترام"",
    ""B"": ""العبّارة النيلية"",
    ""C"": ""المترو"",
    ""D"": ""ميكروباص""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",D
EG-DIA-22_0,EG-DIA-22,GreaterCairo,"ما هي النشاطات الترفيهية التي يمارسها الرجال في العشرينات عادة في القاهرة الكبرى؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. بيحضروا عروض الأوبرا في دار الأوبرا المصرية
B. بيقعدو عالنت
C. في الكافيه
D. لعب كره القدم

الإجابة:","{
    ""A"": ""بيحضروا عروض الأوبرا في دار الأوبرا المصرية"",
    ""B"": ""بيقعدو عالنت"",
    ""C"": ""في الكافيه"",
    ""D"": ""لعب كره القدم""
}","{
    ""A"": ""dummy"",
    ""B"": ""UpperEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",C
