MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-14_5,EG-DIA-14,Sinai,"Which region (within a city) in Sinai has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-arish
B. moharam bek
C. port said
D. tanta

Answer:","{
    ""A"": ""el-arish"",
    ""B"": ""moharam bek"",
    ""C"": ""port said"",
    ""D"": ""tanta""
}","{
    ""A"": ""Sinai"",
    ""B"": ""Alexandria"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_6,EG-DIA-14,Sinai,"Which region (within a city) in Sinai has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-14_7,EG-DIA-14,Sinai,"Which region (within a city) in Sinai has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. cairo
C. el-arish
D. moharam bek

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""cairo"",
    ""C"": ""el-arish"",
    ""D"": ""moharam bek""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_8,EG-DIA-14,Sinai,"Which region (within a city) in Sinai has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cairo
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""cairo"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-14_9,EG-DIA-14,Sinai,"Which region (within a city) in Sinai has the highest academic fervor? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. aswan
B. el-arish
C. moharam bek
D. port said

Answer:","{
    ""A"": ""aswan"",
    ""B"": ""el-arish"",
    ""C"": ""moharam bek"",
    ""D"": ""port said""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-15_0,EG-DIA-15,Sinai,"What is the most popular sport played without a ball in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. camel racing
B. horse racing
C. squash
D. wrestling

Answer:","{
    ""A"": ""camel racing"",
    ""B"": ""horse racing"",
    ""C"": ""squash"",
    ""D"": ""wrestling""
}","{
    ""A"": ""Sinai"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""dummy""
}",A
EG-DIA-15_1,EG-DIA-15,Sinai,"What is the most popular sport played without a ball in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. horse racing
B. squash
C. swimming
D. wrestling

Answer:","{
    ""A"": ""horse racing"",
    ""B"": ""squash"",
    ""C"": ""swimming"",
    ""D"": ""wrestling""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""dummy""
}",C
EG-DIA-16_0,EG-DIA-16,Sinai,"What soft drink do people in Sinai like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. 7 up
B. coca-cola
C. pepsi
D. red bull

Answer:","{
    ""A"": ""7 up"",
    ""B"": ""coca-cola"",
    ""C"": ""pepsi"",
    ""D"": ""red bull""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""GreaterCairo""
}",C
EG-DIA-17_0,EG-DIA-17,Sinai,"What kind of soup do people from Sinai like to have? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. clam chowder
B. lentil soup
C. minestrone
D. tom yum

Answer:","{
    ""A"": ""clam chowder"",
    ""B"": ""lentil soup"",
    ""C"": ""minestrone"",
    ""D"": ""tom yum""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-18_0,EG-DIA-18,Sinai,"What street food do people from Sinai like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. kebda iskandarani
B. savory crepe
C. sushi
D. tacos

Answer:","{
    ""A"": ""kebda iskandarani"",
    ""B"": ""savory crepe"",
    ""C"": ""sushi"",
    ""D"": ""tacos""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-18_1,EG-DIA-18,Sinai,"What street food do people from Sinai like to eat? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. ful
B. kebda iskandarani
C. sushi
D. tacos

Answer:","{
    ""A"": ""ful"",
    ""B"": ""kebda iskandarani"",
    ""C"": ""sushi"",
    ""D"": ""tacos""
}","{
    ""A"": ""Sinai"",
    ""B"": ""Alexandria"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",A
EG-DIA-19_0,EG-DIA-19,Sinai,"What kind of seafood do people from Sinai like to eat Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. grey mullet
B. lobster
C. salmon
D. singari

Answer:","{
    ""A"": ""grey mullet"",
    ""B"": ""lobster"",
    ""C"": ""salmon"",
    ""D"": ""singari""
}","{
    ""A"": ""Sinai"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-20_0,EG-DIA-20,Sinai,"What is the most commonly used public transport by people when travelling between cites in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. metro
B. microbus
C. train
D. tram

Answer:","{
    ""A"": ""metro"",
    ""B"": ""microbus"",
    ""C"": ""train"",
    ""D"": ""tram""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-22_0,EG-DIA-22,Sinai,"What is the common leisure activity that males in their 20s in Sinai engage in? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. browse the internet
B. go to the cinema
C. going to a cafe
D. play football

Answer:","{
    ""A"": ""browse the internet"",
    ""B"": ""go to the cinema"",
    ""C"": ""going to a cafe"",
    ""D"": ""play football""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""dummy"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",D
EG-DIA-25_0,EG-DIA-25,Sinai,"What is the most common transportation that people take to get to work in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. camels
B. microbus
C. public bus
D. tuk tuk

Answer:","{
    ""A"": ""camels"",
    ""B"": ""microbus"",
    ""C"": ""public bus"",
    ""D"": ""tuk tuk""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-26_0,EG-DIA-26,Sinai,"What food do the hosts usually prepare for the guests in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. fish
B. macarona bechamel
C. mahshi
D. yellow rice

Answer:","{
    ""A"": ""fish"",
    ""B"": ""macarona bechamel"",
    ""C"": ""mahshi"",
    ""D"": ""yellow rice""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-26_1,EG-DIA-26,Sinai,"What food do the hosts usually prepare for the guests in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. macarona bechamel
D. mahshi

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""macarona bechamel"",
    ""D"": ""mahshi""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-27_0,EG-DIA-27,Sinai,"What is the usual drink in the breakfast in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. coffee
B. qahwa
C. sahlab
D. tea

Answer:","{
    ""A"": ""coffee"",
    ""B"": ""qahwa"",
    ""C"": ""sahlab"",
    ""D"": ""tea""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""Sinai""
}",D
EG-DIA-28_0,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. pizza
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""pizza"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_1,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_2,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. kofte
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""kofte"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_3,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. mahshi
C. pizza
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""mahshi"",
    ""C"": ""pizza"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""LowerEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_4,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. kofte
C. pizza
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""kofte"",
    ""C"": ""pizza"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_5,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. kofte
C. mahshi
D. sandwiches

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""kofte"",
    ""C"": ""mahshi"",
    ""D"": ""sandwiches""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-28_6,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. mahshi
D. pizza

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""mahshi"",
    ""D"": ""pizza""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-28_7,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. kofte
D. pizza

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""kofte"",
    ""D"": ""pizza""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-28_8,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. fish
C. kofte
D. mahshi

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""fish"",
    ""C"": ""kofte"",
    ""D"": ""mahshi""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-28_9,EG-DIA-28,Sinai,"What food is usually prepared for a family picnic in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. chicken
B. kofte
C. mahshi
D. pizza

Answer:","{
    ""A"": ""chicken"",
    ""B"": ""kofte"",
    ""C"": ""mahshi"",
    ""D"": ""pizza""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-29_0,EG-DIA-29,Sinai,"Which food from Sinai is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. el-meluah
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""el-meluah"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",C
EG-DIA-29_1,EG-DIA-29,Sinai,"Which food from Sinai is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. el-meluah
C. griled/fried organ meat
D. lasima

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""el-meluah"",
    ""C"": ""griled/fried organ meat"",
    ""D"": ""lasima""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""UpperEgypt"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Sinai""
}",D
EG-DIA-29_2,EG-DIA-29,Sinai,"Which food from Sinai is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. griled/fried organ meat
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""griled/fried organ meat"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",C
EG-DIA-29_3,EG-DIA-29,Sinai,"Which food from Sinai is considered disgusting by the rest of the world? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. cow trotter
B. el-meluah
C. lasima
D. wedge clams

Answer:","{
    ""A"": ""cow trotter"",
    ""B"": ""el-meluah"",
    ""C"": ""lasima"",
    ""D"": ""wedge clams""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""UpperEgypt"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",C
EG-DIA-30_0,EG-DIA-30,Sinai,"What is the name of the popular bread in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. baladi
B. eish shams
C. saj
D. shami

Answer:","{
    ""A"": ""baladi"",
    ""B"": ""eish shams"",
    ""C"": ""saj"",
    ""D"": ""shami""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""UpperEgypt"",
    ""C"": ""Sinai"",
    ""D"": ""Alexandria""
}",C
EG-DIA-31_0,EG-DIA-31,Sinai,"What event is usually held before a wedding in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bridal shower
B. engagement
C. engagement party
D. henna

Answer:","{
    ""A"": ""bridal shower"",
    ""B"": ""engagement"",
    ""C"": ""engagement party"",
    ""D"": ""henna""
}","{
    ""A"": ""dummy"",
    ""B"": ""GreaterCairo"",
    ""C"": ""dummy"",
    ""D"": ""Sinai""
}",D
EG-DIA-32_0,EG-DIA-32,Sinai,"What activities are usually done days before Ramadan in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. buying christmas trees and wreaths
B. hanging up decorations at home and street
C. organizing diwali lantern festivals
D. preparing for the rio carnival parade

Answer:","{
    ""A"": ""buying christmas trees and wreaths"",
    ""B"": ""hanging up decorations at home and street"",
    ""C"": ""organizing diwali lantern festivals"",
    ""D"": ""preparing for the rio carnival parade""
}","{
    ""A"": ""dummy"",
    ""B"": ""Sinai"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-33_0,EG-DIA-33,Sinai,"What is the most popular tourist attraction for foreign visitors in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",B
EG-DIA-33_1,EG-DIA-33,Sinai,"What is the most popular tourist attraction for foreign visitors in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. dayan Rock
B. philae temple
C. sayyid al-badawi in tanta
D. the pyramids

Answer:","{
    ""A"": ""dayan Rock"",
    ""B"": ""philae temple"",
    ""C"": ""sayyid al-badawi in tanta"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Sinai"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""GreaterCairo""
}",A
EG-DIA-33_2,EG-DIA-33,Sinai,"What is the most popular tourist attraction for foreign visitors in Sinai? Without any explanation, choose only one from the given alphabet choices (e.g., A, B, C). Provide as JSON format: {""answer_choice"":""""}

A. bibliotheca alexandrina
B. dayan Rock
C. philae temple
D. the pyramids

Answer:","{
    ""A"": ""bibliotheca alexandrina"",
    ""B"": ""dayan Rock"",
    ""C"": ""philae temple"",
    ""D"": ""the pyramids""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""GreaterCairo""
}",B
