MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-11_1,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""LowerEgypt""
}",C
EG-DIA-11_2,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-11_3,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_4,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_5,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_6,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_7,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_8,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-11_9,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الزيت الزيتون
B. المانجا
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""المانجا"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-11_10,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. المانجا
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""المانجا"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_11,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_12,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الملابس الفرعونيه
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_13,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. المانجا
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""المانجا"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_14,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. المانجا
C. الملابس الفرعونيه
D. برتقال

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""المانجا"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""برتقال""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_15,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. البترول
B. الملابس الفرعونيه
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الملابس الفرعونيه"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_16,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. المانجا
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""المانجا"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_17,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. المانجا
C. الملابس الفرعونيه
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""المانجا"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_18,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسماك
B. الملابس الفرعونيه
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الملابس الفرعونيه"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-11_19,EG-DIA-11,Sinai,"ايه السلعه المشهوره بيها سيناء للتصدير؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. المانجا
B. الملابس الفرعونيه
C. المنسوجات
D. برتقال

الإجابة:","{
    ""A"": ""المانجا"",
    ""B"": ""الملابس الفرعونيه"",
    ""C"": ""المنسوجات"",
    ""D"": ""برتقال""
}","{
    ""A"": ""TheSuezCanalCities"",
    ""B"": ""UpperEgypt"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Sinai""
}",D
EG-DIA-12_0,EG-DIA-12,Sinai,"ايه اكتر هديه ممكن تجيبها وانت بتزور اهالي كبار فالسن في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الحلويات الشرقيه
B. العسل الأبيض
C. زيت الزيتون
D. فاكهه

الإجابة:","{
    ""A"": ""الحلويات الشرقيه"",
    ""B"": ""العسل الأبيض"",
    ""C"": ""زيت الزيتون"",
    ""D"": ""فاكهه""
}","{
    ""A"": ""LowerEgypt"",
    ""B"": ""dummy"",
    ""C"": ""dummy"",
    ""D"": ""Sinai""
}",D
EG-DIA-13_0,EG-DIA-13,Sinai,"طالب الابتدائي بيروح المدرسه ازاي في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. بالترام
B. بالمترو
C. تومنايا
D. مشي

الإجابة:","{
    ""A"": ""بالترام"",
    ""B"": ""بالمترو"",
    ""C"": ""تومنايا"",
    ""D"": ""مشي""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""Sinai""
}",D
EG-DIA-14_0,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_1,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",A
EG-DIA-14_2,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_3,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",B
EG-DIA-14_4,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_5,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_6,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. بورسعيد

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""بورسعيد""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""TheSuezCanalCities""
}",B
EG-DIA-14_7,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""Alexandria""
}",B
EG-DIA-14_8,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",A
EG-DIA-14_9,EG-DIA-14,Sinai,"ايه اكتر مدينه فيها اكبر حماس للدراسه في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""Alexandria""
}",B
EG-DIA-15_0,EG-DIA-15,Sinai,"ايه اشهر رياضه بتتلعب من غير كوره في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الاسكواش
B. التنس
C. سباق الهجن
D. هوكي الجليد

الإجابة:","{
    ""A"": ""الاسكواش"",
    ""B"": ""التنس"",
    ""C"": ""سباق الهجن"",
    ""D"": ""هوكي الجليد""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""dummy""
}",C
EG-DIA-15_1,EG-DIA-15,Sinai,"ايه اشهر رياضه بتتلعب من غير كوره في سيناء؟ من غير أي شرح، اختار حرف واحد بس من الاختيارات اللي جاية (زي A أو B أو C). اكتب الإجابة بصيغة JSON بالشكل ده: {""answer_choice"":""""}

A. الاسكواش
B. التنس
C. السباحه
D. هوكي الجليد

الإجابة:","{
    ""A"": ""الاسكواش"",
    ""B"": ""التنس"",
    ""C"": ""السباحه"",
    ""D"": ""هوكي الجليد""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""dummy"",
    ""C"": ""Sinai"",
    ""D"": ""dummy""
}",C
