,ID,Topic,Source,Question,Translation
19,EG-DIA-20,Holidays/Celebration/Leisure,Chinese (China)	,ما هي وسيلة النقل العمومي الأكثر استخداما عند السفر بين المدن في الإسكندرية؟,What is the most commonly used public transport by people when travelling between cites in Alexandria?
20,EG-DIA-21,Holidays/Celebration/Leisure        ,Chinese (China)	,ما هي النشاطات الترفيهية التي تمارسها النساء في العشرينات عادة في الإسكندرية؟,What is the common leisure activity that females in their 20s in Alexandria engage in?
21,EG-DIA-22,Holidays/Celebration/Leisure	,Chinese (China)	,ما هي النشاطات الترفيهية التي يمارسها الرجال في العشرينات عادة في الإسكندرية؟,What is the common leisure activity that males in their 20s in Alexandria engage in?
22,EG-DIA-23,Work life	,Chinese (China)	,ماذا يتغذى الناس خلال أيام العمل عادة في الإسكندرية؟,What do people eat for lunch during the working days in Alexandria?
23,EG-DIA-24,Work life	,Chinese (China)	,ما هو متوسط  مدة التنقل للعمل في الإسكندرية؟,"What is the average commute time (in minutes) for people in Alexandria? (Provide Arabic numerals (e.g., 1) only.)"
24,EG-DIA-25,Work life	,Chinese (China)	,ما هي وسيلة النقل للذهاب إلى العمل الأكثر استعمالاً في الإسكندرية؟,What is the most common transportation that people take to get to work in Alexandria?
25,EG-DIA-26,Food	,Persian (Iran),ما هي الأطعمة التي يعدّها الناس للضيوف في الإسكندرية؟,What food do the hosts usually prepare for the guests in Alexandria?
26,EG-DIA-27,Food	,Persian (Iran),ما هو المشروب المعتاد في وجبة فطور الصباح في الإسكندرية؟,What is the usual drink consumed during breakfast in Alexandria?
27,EG-DIA-28,Food	,Persian (Iran),ما هي الأطعمة التي يحضرها الناس عادة لنزهة عائلية في الإسكندرية؟,What food is usually prepared for a family picnic in Alexandria?
28,EG-DIA-29,Food	,Persian (Iran),ما هو الطعام في الإسكندرية الذي قد يعتبره الآخرون مقززًا؟,Which food from Alexandria is considered disgusting by the rest of the world?
29,EG-DIA-30,Food	,Persian (Iran),ما هو اسم الخبز الشعبي في الإسكندرية؟,What is the name of the popular bread in Alexandria?
30,EG-DIA-31,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ماذا يقام عادة قبل الزفاف في الإسكندرية؟,What event is usually held before a wedding in Alexandria?
31,EG-DIA-32,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي الأنشطة التي تُمارس عادة في الأيام التي تسبق رمضان في الإسكندرية؟,What activities are usually done days before Ramadan in Alexandria?
32,EG-DIA-33,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هو أشهر معلم سياحي للزوار الأجانب في الإسكندرية؟,What is the most popular tourist attraction for foreign visitors in Alexandria?
33,EG-DIA-34,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي أشهر المواقع الدينية (معبد، كنيسة، إلخ) للسياحة في الإسكندرية؟,"What is the most popular religious sites (mosque, church, temple, etc.) for tourism in Alexandria?"
34,EG-DIA-35,Food	,Indonesian (Indonesia)	,ما هو المشروب المستهلك بكثرة عندما يكون الطقس باردا في الإسكندرية؟,What drink is commonly consumed in Alexandria when the weather is cold?
35,EG-DIA-36,Food	,Indonesian (Indonesia)	,ماهو نوع الفواكه الذي يُباع ويُوجد بكثرة خلال شهر رمضان في الإسكندرية؟,What fruit is more commonly sold and found during Ramadan in Alexandria?
36,EG-DIA-37,Food	,Indonesian (Indonesia)	,ما هي الكربوهيدرات التي تقدم عادة مع الدجاج في مطاعم الوجبات السريعة في الإسكندرية؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Alexandria?
37,EG-DIA-38,Sport,Indonesian (Indonesia)	,ما هي المرافق الرياضية المتوفرة عادة في مدارس الإسكندرية؟,What sports field facilities are usually available at schools in Alexandria?
38,EG-DIA-39,Food	,Korean (South Korea),ماهو المشروب الذي يستمتع به أهل الإسكندرية عادة في المقاهي؟,What cafe beverage do people from Alexandria most commonly enjoy?
39,EG-DIA-40,Food	,Korean (South Korea),ما هو الطعام الذي يطلبه الكثيرون في الإسكندرية؟,What is the typical delivery food in Alexandria?
40,EG-DIA-41,Food	,Korean (South Korea),ماهو نوع اللحوم الأكثر استهلاكا في الإسكندرية؟,What type of meat is consumed most by people from Alexandria?
41,EG-DIA-42,Food	,Korean (South Korea),ما هو المشروب الذي يستمتع به أهل الإسكندرية عادة في المقاهي؟,What fruit do people from Alexandria  often eat in the autumn season?
42,EG-DIA-43,Food	,Korean (South Korea),ما هو الطبق الجانبي الأكثر شيوعاً في الإسكندرية؟,What side dish is the most commonly served on a dining table in Alexandria?
43,EG-DIA-44,Food	,Korean (South Korea),ماذا يأكل الناس أثناء مشاهدة مباراة كرة قدم في الإسكندرية؟,What do people from Alexandria eat while watching a football game?
44,EG-DIA-45,Food	,Korean (South Korea),ما هو الطعام المغذي الذي يمثل الإسكندرية؟,What is the representative nourishing food in Alexandria?
45,EG-DIA-46,Sport,Korean (South Korea),من هو/هي أشهر لاعب/لاعبة كرة قدم في الإسكندرية؟,Who is the most famous football player in Alexandria?
46,EG-DIA-47,Sport,Korean (South Korea),ما هو الحدث الرياضي الذي يتابعه أهل الإسكندرية بشغف في المنافسات الدولية؟,What sports event do people from Alexandria passionately support the most in international competitions?
47,EG-DIA-48,Sport,Korean (South Korea),ما هو الطعام الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في الإسكندرية؟,What is the most commonly eaten food in sports stadiums while watching games in Alexandria?
48,EG-DIA-49,Sport,Korean (South Korea),ما هي اللعبة الإلكترونية الأكثر شعبيةً في الإسكندرية؟,What is the most popular online game in Alexandria?
49,EG-DIA-50,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو أشهر مكان يقضي فيه أهل الإسكندرية عطلتهم داخل الوطن؟,What is the most popular domestic vacation spot for people from Alexandria?
50,EG-DIA-51,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أكثر هدية زواج شيوعا بين العروس والعريس في الإسكندرية؟,What is the most common wedding gift between bride and groom in Alexandria?
51,EG-DIA-52,Holidays/Celebration/Leisure        ,Korean (South Korea),ما الذي يُهدى عادة لتهنئة صديق عند حضور زفافه في الإسكندرية؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Alexandria?
52,EG-DIA-53,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهي الهدية التي يجب تقديمها عند حضور جنازة في الإسكندرية؟,What should you prepare as a condolence offering when attending a funeral in Alexandria?
53,EG-DIA-54,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهو الطعام الذي يقدم عادة في مراسم الجنازات في الإسكندرية؟,What type of food is commonly provided at funeral parlors in Alexandria?
54,EG-DIA-55,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو اليوم الذي تشهد فيه الإسكندرية أشد ازدحام مروري على الصعيد الوطني؟,When is the day with Alexandria's most severe nationwide traffic congestion?
55,EG-DIA-56,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أشهر وجهة شهر عسل في الإسكندرية؟,What is the most popular honeymoon destination in Alexandria?
56,EG-DIA-57,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل الإسكندرية خلال شهر رمضان؟,What do people from Alexandria eat in Ramadan?
57,EG-DIA-58,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل الإسكندرية في عيد الفطر؟,What do people from Alexandria eat in Eid ul Fitr?
58,EG-DIA-59,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ماذا يأكل أهل الإسكندرية في عيد الأضحى؟,What do people from Alexandria eat in Eid ul Adha?
59,EG-DIA-60,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,أين تجتمع العائلة للاحتفال بعيد الفطر في الإسكندرية؟,Where do a family gather for Eid festivities in Alexandria?
60,EG-DIA-61,Work life,Arabic (Algeria)	,ما هو العمل الذي يعتبر أكثر آمناً في الإسكندرية؟,What is considered to be a secure job in Alexandria?
61,EG-DIA-62,Food,Arabic (Algeria)	,ما هو أشهر طبق في الإسكندرية؟,What is the most famous dish in Alexandria?
62,EG-DIA-63,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة للفطور في الإسكندرية؟,What do people usually have for breakfast in Alexandria?
63,EG-DIA-64,Food,Arabic (Algeria)	,متى يتناول الناس الغداء في الإسكندرية عادة؟(قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"When do people usually have lunch in Alexandria? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
64,EG-DIA-65,Food,Arabic (Algeria)	,ما هو الشيء الأساسي الذي لا غنى عنه في الوجبات في الإسكندرية؟,What is typically indispensable in meals in Alexandria?
65,EG-DIA-66,Food,Arabic (Algeria)	,أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في الإسكندرية؟,Which fruit do people usually offer tourists/visitors from abroad in Alexandria?
66,EG-DIA-67,Food,Arabic (Algeria)	,أي نوع من الطعام يقدمه الناس عادة كصدقة في الإسكندرية؟,Which food do people usually offer as charity in Alexandria?
67,EG-DIA-68,Food,Arabic (Algeria)	,ما هي أرخص الوجبات السريعة في الإسكندرية؟,What is the cheapest fast food in Alexandria?
68,EG-DIA-69,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة مع الشاي في الإسكندرية؟,What do people usually have with tea in Alexandria?
69,EG-DIA-70,Food,Arabic (Algeria)	,ماذا يتناول الناس مع القهوة في الإسكندرية؟,What do people have with coffee in Alexandria?
70,EG-DIA-71,Food,Amharic (Ethiopia)	,ما هو أشهر طعام تقليدي في الإسكندرية؟,What is the most popular traditional food in Alexandria?
71,EG-DIA-72,Food,Amharic (Ethiopia)	,ما هي أشهر صلصة للتغميس في الإسكندرية؟,What is the most popular dipping sauce in Alexandria?
72,EG-DIA-73,Food,Amharic (Ethiopia)	,ما هو الطعام الأكثر استهلاكا خلال صيام المسيحيين في الإسكندرية؟,What food is most often consumed during Christian fasting in Alexandria?
73,EG-DIA-74,Food,Amharic (Ethiopia)	,ما هو الطعام الذي يُحضر عادةً عندما تلد الأمهات في الإسكندرية؟,What food is usually prepared when mothers give birth in Alexandria?
74,EG-DIA-75,Work life	,Amharic (Ethiopia)	,ما هو الحيوان  الذي يستخدم للنقل في الإسكندرية؟,Which animal is typically used for transportation in Alexandria?
75,EG-DIA-76,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هو أكثر شهر تقام فيه الأفراح في الإسكندرية؟,"What is the busiest month for weddings in Alexandria? (Provide Arabic numerals (e.g., 1) only.)"
76,EG-DIA-77,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هي الآلة الموسيقية التقليدية الأكثر شعبية في الإسكندرية؟,What is the most popular traditional musical instrument in Alexandria?
77,EG-DIA-78,Food,Assamese (Assam),ما هو المنتج الزراعي الرئيسي الذي يتم إنتاجه في الإسكندرية؟,What is the main agricultural product produced in Alexandria?
78,EG-DIA-79,Food,Assamese (Assam),ما هو أشهر طعام مصنوع من القمح في الإسكندرية؟,What is the most popular wheat-based food item in Alexandria?
79,EG-DIA-80,Food,Assamese (Assam),ما هو المشروب الذي يُقدم عادة للضيوف في الإسكندرية؟,What is the most typical drink offered to guests when they visit households in Alexandria?
80,EG-DIA-81,Food,Assamese (Assam),ما هو أشهر طبق سمك في الإسكندرية؟,What is the most popular dish cooked with fish in Alexandria?
81,EG-DIA-82,Food,Assamese (Assam),ما هي الأطعمة التي يفضلها أهل الإسكندرية عندما يكون الطقس ممطرًا؟,What food do people from Alexandria like to eat during rainy weather?
82,EG-DIA-83,Food,Assamese (Assam),ما هو المشروب الذي يستهلك بكثرة في الإسكندرية عندما يكون الطقس حارا؟,What drink is commonly consumed in Alexandria when the weather is hot?
83,EG-DIA-84,Family,Assamese (Assam),ماهو العيد الذي يجتمع فيه أفراد العائلة في الإسكندرية؟,On which holiday do all family members tend to reunite in Alexandria?
84,EG-DIA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في الإسكندرية؟,What traditional games do families play during traditional holidays in Alexandria?
85,EG-DIA-86,Food,Azerbaijani (Azerbaijan)	,ما هي الفاكهة التي يتناولها أهل الإسكندرية عادة في فصل الصيف؟,What fruit do people from Alexandria often eat in the summer season?
86,EG-DIA-87,Food,Azerbaijani (Azerbaijan)	,ما هي المنطقة في الإسكندرية المعروفة بمأكولاتها؟,Which region in Alexandria is known for its seafood?
87,EG-DIA-88,Family,Azerbaijani (Azerbaijan)	,من الذي يعتني بالأطفال عادة عندما يعمل الوالدان في الإسكندرية؟,"In Alexandria, who takes care of kids when both parents are working?"
88,EG-DIA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	,ما هو متوسط عدد المدعوين لحفلات الزفاف في الإسكندرية؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people on average typically attend a wedding in Alexandria? (Provide Arabic numerals (e.g., 1) only.)"
89,EG-DIA-90,Food,Chinese (China),ماهو نوع اللحوم الذي يُستعمل للشواء على الجمر بكثرة في الإسكندرية؟,What kind of meat do people usually eat when they have barbecue in Alexandria?
90,EG-DIA-91,Food,Chinese (China),متى يتناول الناس عادة وجبة الإفطار في الإسكندرية؟(قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً). ,"When do people usually have breakfast in Alexandria? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
91,EG-DIA-92,Food,Chinese (China),ما الذي يتناوله الناس كوجبات خفيفة في آخر الليل عادة في الإسكندرية؟,What kinds of food do people usually eat for late-night snacks in Alexandria?
92,EG-DIA-93,Food,Chinese (China),ما هو أشهر طبق حار في الإسكندرية؟,What is the most famous spicy dish in Alexandria?
93,EG-DIA-94,Food,Chinese (China),ما هي التوابل الأساسية للطبخ في الإسكندرية؟,What seasoning is indispensable in cooking in Alexandria?
94,EG-DIA-95,Food,Chinese (China),ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في الإسكندرية؟,What food do people typically consume when the weather is cold in Alexandria?
95,EG-DIA-96,Food,Chinese (China),ما هي الأطعمة التي يتناولها أهل الإسكندرية عادة عند المرض؟,What foods do people usually eat when they are sick in Alexandria?
96,EG-DIA-97,Food,Chinese (China),ما هي الأطعمة الجاهزة التي يشتريها أهل الإسكندرية من السوبرماركت عادة؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Alexandria?
97,EG-DIA-98,Work life	,Chinese (China),ماهي المدن أو المناطق المعروفة بالإستيراد والتصدير في الإسكندرية؟,Which cities or regions are known for their import and export activities in Alexandria?
98,EG-DIA-99,Family,Chinese (China),ما هي طريقة الإتصال عن بعد الأكثر شيوعًا بين أفراد العائلة في الإسكندرية؟,What is the most common way for family members to communicate remotely in Alexandria?
99,EG-DIA-100,Family,Chinese (China),ماهي أماكن الإقامة التي يتم عادة حجزها للرحلات العائلية في الإسكندرية؟,What form of accommodation is typically booked for family trips in Alexandria?
100,EG-DIA-101,Family,Chinese (China),ماهي الفاكهة التي يتم تحضيرها بكثرة لعشاء العائلات في الإسكندرية؟,Which fruit is usually prepared the most for family dinners in Alexandria?
101,EG-DIA-102,Education,Chinese (China),ماهو التخصص  الذي يعتبرالأسهل للتوظيف في الإسكندرية؟,Which major is considered most conducive to employment in Alexandria?
102,EG-DIA-103,Education,Chinese (China),أين يعيش معظم طلاب الجامعة في الإسكندرية؟,What types of accommodation do university students in Alexandria typically live in?
103,EG-DIA-104,Holidays/Celebration/Leisure	,Chinese (China),ما هي الأعياد التي يزور فيها الناس الأماكن الدينية (المعابد، الكنائس، إلخ) في الإسكندرية؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Alexandria?"
104,EG-DIA-105,Holidays/Celebration/Leisure	,Chinese (China),ما هي الهدايا التي تقدم عند زيارة بيت جديد في الإسكندرية؟,What are the typical housewarming gifts in Alexandria?
105,EG-DIA-106,Holidays/Celebration/Leisure	,Chinese (China),متى تبدأ حفلات الزفاف عادة في الإسكندرية؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"At what time do weddings typically start in Alexandria? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
106,EG-DIA-107,Holidays/Celebration/Leisure	,Chinese (China),ما هي المدينة أو المنطقة في الإسكندرية التي تستضيف أكبر عدد من الأعياد والمهرجانات؟,Which city in Alexandria hosts festivals the most?
107,EG-DIA-108,Food	,English (UK)	,ما هي نكهة الشيبس/الكريسب الأكثر شعبية في الإسكندرية؟,What is the most popular chip/crisp flavour in Alexandria?
108,EG-DIA-109,Food	,English (UK)	,ما هو إسم الوجبة السريعة الاقتصادية في الإسكندرية؟,Which food is a cost-effective and quick meal option in Alexandria?
109,EG-DIA-110,Food	,English (UK)	,ما هي أشهر ماركة شوكولاتة في الإسكندرية؟,What is the most popular chocolate brand in Alexandria?
110,EG-DIA-111,Food	,English (UK)	,ما هو الجبن الأكثر استهلاكا في الإسكندرية؟,What is the most eaten cheese in Alexandria?
111,EG-DIA-112,Food	,English (UK)	,ما هي الخضار الأقل  استحسانا بين الناس في الإسكندرية؟,What is the most disliked vegetable in Alexandria?
112,EG-DIA-113,Sport,English (UK)	,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الإسكندرية؟,What are the most common cheering tools used by sports fans in Alexandria?
113,EG-DIA-114,Work life	,English (UK)	,من هو أشهر وأنجح رائد أعمال في الإسكندرية؟,Who is the most well known and successful entrepreneur in Alexandria?
114,EG-DIA-115,Family,English (UK)	,ما الذي يمكن أن نجده عادة في حديقة المنزل الخلفية في الإسكندرية؟,What can typically be found in the back garden of houses in Alexandria?
115,EG-DIA-116,Family,English (UK)	,ما هو اسم أشهر عائلة في الإسكندرية؟,What is the name of the most famous family in Alexandria?
116,EG-DIA-117,Family,English (UK)	,ما هو أكثر اسماء العائلة شيوعًا في الإسكندرية؟,What is the most common family name in Alexandria?
117,EG-DIA-118,Education	,English (UK)	,ما هي العواقب المترتبة على السلوك السيئ في مدارس الإسكندرية؟,What repercussions are there for bad behavior in schools in Alexandria?
118,EG-DIA-119,Education	,English (UK)	,من هم الكتّاب الذين تدرس أعمالهم في حصص الأدب في الإسكندرية؟,Which writers are commonly studied in literature class in Alexandria?
119,EG-DIA-120,Education	,English (UK)	,ماهو المصدر الإلكتروني الذي يستخدمه الطلاب للدراسة في الإسكندرية؟,Which online resource do students usually use to study in Alexandria?
120,EG-DIA-121,Holidays/Celebration/Leisure	,English (UK)	,ما هو أشهر معلم تاريخي في الإسكندرية؟,What is the most famous historic landmark in Alexandria?
121,EG-DIA-122,Food,Greek (Greece)	,ما هو الطعام الأكثر شعبية بين الشباب في الإسكندرية؟,What is the most popular food in Alexandria among young people?
122,EG-DIA-123,Food,Greek (Greece)	,ما هي أشهر طبق حلويات تقليدي في الإسكندرية؟,What is the most popular traditional dessert in Alexandria?
123,EG-DIA-124,Work life	,Greek (Greece)	,ماهي الوظيفة التي  يعتبر أجرها منخفضا في الإسكندرية؟,Which job is considered underpaid in Alexandria?
124,EG-DIA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو الطعام الذي يُقدم خلال عيد القيامة في الإسكندرية؟,What is the most common food served during Easter in Alexandria?
125,EG-DIA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو المشروب الذي يُقدم في الأفراح في الإسكندرية؟,What drink is usually offered at weddings in Alexandria?
126,EG-DIA-127,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يعود أصله إلى الإسكندرية ويمكن العثور عليه في جميع أنحاء العالم؟,What food originated from Alexandria and can be found all over the world?
127,EG-DIA-128,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يكرهه الأطفال و يستمتع به كبار السن عادة في الإسكندرية؟,What food is typically disliked by children but enjoyed by the elderly in Alexandria?
128,EG-DIA-129,Food,Hausa (Northern Nigeria)	,ما هو نوع الخضار الأكثر شعبية في الإسكندرية؟,Which is the most popular vegetable in Alexandria?
129,EG-DIA-130,Family	,Hausa (Northern Nigeria)	,ما هو أشهر مكان لإقامة الأفراح في الإسكندرية؟,What is the most popular wedding venue in Alexandria?
130,EG-DIA-131,Education,Indonesian (Indonesia)	,ما هي الجامعة في الإسكندرية المشهورة بتخصص الهندسة؟ (استعمل الاسم الرسمي.),What university in Alexandria is popular because of its engineering major? (Provide the official name.)
131,EG-DIA-132,Education,Indonesian (Indonesia)	,ما هي الجامعة في الإسكندرية المشهورة بتخصص الطب؟ (استعمل الاسم الرسمي.),What university in Alexandria is popular because of its school of medicine? (Provide the official name.)
132,EG-DIA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ما هي طريقة الدفع الأكثر استعمالا في الإسكندرية؟,What is the most popular payment method in Alexandria?
133,EG-DIA-134,Family,Korean (Korea)	,ما هو أشهر فيلم كرتون يشاهده الأطفال في الإسكندرية بكثرة؟,What is the most popular children's animation that is commonly watched by kids in Alexandria?
134,EG-DIA-135,Family,Korean (Korea)	,ما هي أشهر أغنية للأطفال التي تغنيها العائلات معًا في الإسكندرية؟,What is the most popular children's song in Alexandria that families sing together?
135,EG-DIA-136,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيان في الإسكندرية؟,Which toys are most popular among boys in Alexandria?
136,EG-DIA-137,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيات في الإسكندرية؟,Which toys are most popular among girls in Alexandria?
137,EG-DIA-138,Family,Korean (Korea)	,ما هي أشهر قصة شعبية تُروى عادة للأطفال في الإسكندرية؟,What is the most popular folk tale in Alexandria that is typically told to children?
138,EG-DIA-139,Work life,Korean (Korea)	,أين يميل طلاب الجامعة  للعمل بدوام جزئي في الإسكندرية؟,Where do university students in Alexandria tend to work part-time the most?
139,EG-DIA-140,Work life,Korean (Korea)	,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في الإسكندرية؟,What are the most common activities people do as a side job in Alexandria?
140,EG-DIA-141,Food,Persian (Iran)	,ما هو أشهر طاجين في الإسكندرية؟,What is the most popular stew in Alexandria?
141,EG-DIA-142,Food,Persian (Iran)	,ما هي التوابل أو الأعشاب الأكثر استعمالًا في أطباق الإسكندرية؟,What is the most common spice/herb used in dishes from Alexandria?
142,EG-DIA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في الإسكندرية؟,Where do families gather to pray together in Alexandria?
143,EG-DIA-144,Family,Persian (Iran)	,ما هي الهدايا التي يحصل عليها الآباء في عيد الأب (أو عيد الوالدين) في الإسكندرية؟,What gifts do fathers get on Father's Day (or Parents' Day) in Alexandria?
144,EG-DIA-145,Family,Persian (Iran)	,ما هي الهدايا التي تحصل عليها الأمهات في عيد الأم (أو عيد الوالدين) في الإسكندرية؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Alexandria?
145,EG-DIA-146,Family,Persian (Iran)	,في العائلة الواحدة في الإسكندرية، ما عدد الأجيال التي تعيش معًا في منزل واحد؟ (استعمل الأرقام العربية فقط مثل 12.),"How many generations typically live together in a household in Alexandria? (Provide Arabic numerals (e.g., 12) only.)"
146,EG-DIA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي النشاطات التي يمكن القيام بها في الحدائق في الإسكندرية؟,What is a popular activity to do in parks in Alexandria?
147,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في الإسكندرية؟,What is the popular card game played during social gatherings in Alexandria?
148,EG-DIA-149,Food	,Spanish (Mexico)	,ماهو المنتج الزراعي الذي يتم تصديره من الإسكندرية؟,Which agricultural product is exported most often in Alexandria?
149,EG-DIA-150,Food	,Spanish (Mexico)	,ما هي أشهر الحلويات في الإسكندرية؟,What are the most popular sweets in Alexandria?
150,EG-DIA-151,Education,Spanish (Mexico)	,ما هو متوسط مستوى التعليم في الإسكندرية؟,What is the average education level for people in Alexandria?
151,EG-DIA-152,Family	,Spanish (Mexico)	,ما هو المشروب الأكثر شعبية بين الأطفال في الإسكندرية؟,What is the most popular beverage among children in Alexandria?
152,EG-DIA-153,Food,Sundanese (West Java,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في الإسكندرية؟,What snacks are usually sold in front of schools in Alexandria?
153,EG-DIA-154,Food,Sundanese (West Java,ماهو نوع الزيت الذي يستعمل عادة للطبخ في الإسكندرية؟,What oil is usually used for cooking in Alexandria?
154,EG-DIA-155,Food,Sundanese (West Java,ما هي الأطعمة التي تستهلكها النساء الحوامل في الإسكندرية؟,What food is commonly consumed by pregnant women in Alexandria?
