,ID,Topic,Source,Question,Translation
82,EG-MSA-83,Food,Assamese (Assam),ما هو المشروب الذي يستهلك بكثرة في مصر عندما يكون الطقس حارا؟,What drink is commonly consumed in Egypt when the weather is hot?
83,EG-MSA-84,Family,Assamese (Assam),ماهو العيد الذي يجتمع فيه أفراد العائلة في مصر؟,On which holiday do all family members tend to reunite in Egypt?
84,EG-MSA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في مصر؟,What traditional games do families play during traditional holidays in Egypt?
85,EG-MSA-86,Food,Azerbaijani (Azerbaijan)	,ما هي الفاكهة التي يتناولها المصريون عادة في فصل الصيف؟,What fruit do people from Egypt often eat in the summer season?
86,EG-MSA-87,Food,Azerbaijani (Azerbaijan)	,ما هي المنطقة المصرية المعروفة بمأكولاتها البحرية؟,Which region in Egypt is known for its seafood?
87,EG-MSA-88,Family,Azerbaijani (Azerbaijan)	,من الذي يعتني بالأطفال عادة عندما يعمل الوالدان في مصر؟,"In Egypt, who takes care of kids when both parents are working?"
88,EG-MSA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	,ما هو متوسط عدد المدعوين لحفلات الزفاف في مصر؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people on average typically attend a wedding in Egypt? (Provide Arabic numerals (e.g., 1) only.)"
89,EG-MSA-90,Food,Chinese (China),ماهو نوع اللحوم الذي يُستعمل للشواء على الجمر بكثرة في مصر؟,What kind of meat do people usually eat when they have barbecue in Egypt?
90,EG-MSA-91,Food,Chinese (China),متى يتناول الناس عادة وجبة الإفطار في مصر؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"When do people usually have breakfast in Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
91,EG-MSA-92,Food,Chinese (China),ما الذي يتناوله الناس كوجبات خفيفة في آخر الليل عادة في مصر؟,What kinds of food do people usually eat for late-night snacks in Egypt?
92,EG-MSA-93,Food,Chinese (China),ما هو أشهر طبق حار في مصر؟,What is the most famous spicy dish in Egypt?
93,EG-MSA-94,Food,Chinese (China),ما هي التوابل الأساسية للطبخ في مصر؟,What seasoning is indispensable in cooking in Egypt?
94,EG-MSA-95,Food,Chinese (China),ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في مصر؟,What food do people typically consume when the weather is cold in Egypt?
95,EG-MSA-96,Food,Chinese (China),ما هي الأطعمة التي يتناولها المصريون عادة عند المرض؟,What foods do people usually eat when they are sick in Egypt?
96,EG-MSA-97,Food,Chinese (China),ما هي الأطعمة الجاهزة التي يشتريها المصريون من السوبرماركت عادة؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Egypt?
97,EG-MSA-98,Work life	,Chinese (China),ماهي المدن أو المناطق المعروفة بالإستيراد والتصدير في مصر؟,Which cities or regions are known for their import and export activities in Egypt?
98,EG-MSA-99,Family,Chinese (China),ما هي طريقة الإتصال عن بعد الأكثر شيوعًا بين أفراد العائلة في مصر؟,What is the most common way for family members to communicate remotely in Egypt?
99,EG-MSA-100,Family,Chinese (China),ماهي أماكن الإقامة التي يتم عادة حجزها للرحلات العائلية في مصر؟,What form of accommodation is typically booked for family trips in Egypt?
100,EG-MSA-101,Family,Chinese (China),ماهي الفاكهة التي يتم تحضيرها بكثرة لعشاء العائلات في مصر؟,Which fruit is usually prepared the most for family dinners in Egypt?
101,EG-MSA-102,Education,Chinese (China),ماهو التخصص  الذي يعتبرالأسهل للتوظيف في مصر؟,Which major is considered most conducive to employment in Egypt?
102,EG-MSA-103,Education,Chinese (China),أين يعيش معظم طلاب الجامعة في مصر؟,What types of accommodation do university students in Egypt typically live in?
103,EG-MSA-104,Holidays/Celebration/Leisure	,Chinese (China),ما هي الأعياد التي يزور فيها الناس الأماكن الدينية (المعابد، الكنائس، إلخ) في مصر؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Egypt?"
104,EG-MSA-105,Holidays/Celebration/Leisure	,Chinese (China),ما هي الهدايا التي تقدم عند زيارة بيت جديد في مصر؟,What are the typical housewarming gifts in Egypt?
105,EG-MSA-106,Holidays/Celebration/Leisure	,Chinese (China),متى تبدأ حفلات الزفاف عادة في مصر؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"At what time do weddings typically start in Egypt? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
106,EG-MSA-107,Holidays/Celebration/Leisure	,Chinese (China),ماهي المدينة المصرية التي تستضيف أكبر عدد من الأعياد والمهرجانات؟,Which city in Egypt hosts festivals the most?
107,EG-MSA-108,Food	,English (UK)	,ما هي نكهة الشيبس/الكريسب الأكثر شعبية في مصر؟,What is the most popular chip/crisp flavour in Egypt?
108,EG-MSA-109,Food	,English (UK)	,ما هو إسم الوجبة السريعة الاقتصادية في مصر؟,Which food is a cost-effective and quick meal option in Egypt?
109,EG-MSA-110,Food	,English (UK)	,ما هي أشهر ماركة شوكولاتة في مصر؟,What is the most popular chocolate brand in Egypt?
110,EG-MSA-111,Food	,English (UK)	,ما هو الجبن الأكثر استهلاكا في مصر؟,What is the most eaten cheese in Egypt?
111,EG-MSA-112,Food	,English (UK)	,ما هي الخضار الأقل  استحسانا بين الناس في مصر؟,What is the most disliked vegetable in Egypt?
112,EG-MSA-113,Sport,English (UK)	,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في مصر؟,What are the most common cheering tools used by sports fans in Egypt?
113,EG-MSA-114,Work life	,English (UK)	,من هو أشهر وأنجح رائد أعمال في مصر؟,Who is the most well known and successful entrepreneur in Egypt?
114,EG-MSA-115,Family,English (UK)	,ما الذي يمكن أن نجده عادة في حديقة المنزل الخلفية في مصر؟,What can typically be found in the back garden of houses in Egypt?
115,EG-MSA-116,Family,English (UK)	,ما هو اسم أشهر عائلة في مصر؟,What is the name of the most famous family in Egypt?
116,EG-MSA-117,Family,English (UK)	,ما هو أكثر اسماء العائلة شيوعًا في مصر؟,What is the most common family name in Egypt?
117,EG-MSA-118,Education	,English (UK)	,ما هي العواقب المترتبة عن السلوك السيئ في المدارس مصرية,What repercussions are there for bad behavior in schools in Egypt?
118,EG-MSA-119,Education	,English (UK)	,من هم الكتّاب الذين تدرس أعمالهم في حصص الأدب في مصر؟,Which writers are commonly studied in literature class in Egypt?
119,EG-MSA-120,Education	,English (UK)	,ماهو المصدر الإلكتروني الذي يستخدمه الطلاب للدراسة في مصر؟,Which online resource do students usually use to study in Egypt?
120,EG-MSA-121,Holidays/Celebration/Leisure	,English (UK)	,ما هو أشهر معلم تاريخي في مصر؟,What is the most famous historic landmark in Egypt?
121,EG-MSA-122,Food,Greek (Greece)	,ما هو الطعام الأكثر شعبية بين الشباب في مصر؟,What is the most popular food in Egypt among young people?
122,EG-MSA-123,Food,Greek (Greece)	,ما هي أشهر طبق حلويات تقليدي في مصر؟,What is the most popular traditional dessert in Egypt?
123,EG-MSA-124,Work life	,Greek (Greece)	,ماهي الوظيفة التي  يعتبر أجرها منخفضا في مصر؟,Which job is considered underpaid in Egypt?
124,EG-MSA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو الطعام الذي يُقدم خلال عيد القيامة في مصر؟,What is the most common food served during Easter in Egypt?
125,EG-MSA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو المشروب الذي يُقدم في الأفراح في مصر؟,What drink is usually offered at weddings in Egypt?
126,EG-MSA-127,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي أصله من مصر ويمكن العثور عليه في جميع أنحاء العالم؟,What food originated from Egypt and can be found all over the world?
127,EG-MSA-128,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يكرهه الأطفال و يستمتع به كبار السن عادة في مصر؟,What food is typically disliked by children but enjoyed by the elderly in Egypt?
128,EG-MSA-129,Food,Hausa (Northern Nigeria)	,ما هو نوع الخضار الأكثر شعبية في مصر؟,Which is the most popular vegetable in Egypt?
129,EG-MSA-130,Family	,Hausa (Northern Nigeria)	,ما هو أشهر مكان لإقامة الأفراح في مصر؟,What is the most popular wedding venue in Egypt?
130,EG-MSA-131,Education,Indonesian (Indonesia)	,ما هي الجامعة مصرية المشهورة بتخصص الهندسة؟ (استعمل الاسم الرسمي.),What university in Egypt is popular because of its engineering major? (Provide the official name.)
131,EG-MSA-132,Education,Indonesian (Indonesia)	,ما هي الجامعة مصرية المشهورة بتخصص الطب ؟ (استعمل الاسم الرسمي.),What university in Egypt is popular because of its school of medicine? (Provide the official name.)
132,EG-MSA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ما هي طريقة الدفع الأكثر استعمالا في مصر؟,What is the most popular payment method in Egypt?
133,EG-MSA-134,Family,Korean (Korea)	,ما هو أشهر فيلم كرتون يشاهده الأطفال في مصر بكثرة؟,What is the most popular children's animation that is commonly watched by kids in Egypt?
134,EG-MSA-135,Family,Korean (Korea)	,ما هي أشهر أغنية للأطفال التي تغنيها العائلات معًا في مصر؟,What is the most popular children's song in Egypt that families sing together?
135,EG-MSA-136,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيان في مصر؟,Which toys are most popular among boys in Egypt?
136,EG-MSA-137,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيات في مصر؟,Which toys are most popular among girls in Egypt?
137,EG-MSA-138,Family,Korean (Korea)	,ما هي أشهر قصة شعبية تُروى عادة للأطفال في مصر؟,What is the most popular folk tale in Egypt that is typically told to children?
138,EG-MSA-139,Work life,Korean (Korea)	,أين يميل طلاب الجامعة  للعمل بدوام جزئي في مصر؟,Where do university students in Egypt tend to work part-time the most?
139,EG-MSA-140,Work life,Korean (Korea)	,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في مصر؟,What are the most common activities people do as a side job in Egypt?
140,EG-MSA-141,Food,Persian (Iran)	,ما هو أشهر طاجين في مصر؟,What is the most popular stew in Egypt?
141,EG-MSA-142,Food,Persian (Iran)	,ما هي التوابل/الأعشاب الأكثر استعمالا في الأطباق مصرية؟,What is the most common spice/herb used in dishes from Egypt?
142,EG-MSA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في مصر؟,Where do families gather to pray together in Egypt?
143,EG-MSA-144,Family,Persian (Iran)	,ما هي الهدايا التي يحصل عليها الآباء في عيد الأب (أو عيد الوالدين) في مصر؟,What gifts do fathers get on Father's Day (or Parents' Day) in Egypt?
144,EG-MSA-145,Family,Persian (Iran)	,ما هي الهدايا التي تحصل عليها الأمهات في عيد الأم (أو عيد الوالدين) في مصر؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Egypt?
145,EG-MSA-146,Family,Persian (Iran)	,في العائلة المصرية الواحدة، ماهو عدد الأجيال الذين يعيشون معا في منزل واحد؟ (استعمل الأرقام العربية فقط مثل 12.),"How many generations typically live together in a household in Egypt? (Provide Arabic numerals (e.g., 12) only.)"
146,EG-MSA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي النشاطات التي يمكن القيام بها في الحدائق في مصر؟,What is a popular activity to do in parks in Egypt?
147,EG-MSA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في مصر؟,What is the popular card game played during social gatherings in Egypt?
148,EG-MSA-149,Food	,Spanish (Mexico)	,ماهو المنتج الزراعي الذي يتم تصديره من مصر؟,Which agricultural product is exported most often in Egypt?
149,EG-MSA-150,Food	,Spanish (Mexico)	,ما هي أشهر الحلويات في مصر؟,What are the most popular sweets in Egypt?
150,EG-MSA-151,Education,Spanish (Mexico)	,ما هو متوسط مستوى التعليم في مصر؟,What is the average education level for people in Egypt?
151,EG-MSA-152,Family	,Spanish (Mexico)	,ما هو المشروب الأكثر شعبية بين الأطفال في مصر؟,What is the most popular beverage among children in Egypt?
152,EG-MSA-153,Food,Sundanese (West Java,ما هي الوجبات الخفيفة التي تباع عادة أمام المدارس في مصر؟,What snacks are usually sold in front of schools in Egypt?
153,EG-MSA-154,Food,Sundanese (West Java,ماهو نوع الزيت الذي يستعمل عادة للطبخ في مصر؟,What oil is usually used for cooking in Egypt?
154,EG-MSA-155,Food,Sundanese (West Java,ما هي الأطعمة التي تستهلكها النساء الحوامل في مصر؟,What food is commonly consumed by pregnant women in Egypt?
155,EG-MSA-156,Work life	,Sundanese (West Java,ما هي المواشي الأكثر شيوعاً في مصر؟,What is the most common livestock raised in Egypt?
156,EG-MSA-157,Work life	,Sundanese (West Java,ما هي الحيوانات التي تستخدم عادة في الزراعة في مصر؟,What animals are commonly used for agriculture in Egypt?
157,EG-MSA-158,Work life	,Sundanese (West Java,ما الذي يرتديه الفلاحون لحماية أنفسهم من الحرارة أثناء الزراعة  في مصر؟,What do farmers in Egypt typically wear to protect themselves from the heat whilst farming?
158,EG-MSA-159,Family,Sundanese (West Java,ماذا يهدي الآباء أبنائهم في أعياد ميلادهم في مصر؟,What gifts do parents generally give to their children for their birthdays in Egypt?
159,EG-MSA-160,Holidays/Celebration/Leisure	,Sundanese (West Java,ما الذي يُهدى للأطفال خلال العيد عادةً في مصر؟,What is usually given to the children during Eid in Egypt?
160,EG-MSA-161,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هي الأطعمة التي تقدم عادة في الأفراح في مصر؟,What food is usually served at weddings in Egypt?
161,EG-MSA-162,Holidays/Celebration/Leisure	,Sundanese (West Java,ما هو أشهر مبنى حكومي في مصر؟,What is the most famous government building in Egypt?
162,EG-MSA-163,Education	,English (UK)	,ما هي أفضل جامعة في مصر؟ (استعمل الاسم الرسمي.),What is the top university in Egypt? (Provide the official name.)
163,EG-MSA-164,Holidays/Celebration/Leisure	,English (UK)	,ما الذي يأكله الناس في عيد الميلاد المجيد في مصر؟,What do people in Egypt traditionally eat on Christmas Day?
