,ID,Topic,Source,Question,Translation
41,EG-DIA-41,Food	,Korean (South Korea), إيه أكتر نوع لحم الناس بتاكله في القاهرة الكبرى؟,What type of meat is consumed most by people from Greater Cairo?
42,EG-DIA-42,Food	,Korean (South Korea), إيه أكتر فاكهة الناس بيأكلوها في الخريف في القاهرة الكبرى؟,What fruit do people from Greater Cairo  often eat in the autumn season?
43,EG-DIA-43,Food	,Korean (South Korea),إيه أكتر طبق جانبي بيتقدم على السفرة في القاهرة الكبرى؟,What side dish is the most commonly served on a dining table in Greater Cairo?
44,EG-DIA-44,Food	,Korean (South Korea),الناس بيأكلوا إيه وهما بيتفرجوا على ماتش كورة في القاهرة الكبرى؟,What do people from Greater Cairo eat while watching a soccer game?
45,EG-DIA-45,Food	,Korean (South Korea),إيه أكترأكل مغزي في القاهرة الكبرى؟,What is the representative nourishing food in Greater Cairo?
46,EG-DIA-46,Sport,Korean (South Korea),مين اشهر لاعب كوره قدم في القاهرة الكبرى؟,Who is the most famous soccer player in Greater Cairo?
47,EG-DIA-47,Sport,Korean (South Korea),إيه أكتر بطولة رياضية الناس في القاهرة الكبرى بتحب تشجعها في البطولات الدولية؟,What sports event do people from Greater Cairo passionately support the most in international competitions?
48,EG-DIA-48,Sport,Korean (South Korea), إيه أكتر أكل الناس بتاكله في الاستاد وهي بتتفرج على الماتشات في القاهرة الكبرى؟,What is the most commonly eaten food in sports stadiums while watching games in Greater Cairo?
49,EG-DIA-49,Sport,Korean (South Korea),اكتر لعبه إلكترونيه مشهوره في القاهرة الكبرى؟,What is the most popular online game in Greater Cairo?
50,EG-DIA-50,Holidays/Celebration/Leisure        ,Korean (South Korea),إيه أكتر مكان سياحي جوه القاهرة الكبرى الناس بتحب تروحه في الإجازات؟,What is the most popular domestic vacation spot for people from Greater Cairo?
51,EG-DIA-51,Holidays/Celebration/Leisure        ,Korean (South Korea), إيه أكتر هدية شائعة بين العريس والعروسة في القاهرة الكبرى؟,What is the most common wedding gift between bride and groom in Greater Cairo?
52,EG-DIA-52,Holidays/Celebration/Leisure        ,Korean (South Korea),اكتر هديه بناخدها للعريس والعروسه في القاهرة الكبرى؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Greater Cairo?
53,EG-DIA-53,Holidays/Celebration/Leisure        ,Korean (South Korea),بيتاخد ايه واحنا رايحين العزا في القاهرة الكبرى؟,What should you prepare as a condolence offering when attending a funeral in Greater Cairo?
54,EG-DIA-54,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه الاكل اللي بيتقدم في العزا في القاهرة الكبرى؟,What type of food is commonly provided at funeral parlors in Greater Cairo?
55,EG-DIA-55,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر يوم بيكون شديد الزحام في القاهرة الكبرى؟,When is the day with Greater Cairo's most severe nationwide traffic congestion?
56,EG-DIA-56,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر مكان شهر عسل مشهور في القاهرة الكبرى؟,What is the most popular honeymoon destination in Greater Cairo?
57,EG-DIA-57,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في القاهرة الكبرى بياكلو ايه في رمضان؟,What do people from Greater Cairo eat in Ramadan?
58,EG-DIA-58,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في القاهرة الكبرى بياكلوا ايه في عيد الفطر؟,What do people from Greater Cairo eat in Eid ul Fitr?
59,EG-DIA-59,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في القاهرة الكبرى بياكلوا ايه في عيد الاضحي؟,What do people from Greater Cairo eat in Eid ul Adha?
60,EG-DIA-60,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,العائله بتتجمع فين للاحتفال بعيد الفطر في القاهرة الكبرى؟,Where do a family gather for Eid festivities in Greater Cairo?
61,EG-DIA-61,Work life,Arabic (Algeria)	,ايه اكتر شغل بيخليك عايش في امان في القاهرة الكبرى؟,What is considered to be a secure job in Greater Cairo?
62,EG-DIA-62,Food,Arabic (Algeria)	,ايه هي اشهر اكله في القاهرة الكبرى؟,What is the most famous dish in Greater Cairo?
63,EG-DIA-63,Food,Arabic (Algeria)	,ايه اشهر اكله للفطار في القاهرة الكبرى؟,What do people usually have for breakfast in Greater Cairo?
64,EG-DIA-64,Food,Arabic (Algeria)	,اغلب الناس بتتغداء الساعة كام في القاهرة الكبرى؟ (استخدم الرقم بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have lunch in Greater Cairo? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
65,EG-DIA-65,Food,Arabic (Algeria)	,ايه الشي الاساسي الذي لا غني عنه في الوجبات في القاهرة الكبرى؟,What is typically indispensable in meals in Greater Cairo?
66,EG-DIA-66,Food,Arabic (Algeria)	,ايه الفاكهه اللي بتتقدم للسياح او الزوار الاجانب في القاهرة الكبرى؟,Which fruit do people usually offer tourists/visitors from abroad in Greater Cairo?
67,EG-DIA-67,Food,Arabic (Algeria)	,الناس عادة بتتصدّق بإيه أكل في القاهرة الكبرى؟,Which food do people usually offer as charity in Greater Cairo?
68,EG-DIA-68,Food,Arabic (Algeria)	,ايه ارخص  اكل للوجبات السريعه في القاهرة الكبرى؟,What is the cheapest fast food in Greater Cairo?
69,EG-DIA-69,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب الشاي في القاهرة الكبرى؟,What do people usually have with tea in Greater Cairo?
70,EG-DIA-70,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب القهوه في القاهرة الكبرى؟,What do people have with coffee in Greater Cairo?
71,EG-DIA-71,Food,Amharic (Ethiopia)	,اشهر اكله شعبي في القاهرة الكبرى؟,What is the most popular traditional food in Greater Cairo?
72,EG-DIA-72,Food,Amharic (Ethiopia)	,اشهر صوص في القاهرة الكبرى؟,What is the most popular dipping sauce in Greater Cairo?
73,EG-DIA-73,Food,Amharic (Ethiopia)	,إيه أكتر أكل بيتاكل في صيام المسيحيين في القاهرة الكبرى؟,What food is most often consumed during Christian fasting in Greater Cairo?
74,EG-DIA-74,Food,Amharic (Ethiopia)	, بيتعمل أكل إيه لما الست تولّد في القاهرة الكبرى؟,What food is usually prepared when mothers give birth in Greater Cairo?
75,EG-DIA-75,Work life	,Amharic (Ethiopia)	,انهي حيوان بيستخدم عاده في المواصلات في القاهرة الكبرى؟,Which animal is typically used for transportation in Greater Cairo?
76,EG-DIA-76,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	, ايه اكتر شهر فيه افراح كتير في القاهرة الكبرى؟ (استخدم رقم مثلا 1),"What is the busiest month for weddings in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
77,EG-DIA-77,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,إيه أشهر آلة موسيقية شعبية في القاهرة الكبرى؟,What is the most popular traditional musical instrument in Greater Cairo?
78,EG-DIA-78,Food,Assamese (Assam), إيه أهم محصول زراعي بيتزرع في القاهرة الكبرى؟,What is the main agricultural product produced in Greater Cairo?
79,EG-DIA-79,Food,Assamese (Assam),ايه اكتر اكله مشهوره بالقمح في القاهرة الكبرى؟,What is the most popular wheat-based food item in Greater Cairo?
80,EG-DIA-80,Food,Assamese (Assam), إيه أشهر مشروب بيتقدّم للضيوف لما يزوروا بيت في القاهرة الكبرى؟,What is the most typical drink offered to guests when they visit households in Greater Cairo?
81,EG-DIA-81,Food,Assamese (Assam),ايه اشهر اكله بتتعمل بالسمك في القاهرة الكبرى؟,What is the most popular dish cooked with fish in Greater Cairo?
82,EG-DIA-82,Food,Assamese (Assam),الناس في القاهرة الكبرى بتحب تاكل إيه لما الجو يبقى ممطر؟,What food do people from Greater Cairo like to eat during rainy weather?
83,EG-DIA-83,Food,Assamese (Assam),إيه أشهر مشروب الناس بتشربه لما الجو يبقى حر في القاهرة الكبرى؟,What drink is commonly consumed in Greater Cairo when the weather is hot?
84,EG-DIA-84,Family,Assamese (Assam),انهي عيد العيله كلها بتتجمع فيه في القاهرة الكبرى؟,On which holiday do all family members tend to reunite in Greater Cairo?
85,EG-DIA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ايه هي الالعاب التقليديه الي تلعبها العائلات خلال الاجازه في القاهرة الكبرى؟,What traditional games do families play during traditional holidays in Greater Cairo?
86,EG-DIA-86,Food,Azerbaijani (Azerbaijan)	,ايه اكتر فاكهه بتتاكل فالصيف في القاهرة الكبرى؟,What fruit do people from Greater Cairo often eat in the summer season?
87,EG-DIA-87,Food,Azerbaijani (Azerbaijan)	,أنهي منطقة في القاهرة الكبرى مشهورة بالمأكولات البحرية؟,Which region in Greater Cairo is known for its seafood?
88,EG-DIA-88,Family,Azerbaijani (Azerbaijan)	,في القاهرة الكبرى مين اللي بيرعى الأطفال لما الأب والأم بيشتغلوا؟,"In Greater Cairo, who takes care of kids when both parents are working?"
89,EG-DIA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	, كام شخص بيحضروا الفرح في القاهرة الكبرى؟ (استخدم رقم مثلا  1),"How many people on average typically attend a wedding in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
90,EG-DIA-90,Food,Chinese (China),الناس بياكلوا ايه من لحم في الشوي في القاهرة الكبرى؟,What kind of meat do people usually eat when they have barbecue in Greater Cairo?
91,EG-DIA-91,Food,Chinese (China), الناس عادة بتفطر الساعة كام في القاهرة الكبرى؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have breakfast in Greater Cairo? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
92,EG-DIA-92,Food,Chinese (China),الناس عادة بتاكل إيه كوجبة خفيفة قبل النوم في القاهرة الكبرى؟,What kinds of food do people usually eat for late-night snacks in Greater Cairo?
93,EG-DIA-93,Food,Chinese (China),إيه أشهر أكلة حارة في القاهرة الكبرى؟,What is the most famous spicy dish in Greater Cairo?
94,EG-DIA-94,Food,Chinese (China),انهي بهار او توابل لازم تستخدم في الطبخ في القاهرة الكبرى؟,What seasoning is indispensable in cooking in Greater Cairo?
95,EG-DIA-95,Food,Chinese (China),ايه الاكله اللي الناس بتاكولها فالجو الساقع في القاهرة الكبرى؟,What food do people typically consume when the weather is cold in Greater Cairo?
96,EG-DIA-96,Food,Chinese (China),الناس بيأكلوا إيه لما يكونوا تعبانين في القاهرة الكبرى؟,What foods do people usually eat when they are sick in Greater Cairo?
97,EG-DIA-97,Food,Chinese (China),الناس بيشتروا إيه أكل جاهز في السوبرماركت في القاهرة الكبرى؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Greater Cairo?
98,EG-DIA-98,Work life	,Chinese (China),أنهي مدن أو مناطق في القاهرة الكبرى مشهورة بالتصدير والاستيراد؟,Which cities or regions are known for their import and export activities in Greater Cairo?
99,EG-DIA-99,Family,Chinese (China),ايه هي طريقه الاتصال المشهوره بين افراد العائله في القاهرة الكبرى؟,What is the most common way for family members to communicate remotely in Greater Cairo?
100,EG-DIA-100,Family,Chinese (China),اي نوع السكن اللي بيتحجز للرحلات العائليه في القاهرة الكبرى؟,What form of accommodation is typically booked for family trips in Greater Cairo?
101,EG-DIA-101,Family,Chinese (China),ايه الفاكهه اللي بتتجهز اكتر في عشاء العيله في القاهرة الكبرى؟,Which fruit is usually prepared the most for family dinners in Greater Cairo?
102,EG-DIA-102,Education,Chinese (China),اي التخصص الذي يعتبر الاسهل في الجامعات  للتوظيف في القاهرة الكبرى؟,Which major is considered most conducive to employment in Greater Cairo?
103,EG-DIA-103,Education,Chinese (China),اي نوع السكن اللي بيعيشوا فيه طلبه الجامعات في القاهرة الكبرى؟,What types of accommodation do university students in Greater Cairo typically live in?
104,EG-DIA-104,Holidays/Celebration/Leisure	,Chinese (China),في اي اعياد الناس بيروحو يزوروا اماكن دينيه(مسجد،كنيسه،الخ)في القاهرة الكبرى؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Greater Cairo?"
105,EG-DIA-105,Holidays/Celebration/Leisure	,Chinese (China),إيه الهدايا التقليدية للبيت الجديد في القاهرة الكبرى؟,What are the typical housewarming gifts in Greater Cairo?
106,EG-DIA-106,Holidays/Celebration/Leisure	,Chinese (China), الأفراح عادة بتبدأ الساعة كام في القاهرة الكبرى؟(استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do weddings typically start in Greater Cairo? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
107,EG-DIA-107,Holidays/Celebration/Leisure	,Chinese (China),أنهي مدينة في القاهرة الكبرى بتستضيف المهرجانات أكتر؟,Which city in Greater Cairo hosts festivals the most?
108,EG-DIA-108,Food	,English (UK)	,إيه أكتر نكهة شيبسي/كريسبس مشهورة في القاهرة الكبرى؟,What is the most popular chip/crisp flavour in Greater Cairo?
109,EG-DIA-109,Food	,English (UK)	,إيه أكلة سريعة ورخيصة في القاهرة الكبرى؟,Which food is a cost-effective and quick meal option in Greater Cairo?
110,EG-DIA-110,Food	,English (UK)	,إيه أشهر ماركة شوكولاتة في القاهرة الكبرى؟,What is the most popular chocolate brand in Greater Cairo?
111,EG-DIA-111,Food	,English (UK)	,إيه أكتر نوع جبنة بيتاكل في القاهرة الكبرى؟,What is the most eaten cheese in Greater Cairo?
112,EG-DIA-112,Food	,English (UK)	,إيه أكتر خضار الناس مش بتحبه في القاهرة الكبرى؟,What is the most disliked vegetable in Greater Cairo?
113,EG-DIA-113,Sport,English (UK)	,إيه أكتر أدوات التشجيع المستخدمة من جمهور الرياضة في القاهرة الكبرى؟,What are the most common cheering tools used by sports fans in Greater Cairo?
114,EG-DIA-114,Work life	,English (UK)	,مين أشهر وأنجح رائد أعمال في القاهرة الكبرى؟,Who is the most well known and successful entrepreneur in Greater Cairo?
115,EG-DIA-115,Family,English (UK)	,ايه اكتر حاجه موجوده في حديقه المنزل في القاهرة الكبرى؟,What can typically be found in the back garden of houses in Greater Cairo?
116,EG-DIA-116,Family,English (UK)	,إيه اسم أشهر عيلة في القاهرة الكبرى؟,What is the name of the most famous family in Greater Cairo?
117,EG-DIA-117,Family,English (UK)	,ايه أكتر اسم عيلة منتشر في القاهرة الكبرى؟,What is the most common family name in Greater Cairo?
118,EG-DIA-118,Education	,English (UK)	,إيه هي العواقب المترتبة عن السلوك السيئ في مدارس القاهرة الكبرى؟,What repercussions are there for bad behavior in schools in Greater Cairo?
119,EG-DIA-119,Education	,English (UK)	,مين الكتاب اللي بتدرس اعمالهم في حصص الادب في القاهرة الكبرى؟,Which writers are commonly studied in literature class in Greater Cairo?
120,EG-DIA-120,Education	,English (UK)	,إيه المصدر أونلاين اللي الطلبة غالبًا بيستخدموه عشان يذاكروا في القاهرة الكبرى؟,Which online resource do students usually use to study in Greater Cairo?
121,EG-DIA-121,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر معالم تاريخي في القاهرة الكبرى؟,What is the most famous historic landmark in Greater Cairo?
122,EG-DIA-122,Food,Greek (Greece)	,ايه الطعام المشهور بين الشباب في القاهرة الكبرى؟,What is the most popular food in Greater Cairo among young people?
123,EG-DIA-123,Food,Greek (Greece)	,ايه اشهر طبق حلويات تقليدي في القاهرة الكبرى؟,What is the most popular traditional dessert in Greater Cairo?
124,EG-DIA-124,Work life	,Greek (Greece)	,ايه اكتر وظيفه يعتبر اجرها منخفض في القاهرة الكبرى؟,Which job is considered underpaid in Greater Cairo?
125,EG-DIA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه الطعام الذي يقدم في عيد القيامه في القاهرة الكبرى؟,What is the most common food served during Easter in Greater Cairo?
126,EG-DIA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه المشروب اللي بيتقدم في الافراح في القاهرة الكبرى؟,What drink is usually offered at weddings in Greater Cairo?
127,EG-DIA-127,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي اصله من القاهرة الكبرى وممكن تلاقيه في العالم كله؟,What food originated from Greater Cairo and can be found all over the world?
128,EG-DIA-128,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي بيكرهوا الاطفال وبيحبوه كبار السن في القاهرة الكبرى؟,What food is typically disliked by children but enjoyed by the elderly in Greater Cairo?
129,EG-DIA-129,Food,Hausa (Northern Nigeria)	,ايه اشهر نوع خضار في القاهرة الكبرى؟,Which is the most popular vegetable in Greater Cairo?
130,EG-DIA-130,Family	,Hausa (Northern Nigeria)	,ايه اشهر قاعه لاقامه الافراح في القاهرة الكبرى؟,What is the most popular wedding venue in Greater Cairo?
131,EG-DIA-131,Education,Indonesian (Indonesia)	,إيه أشهر جامعة في القاهرة الكبرى في تخصص الهندسة؟ (استخدم الاسم الرسمي),What university in Greater Cairo is popular because of its engineering major? (Provide the official name.)
132,EG-DIA-132,Education,Indonesian (Indonesia)	,إيه أشهر جامعة في القاهرة الكبرى في تخصص الطب؟ (استخدم الاسم الرسمي),What university in Greater Cairo is popular because of its school of medicine? (Provide the official name.)
133,EG-DIA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ايه هي طريقه الدفع الاكتر استخداما في القاهرة الكبرى؟,What is the most popular payment method in Greater Cairo?
134,EG-DIA-134,Family,Korean (Korea)	,ايه اشهر فيلم كارتون يشاهدو الاطفال بكثره في القاهرة الكبرى؟,What is the most popular children's animation that is commonly watched by kids in Greater Cairo?
135,EG-DIA-135,Family,Korean (Korea)	,ايه اشهر اغنيه للاطفال بيغنوها العائلات معهم في القاهرة الكبرى؟,What is the most popular children's song in Greater Cairo that families sing together?
136,EG-DIA-136,Family,Korean (Korea)	,ايه اشهر لعبه للاولاد في القاهرة الكبرى؟,Which toys are most popular among boys in Greater Cairo?
137,EG-DIA-137,Family,Korean (Korea)	,ايه اشهر لعبه للبنات في القاهرة الكبرى؟,Which toys are most popular among girls in Greater Cairo?
138,EG-DIA-138,Family,Korean (Korea)	,ايه اشهر قصه شعبيه بتتحكي للاطفال في القاهرة الكبرى؟,What is the most popular folk tale in Greater Cairo that is typically told to children?
139,EG-DIA-139,Work life,Korean (Korea)	,اين يشتغل طلاب الجامعه بشكل جزئي بجانب الدراسه في القاهرة الكبرى؟,Where do university students in Greater Cairo tend to work part-time the most?
140,EG-DIA-140,Work life,Korean (Korea)	,ايه الانشطه اللي بيقوم بيها الناس كعمل اضافي جنب الشغل في القاهرة الكبرى؟,What are the most common activities people do as a side job in Greater Cairo?
141,EG-DIA-141,Food,Persian (Iran)	,ايه اشهر طاجن في القاهرة الكبرى؟,What is the most popular stew in Greater Cairo?
142,EG-DIA-142,Food,Persian (Iran)	,ماهي التوابل أو الأعشاب الأكثر استخدامًا في الأكل في القاهرة الكبرى,What is the most common spice/herb used in dishes from Greater Cairo?
143,EG-DIA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في القاهرة الكبرى؟,Where do families gather to pray together in Greater Cairo?
144,EG-DIA-144,Family,Persian (Iran)	,ايه الهدايا اللي بيحصل عليها الاباء في  عيد الاب في القاهرة الكبرى؟,What gifts do fathers get on Father's Day (or Parents' Day) in Greater Cairo?
145,EG-DIA-145,Family,Persian (Iran)	,ايه الهدايا اللي بتحصل عليها الامهات في عيد الام في القاهرة الكبرى؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Greater Cairo?
146,EG-DIA-146,Family,Persian (Iran)	,كام عدد الاجيال اللي بيعيشوا في منزل واحد في القاهره الكبري في العائله الواحده؟(استخدم رقم مثلا12),"How many generations typically live together in a household in Greater Cairo? (Provide Arabic numerals (e.g., 12) only.)"
147,EG-DIA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ايه النشاطات التي يمكن القيام بها في الحدائق في القاهرة الكبرى؟,What is a popular activity to do in parks in Greater Cairo?
148,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ماهي لعبه الورق الشعبيه التي يتم لعبها في التجمعات العائليه في القاهرة الكبرى؟,What is the popular card game played during social gatherings in Greater Cairo?
149,EG-DIA-149,Food	,Spanish (Mexico)	,ايه المنتج الزراعي اللي بيتم تصديره من القاهرة الكبرى؟,Which agricultural product is exported most often in Greater Cairo?
150,EG-DIA-150,Food	,Spanish (Mexico)	,ايه اشهر الحلويات في القاهرة الكبرى؟,What are the most popular sweets in Greater Cairo?
151,EG-DIA-151,Education,Spanish (Mexico)	,ماهو مستوي التعليم المتوسط في القاهرة الكبرى؟,What is the average education level for people in Greater Cairo?
