,ID,Topic,Source,Question,Translation
43,EG-DIA-44,Food	,Korean (South Korea),الناس بيأكلوا إيه وهما بيتفرجوا على ماتش كورة في الصعيد؟,What do people from Upper Egypt eat while watching a soccer game?
44,EG-DIA-45,Food	,Korean (South Korea),ايه اكتر اكل مغزي في الصعيد؟,What is the representative nourishing food in Upper Egypt?
45,EG-DIA-46,Sport,Korean (South Korea),مين اشهر لاعب كوره قدم في الصعيد؟,Who is the most famous soccer player in Upper Egypt?
46,EG-DIA-47,Sport,Korean (South Korea),إيه أكتر بطولة رياضية الناس في الصعيد بتحب تشجعها في البطولات الدولية؟,What sports event do people from Upper Egypt passionately support the most in international competitions?
47,EG-DIA-48,Sport,Korean (South Korea), إيه أكتر أكل الناس بتاكله في الاستاد وهي بتتفرج على الماتشات في الصعيد؟,What is the most commonly eaten food in sports stadiums while watching games in Upper Egypt?
48,EG-DIA-49,Sport,Korean (South Korea),اكتر لعبه إلكترونيه مشهوره في الصعيد؟,What is the most popular online game in Upper Egypt?
49,EG-DIA-50,Holidays/Celebration/Leisure        ,Korean (South Korea),إيه أكتر مكان سياحي جوه الصعيد الناس بتحب تروحه في الإجازات؟,What is the most popular domestic vacation spot for people from Upper Egypt?
50,EG-DIA-51,Holidays/Celebration/Leisure        ,Korean (South Korea), إيه أكتر هدية شائعة بين العريس والعروسة في الصعيد؟,What is the most common wedding gift between bride and groom in Upper Egypt?
51,EG-DIA-52,Holidays/Celebration/Leisure        ,Korean (South Korea),اكتر هديه بناخدها للعريس والعروسه في الصعيد؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Upper Egypt?
52,EG-DIA-53,Holidays/Celebration/Leisure        ,Korean (South Korea),بيتاخد ايه واحنا رايحين العزا في الصعيد؟,What should you prepare as a condolence offering when attending a funeral in Upper Egypt?
53,EG-DIA-54,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه الاكل اللي بيتقدم في العزا في الصعيد؟,What type of food is commonly provided at funeral parlors in Upper Egypt?
54,EG-DIA-55,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر يوم بيكون شديد الزحام في الصعيد؟,When is the day with Upper Egypt's most severe nationwide traffic congestion?
55,EG-DIA-56,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر مكان شهر عسل مشهور في الصعيد؟,What is the most popular honeymoon destination in Upper Egypt?
56,EG-DIA-57,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في الصعيد بياكلو ايه في رمضان؟,What do people from Upper Egypt eat in Ramadan?
57,EG-DIA-58,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في الصعيد بياكلوا ايه في عيد الفطر؟,What do people from Upper Egypt eat in Eid ul Fitr?
58,EG-DIA-59,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في الصعيد بياكلوا ايه في عيد الاضحي؟,What do people from Upper Egypt eat in Eid ul Adha?
59,EG-DIA-60,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,العائله بتتجمع فين للاحتفال بعيد الفطر في الصعيد؟,Where do a family gather for Eid festivities in Upper Egypt?
60,EG-DIA-61,Work life,Arabic (Algeria)	,ايه اكتر شغل بيخليك عايش في امان في الصعيد؟,What is considered to be a secure job in Upper Egypt?
61,EG-DIA-62,Food,Arabic (Algeria)	,ايه هي اشهر اكله  في الصعيد؟,What is the most famous dish in Upper Egypt?
62,EG-DIA-63,Food,Arabic (Algeria)	,ايه اشهر اكله للفطار في الصعيد؟,What do people usually have for breakfast in Upper Egypt?
63,EG-DIA-64,Food,Arabic (Algeria)	,اغلب الناس بتتغداء الساعة كام في الصعيد؟ (استخدم الرقم بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have lunch in Upper Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
64,EG-DIA-65,Food,Arabic (Algeria)	,ايه الشي الاساسي الذي لا غني عنه في الوجبات في الصعيد؟,What is typically indispensable in meals in Upper Egypt?
65,EG-DIA-66,Food,Arabic (Algeria)	,ايه الفاكهه اللي بتتقدم للسياح او الزوار الاجانب في الصعيد؟,Which fruit do people usually offer tourists/visitors from abroad in Upper Egypt?
66,EG-DIA-67,Food,Arabic (Algeria)	,الناس عادة بتتصدّق بإيه أكل في الصعيد؟,Which food do people usually offer as charity in Upper Egypt?
67,EG-DIA-68,Food,Arabic (Algeria)	,ايه ارخص  اكل للوجبات السريعه في الصعيد؟,What is the cheapest fast food in Upper Egypt?
68,EG-DIA-69,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب الشاي في الصعيد؟,What do people usually have with tea in Upper Egypt?
69,EG-DIA-70,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب القهوه في الصعيد؟,What do people have with coffee in Upper Egypt?
70,EG-DIA-71,Food,Amharic (Ethiopia)	,اشهر اكله شعبي في الصعيد؟,What is the most popular traditional food in Upper Egypt?
71,EG-DIA-72,Food,Amharic (Ethiopia)	,اشهر صوص في الصعيد؟,What is the most popular dipping sauce in Upper Egypt?
72,EG-DIA-73,Food,Amharic (Ethiopia)	, إيه أكتر أكل بيتاكل في صيام المسيحيين في الصعيد؟,What food is most often consumed during Christian fasting in Upper Egypt?
73,EG-DIA-74,Food,Amharic (Ethiopia)	, بيتعمل أكل إيه لما الست تولّد في الصعيد؟,What food is usually prepared when mothers give birth in Upper Egypt?
74,EG-DIA-75,Work life	,Amharic (Ethiopia)	,انهي حيوان بيستخدم عاده في المواصلات في الصعيد؟,Which animal is typically used for transportation in Upper Egypt?
75,EG-DIA-76,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	, ايه اكتر شهر فيه افراح كتير في الصعيد؟ (استخدم رقم مثلا 1),"What is the busiest month for weddings in Upper Egypt? (Provide Arabic numerals (e.g., 1) only.)"
76,EG-DIA-77,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,إيه أشهر آلة موسيقية شعبية في الصعيد؟,What is the most popular traditional musical instrument in Upper Egypt?
77,EG-DIA-78,Food,Assamese (Assam), إيه أهم محصول زراعي بيتزرع في الصعيد؟,What is the main agricultural product produced in Upper Egypt?
78,EG-DIA-79,Food,Assamese (Assam),ايه اكتر اكله مشهوره بالقمح في الصعيد؟,What is the most popular wheat-based food item in Upper Egypt?
79,EG-DIA-80,Food,Assamese (Assam), إيه أشهر مشروب بيتقدّم للضيوف لما يزوروا بيت في الصعيد؟,What is the most typical drink offered to guests when they visit households in Upper Egypt?
80,EG-DIA-81,Food,Assamese (Assam),ايه اشهر اكله بتتعمل بالسمك في الصعيد؟,What is the most popular dish cooked with fish in Upper Egypt?
81,EG-DIA-82,Food,Assamese (Assam),الناس في الصعيد بتحب تاكل إيه لما الجو يبقى ممطر؟,What food do people from Upper Egypt like to eat during rainy weather?
82,EG-DIA-83,Food,Assamese (Assam),إيه أشهر مشروب الناس بتشربه لما الجو يبقى حر في الصعيد؟,What drink is commonly consumed in Upper Egypt when the weather is hot?
83,EG-DIA-84,Family,Assamese (Assam),انهي عيد العيله كلها بتتجمع فيه في الصعيد؟,On which holiday do all family members tend to reunite in Upper Egypt?
84,EG-DIA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ايه هي الالعاب التقليديه الي تلعبها العائلات خلال الاجازه في الصعيد؟,What traditional games do families play during traditional holidays in Upper Egypt?
85,EG-DIA-86,Food,Azerbaijani (Azerbaijan)	,ايه اكتر فاكهه بتتاكل فالصيف في الصعيد؟,What fruit do people from Upper Egypt often eat in the summer season?
86,EG-DIA-87,Food,Azerbaijani (Azerbaijan)	,أنهي منطقة في الصعيد مشهورة بالمأكولات البحرية؟,Which region in Upper Egypt is known for its seafood?
87,EG-DIA-88,Family,Azerbaijani (Azerbaijan)	,في الصعيد مين اللي بيرعى الأطفال لما الأب والأم بيشتغلوا؟,"In Upper Egypt, who takes care of kids when both parents are working?"
88,EG-DIA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	, كام شخص بيحضروا الفرح في الصعيد؟ (استخدم رقم مثلا 1),"How many people on average typically attend a wedding in Upper Egypt? (Provide Arabic numerals (e.g., 1) only.)"
89,EG-DIA-90,Food,Chinese (China),الناس بياكلوا ايه من لحم في الشوي في الصعيد؟,What kind of meat do people usually eat when they have barbecue in Upper Egypt?
90,EG-DIA-91,Food,Chinese (China), الناس عادة بتفطر الساعة كام في الصعيد؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have breakfast in Upper Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
91,EG-DIA-92,Food,Chinese (China),الناس عادة بتاكل إيه كوجبة خفيفة قبل النوم في الصعيد؟,What kinds of food do people usually eat for late-night snacks in Upper Egypt?
92,EG-DIA-93,Food,Chinese (China),إيه أشهر أكلة حارة في الصعيد؟,What is the most famous spicy dish in Upper Egypt?
93,EG-DIA-94,Food,Chinese (China),انهي بهار او توابل لازم تستخدم في الطبخ في الصعيد؟,What seasoning is indispensable in cooking in Upper Egypt?
94,EG-DIA-95,Food,Chinese (China),ايه الاكله اللي الناس بتاكولها فالجو الساقع في الصعيد؟,What food do people typically consume when the weather is cold in Upper Egypt?
95,EG-DIA-96,Food,Chinese (China),الناس بيأكلوا إيه لما يكونوا تعبانين في الصعيد؟,What foods do people usually eat when they are sick in Upper Egypt?
96,EG-DIA-97,Food,Chinese (China),الناس بيشتروا إيه أكل جاهز في السوبرماركت في الصعيد؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Upper Egypt?
97,EG-DIA-98,Work life	,Chinese (China),أنهي مدن أو مناطق في الصعيد مشهورة بالتصدير والاستيراد؟,Which cities or regions are known for their import and export activities in Upper Egypt?
98,EG-DIA-99,Family,Chinese (China),ايه هي طريقه الاتصال المشهوره بين افراد العائله في الصعيد؟,What is the most common way for family members to communicate remotely in Upper Egypt?
99,EG-DIA-100,Family,Chinese (China),اي نوع السكن اللي بيتحجز للرحلات العائليه في الصعيد؟,What form of accommodation is typically booked for family trips in Upper Egypt?
100,EG-DIA-101,Family,Chinese (China),ايه الفاكهه اللي بتتجهز اكتر في عشاء العيله في الصعيد؟,Which fruit is usually prepared the most for family dinners in Upper Egypt?
101,EG-DIA-102,Education,Chinese (China),اي التخصص الذي يعتبر الاسهل في الجامعات  للتوظيف في الصعيد؟,Which major is considered most conducive to employment in Upper Egypt?
102,EG-DIA-103,Education,Chinese (China),اي نوع السكن اللي بيعيشوا فيه طلبه الجامعات في الصعيد؟,What types of accommodation do university students in Upper Egypt typically live in?
103,EG-DIA-104,Holidays/Celebration/Leisure	,Chinese (China),في اي اعياد الناس بيروحو يزوروا اماكن دينيه(مسجد،كنيسه،الخ)في الصعيد؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Upper Egypt?"
104,EG-DIA-105,Holidays/Celebration/Leisure	,Chinese (China),إيه الهدايا التقليدية للبيت الجديد في الصعيد؟,What are the typical housewarming gifts in Upper Egypt?
105,EG-DIA-106,Holidays/Celebration/Leisure	,Chinese (China), الأفراح عادة بتبدأ الساعة كام في الصعيد؟(استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do weddings typically start in Upper Egypt? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
106,EG-DIA-107,Holidays/Celebration/Leisure	,Chinese (China),أنهي مدينة في الصعيد بتستضيف المهرجانات أكتر؟,Which city in Upper Egypt hosts festivals the most?
107,EG-DIA-108,Food	,English (UK)	,إيه أكتر نكهة شيبسي/كريسبس مشهورة في الصعيد؟,What is the most popular chip/crisp flavour in Upper Egypt?
108,EG-DIA-109,Food	,English (UK)	,إيه أكلة سريعة ورخيصة في الصعيد؟,Which food is a cost-effective and quick meal option in Upper Egypt?
109,EG-DIA-110,Food	,English (UK)	,إيه أشهر ماركة شوكولاتة في الصعيد؟,What is the most popular chocolate brand in Upper Egypt?
110,EG-DIA-111,Food	,English (UK)	,إيه أكتر نوع جبنة بيتاكل في الصعيد؟,What is the most eaten cheese in Upper Egypt?
111,EG-DIA-112,Food	,English (UK)	,إيه أكتر خضار الناس مش بتحبه في الصعيد؟,What is the most disliked vegetable in Upper Egypt?
112,EG-DIA-113,Sport,English (UK)	,إيه أكتر أدوات التشجيع المستخدمة من جمهور الرياضة في الصعيد؟,What are the most common cheering tools used by sports fans in Upper Egypt?
113,EG-DIA-114,Work life	,English (UK)	,مين أشهر وأنجح رائد أعمال في الصعيد؟,Who is the most well known and successful entrepreneur in Upper Egypt?
114,EG-DIA-115,Family,English (UK)	,ايه اكتر حاجه موجوده في حديقه المنزل في الصعيد؟,What can typically be found in the back garden of houses in Upper Egypt?
115,EG-DIA-116,Family,English (UK)	,إيه اسم أشهر عيلة في الصعيد؟,What is the name of the most famous family in Upper Egypt?
116,EG-DIA-117,Family,English (UK)	,ايه أكتر اسم عيلة منتشر في الصعيد؟,What is the most common family name in Upper Egypt?
117,EG-DIA-118,Education	,English (UK)	,ايه هي العواقب المترتبه عن السلوك السئ في مدارس الصعيد؟,What repercussions are there for bad behavior in schools in Upper Egypt?
118,EG-DIA-119,Education	,English (UK)	,مين الكتاب اللي بتدرس اعمالهم في حصص الادب في الصعيد؟,Which writers are commonly studied in literature class in Upper Egypt?
119,EG-DIA-120,Education	,English (UK)	,إيه المصدر أونلاين اللي الطلبة غالبًا بيستخدموه عشان يذاكروا في الصعيد؟,Which online resource do students usually use to study in Upper Egypt?
120,EG-DIA-121,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر معالم تاريخي في الصعيد؟,What is the most famous historic landmark in Upper Egypt?
121,EG-DIA-122,Food,Greek (Greece)	,ايه الطعام المشهور بين الشباب في الصعيد؟,What is the most popular food in Upper Egypt among young people?
122,EG-DIA-123,Food,Greek (Greece)	,ايه اشهر طبق حلويات تقليدي في الصعيد؟,What is the most popular traditional dessert in Upper Egypt?
123,EG-DIA-124,Work life	,Greek (Greece)	,ايه اكتر وظيفه يعتبر اجرها منخفض في الصعيد؟,Which job is considered underpaid in Upper Egypt?
124,EG-DIA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه الطعام الذي يقدم في عيد القيامه في الصعيد؟,What is the most common food served during Easter in Upper Egypt?
125,EG-DIA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه المشروب اللي بيتقدم في الافراح في الصعيد؟,What drink is usually offered at weddings in Upper Egypt?
126,EG-DIA-127,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي اصله من الصعيد وممكن تلاقيه في العالم كله؟,What food originated from Upper Egypt and can be found all over the world?
127,EG-DIA-128,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي بيكرهوا الاطفال وبيحبوه كبار السن في الصعيد؟,What food is typically disliked by children but enjoyed by the elderly in Upper Egypt?
128,EG-DIA-129,Food,Hausa (Northern Nigeria)	,ايه اشهر نوع خضار في الصعيد؟,Which is the most popular vegetable in Upper Egypt?
129,EG-DIA-130,Family	,Hausa (Northern Nigeria)	,ايه اشهر قاعه لاقامه الافراح في الصعيد؟,What is the most popular wedding venue in Upper Egypt?
130,EG-DIA-131,Education,Indonesian (Indonesia)	,ايه اشهر جامعه في الصعيد في تخصص الهندسه؟ (استخدم الاسم الرسمي),What university in Upper Egypt is popular because of its engineering major? (Provide the official name.)
131,EG-DIA-132,Education,Indonesian (Indonesia)	,ايه اشهر جامعه في الصعيد في تخصص الطب؟ ( استخدم الاسم الرسمي),What university in Upper Egypt is popular because of its school of medicine? (Provide the official name.)
132,EG-DIA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ايه هي طريقه الدفع الاكتر استخداما في الصعيد؟,What is the most popular payment method in Upper Egypt?
133,EG-DIA-134,Family,Korean (Korea)	,ايه اشهر فيلم كارتون يشاهدو الاطفال بكثره في الصعيد؟,What is the most popular children's animation that is commonly watched by kids in Upper Egypt?
134,EG-DIA-135,Family,Korean (Korea)	,ايه اشهر اغنيه للاطفال بيغنوها العائلات معهم في الصعيد؟,What is the most popular children's song in Upper Egypt that families sing together?
135,EG-DIA-136,Family,Korean (Korea)	,ايه اشهر لعبه للاولاد في الصعيد؟,Which toys are most popular among boys in Upper Egypt?
136,EG-DIA-137,Family,Korean (Korea)	,ايه اشهر لعبه للبنات في الصعيد؟,Which toys are most popular among girls in Upper Egypt?
137,EG-DIA-138,Family,Korean (Korea)	,ايه اشهر قصه شعبيه بتتحكي للاطفال في الصعيد؟,What is the most popular folk tale in Upper Egypt that is typically told to children?
138,EG-DIA-139,Work life,Korean (Korea)	,اين يشتغل طلاب الجامعه بشكل جزئي بجانب الدراسه في الصعيد؟,Where do university students in Upper Egypt tend to work part-time the most?
139,EG-DIA-140,Work life,Korean (Korea)	,ايه الانشطه اللي بيقوم بيها الناس كعمل اضافي جنب الشغل في الصعيد؟,What are the most common activities people do as a side job in Upper Egypt?
140,EG-DIA-141,Food,Persian (Iran)	,ايه اشهر طاجن في الصعيد؟,What is the most popular stew in Upper Egypt?
141,EG-DIA-142,Food,Persian (Iran)	,ماهي التوابل او الاعشاب الاكثر استخداما في الاكل الصعيدي؟,What is the most common spice/herb used in dishes from Upper Egypt?
142,EG-DIA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في الصعيد؟,Where do families gather to pray together in Upper Egypt?
143,EG-DIA-144,Family,Persian (Iran)	,ايه الهدايا اللي بيحصل عليها الاباء في عيد الاب في الصعيد؟,What gifts do fathers get on Father's Day (or Parents' Day) in Upper Egypt?
144,EG-DIA-145,Family,Persian (Iran)	,ايه الهدايا اللي بتحصل عليها الامهات في عيد الام في الصعيد؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Upper Egypt?
145,EG-DIA-146,Family,Persian (Iran)	,كام عدد الاجيال اللي بيعيشوا في منزل واحد في العائله الصعيديه الواحده؟ (استخدم رقم مثلا 12),"How many generations typically live together in a household in Upper Egypt? (Provide Arabic numerals (e.g., 12) only.)"
146,EG-DIA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ايه النشاطات التي يمكن القيام بها في الحدائق في الصعيد؟,What is a popular activity to do in parks in Upper Egypt?
147,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ماهي لعبه الورق الشعبيه التي يتم لعبها في التجمعات العائليه في الصعيد؟,What is the popular card game played during social gatherings in Upper Egypt?
148,EG-DIA-149,Food	,Spanish (Mexico)	,ايه المنتج الزراعي اللي بيتم تصديره من الصعيد؟,Which agricultural product is exported most often in Upper Egypt?
149,EG-DIA-150,Food	,Spanish (Mexico)	,ايه اشهر الحلويات في الصعيد؟,What are the most popular sweets in Upper Egypt?
150,EG-DIA-151,Education,Spanish (Mexico)	,ماهو مستوي التعليم المتوسط في الصعيد؟,What is the average education level for people in Upper Egypt?
151,EG-DIA-152,Family	,Spanish (Mexico)	,إيه أكتر مشروب مشهور بين الأطفال في الصعيد؟,What is the most popular beverage among children in Upper Egypt?
152,EG-DIA-153,Food,Sundanese (West Java,إيه التسالي أو السناكس اللي بتتباع عادة قدّام المدارس في الصعيد؟,What snacks are usually sold in front of schools in Upper Egypt?
153,EG-DIA-154,Food,Sundanese (West Java,إيه نوع الزيت اللي الناس بتستخدمه غالبًا في الطبخ في الصعيد؟,What oil is usually used for cooking in Upper Egypt?
154,EG-DIA-155,Food,Sundanese (West Java,إيه الأكل اللي الستات الحوامل بيأكلوه كتير في الصعيد؟,What food is commonly consumed by pregnant women in Upper Egypt?
155,EG-DIA-156,Work life	,Sundanese (West Java,إيه أكتر نوع مواشي متربي في الصعيد؟,What is the most common livestock raised in Upper Egypt?
156,EG-DIA-157,Work life	,Sundanese (West Java,إيه الحيوانات اللي بتتستخدم عادة في الزراعة في الصعيد؟,What animals are commonly used for agriculture in Upper Egypt?
157,EG-DIA-158,Work life	,Sundanese (West Java,الفلاحين في الصعيد بيلبسوا إيه عشان يحموا نفسهم من الحر وهما بيزرعوا؟,What do farmers in Upper Egypt typically wear to protect themselves from the heat whilst farming?
158,EG-DIA-159,Family,Sundanese (West Java,الأهالي في الصعيد غالبًا بيجيبوا إيه هدايا لأولادهم في أعياد ميلادهم؟,What gifts do parents generally give to their children for their birthdays in Upper Egypt?
