,ID,Topic,Source,Question,Translation
13,EG-DIA-14,Education	,Korean (South Korea)	,ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في القاهرة الكبرى؟,Which region (within a city) in Greater Cairo has the highest academic fervor?
14,EG-DIA-15,Sport,Spanish (Spain),ما هي أشهر رياضة تُلعب بدون كرة في القاهرة الكبرى؟,What is the most popular sport played without a ball in Greater Cairo?
15,EG-DIA-16,Food,Chinese (China)	,ما هو المشروب الغازي الذي يفضله الناس في القاهرة الكبرى؟,What soft drink do people in Greater Cairo like to have?
16,EG-DIA-17,Food,Chinese (China)	,ماهو الحساء الذي يحبه الناس في القاهرة الكبرى؟,What kind of soup do people from Greater Cairo like to have?
17,EG-DIA-18,Food,Chinese (China)	,ما هي الأكلات الشعبية التي يحب أهل القاهرة الكبرى تناولها؟,What street food do people from Greater Cairo like to eat?
18,EG-DIA-19,Food,Chinese (China)	,ما هي المأكولات البحرية التي يحبها أهل القاهرة الكبرى؟,What kind of seafood do people from Greater Cairo like to eat
19,EG-DIA-20,Holidays/Celebration/Leisure,Chinese (China)	,ما هي وسيلة النقل العمومي الأكثر استخداما عند السفر بين المدن في القاهرة الكبرى؟,What is the most commonly used public transport by people when travelling between cites in Greater Cairo?
20,EG-DIA-21,Holidays/Celebration/Leisure        ,Chinese (China)	,ما هي النشاطات الترفيهية التي تمارسها النساء في العشرينات عادة في القاهرة الكبرى؟,What is the common leisure activity that females in their 20s in Greater Cairo engage in?
21,EG-DIA-22,Holidays/Celebration/Leisure	,Chinese (China)	,ما هي النشاطات الترفيهية التي يمارسها الرجال في العشرينات عادة في القاهرة الكبرى؟,What is the common leisure activity that males in their 20s in Greater Cairo engage in?
22,EG-DIA-23,Work life	,Chinese (China)	,ماذا يتغذى الناس خلال أيام العمل عادة في القاهرة الكبرى؟,What do people eat for lunch during the working days in Greater Cairo?
23,EG-DIA-24,Work life	,Chinese (China)	,ما هو متوسط  مدة التنقل للعمل في القاهرة الكبرى؟,"What is the average commute time (in minutes) for people in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
24,EG-DIA-25,Work life	,Chinese (China)	,ما هي وسيلة النقل للذهاب إلى العمل الأكثر استعمالاً في القاهرة الكبرى؟,What is the most common transportation that people take to get to work in Greater Cairo?
25,EG-DIA-26,Food	,Persian (Iran),ما هي الأطعمة التي يعدّها الناس للضيوف في القاهرة الكبرى؟,What food do the hosts usually prepare for the guests in Greater Cairo?
26,EG-DIA-27,Food	,Persian (Iran),ما هو المشروب المعتاد في وجبة فطور الصباح في القاهرة الكبرى؟,What is the usual drink consumed during breakfast in Greater Cairo?
27,EG-DIA-28,Food	,Persian (Iran),ما هي الأطعمة التي يحضرها الناس عادة لنزهة عائلية في القاهرة الكبرى؟,What food is usually prepared for a family picnic in Greater Cairo?
28,EG-DIA-29,Food	,Persian (Iran),ما هو الطعام في القاهرة الكبرى الذي قد يعتبره الآخرون مقززًا؟,Which food from Greater Cairo is considered disgusting by the rest of the world?
29,EG-DIA-30,Food	,Persian (Iran),ما هو اسم الخبز الشعبي في القاهرة الكبرى؟,What is the name of the popular bread in Greater Cairo?
30,EG-DIA-31,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ماذا يقام عادة قبل الزفاف في القاهرة الكبرى؟,What event is usually held before a wedding in Greater Cairo?
31,EG-DIA-32,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي الأنشطة التي تُمارس عادة في الأيام التي تسبق رمضان في القاهرة الكبرى؟,What activities are usually done days before Ramadan in Greater Cairo?
32,EG-DIA-33,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هو أشهر معلم سياحي للزوار الأجانب في القاهرة الكبرى؟,What is the most popular tourist attraction for foreign visitors in Greater Cairo?
33,EG-DIA-34,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي أشهر المواقع الدينية (معبد، كنيسة، إلخ) للسياحة في القاهرة الكبرى؟,"What is the most popular religious sites (mosque, church, temple, etc.) for tourism in Greater Cairo?"
34,EG-DIA-35,Food	,Indonesian (Indonesia)	,ما هو المشروب المستهلك بكثرة عندما يكون الطقس باردا في القاهرة الكبرى؟,What drink is commonly consumed in Greater Cairo when the weather is cold?
35,EG-DIA-36,Food	,Indonesian (Indonesia)	,ماهو نوع الفواكه الذي يُباع ويُوجد بكثرة خلال شهر رمضان في القاهرة الكبرى؟,What fruit is more commonly sold and found during Ramadan in Greater Cairo?
36,EG-DIA-37,Food	,Indonesian (Indonesia)	,ما هي الكربوهيدرات التي تقدم عادة مع الدجاج في مطاعم الوجبات السريعة في القاهرة الكبرى؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Greater Cairo?
37,EG-DIA-38,Sport,Indonesian (Indonesia)	,ما هي المرافق الرياضية المتوفرة عادة في مدارس القاهرة الكبرى؟,What sports field facilities are usually available at schools in Greater Cairo?
38,EG-DIA-39,Food	,Korean (South Korea),ماهو المشروب الذي يستمتع به أهل القاهرة الكبرى عادة في المقاهي؟,What cafe beverage do people from Greater Cairo most commonly enjoy?
39,EG-DIA-40,Food	,Korean (South Korea),ما هو الطعام الذي يطلبه الكثيرون في القاهرة الكبرى؟,What is the typical delivery food in Greater Cairo?
40,EG-DIA-41,Food	,Korean (South Korea),ماهو نوع اللحوم الأكثر استهلاكا في القاهرة الكبرى؟,What type of meat is consumed most by people from Greater Cairo?
41,EG-DIA-42,Food	,Korean (South Korea),ما هو المشروب الذي يستمتع به أهل القاهرة الكبرى عادة في المقاهي؟,What fruit do people from Greater Cairo  often eat in the autumn season?
42,EG-DIA-43,Food	,Korean (South Korea),ما هو الطبق الجانبي الأكثر شيوعاً في القاهرة الكبرى؟,What side dish is the most commonly served on a dining table in Greater Cairo?
43,EG-DIA-44,Food	,Korean (South Korea),ماذا يأكل الناس أثناء مشاهدة مباراة كرة قدم في القاهرة الكبرى؟,What do people from Greater Cairo eat while watching a football game?
44,EG-DIA-45,Food	,Korean (South Korea),ما هو الطعام المغذي الذي يمثل القاهرة الكبرى؟,What is the representative nourishing food in Greater Cairo?
45,EG-DIA-46,Sport,Korean (South Korea),من هو/هي أشهر لاعب/لاعبة كرة قدم في القاهرة الكبرى؟,Who is the most famous football player in Greater Cairo?
46,EG-DIA-47,Sport,Korean (South Korea),ما هو الحدث الرياضي الذي يتابعه أهل القاهرة الكبرى بشغف في المنافسات الدولية؟,What sports event do people from Greater Cairo passionately support the most in international competitions?
47,EG-DIA-48,Sport,Korean (South Korea),ما هو الطعام الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في القاهرة الكبرى؟,What is the most commonly eaten food in sports stadiums while watching games in Greater Cairo?
48,EG-DIA-49,Sport,Korean (South Korea),ما هي اللعبة الإلكترونية الأكثر شعبيةً في القاهرة الكبرى؟,What is the most popular online game in Greater Cairo?
49,EG-DIA-50,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو أشهر مكان يقضي فيه أهل القاهرة الكبرى عطلتهم داخل الوطن؟,What is the most popular domestic vacation spot for people from Greater Cairo?
50,EG-DIA-51,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أكثر هدية زواج شيوعا بين العروس والعريس في القاهرة الكبرى؟,What is the most common wedding gift between bride and groom in Greater Cairo?
51,EG-DIA-52,Holidays/Celebration/Leisure        ,Korean (South Korea),ما الذي يُهدى عادة لتهنئة صديق عند حضور زفافه في القاهرة الكبرى؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Greater Cairo?
52,EG-DIA-53,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهي الهدية التي يجب تقديمها عند حضور جنازة في القاهرة الكبرى؟,What should you prepare as a condolence offering when attending a funeral in Greater Cairo?
53,EG-DIA-54,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهو الطعام الذي يقدم عادة في مراسم الجنازات في القاهرة الكبرى؟,What type of food is commonly provided at funeral parlors in Greater Cairo?
54,EG-DIA-55,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو اليوم الذي تشهد فيه القاهرة الكبرى أشد ازدحام مروري على الصعيد الوطني؟,When is the day with Greater Cairo's most severe nationwide traffic congestion?
55,EG-DIA-56,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أشهر وجهة شهر عسل في القاهرة الكبرى؟,What is the most popular honeymoon destination in Greater Cairo?
56,EG-DIA-57,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل القاهرة الكبرى خلال شهر رمضان؟,What do people from Greater Cairo eat in Ramadan?
57,EG-DIA-58,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل القاهرة الكبرى في عيد الفطر؟,What do people from Greater Cairo eat in Eid ul Fitr?
58,EG-DIA-59,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ماذا يأكل أهل القاهرة الكبرى في عيد الأضحى؟,What do people from Greater Cairo eat in Eid ul Adha?
59,EG-DIA-60,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,أين تجتمع العائلة للاحتفال بعيد الفطر في القاهرة الكبرى؟,Where do a family gather for Eid festivities in Greater Cairo?
60,EG-DIA-61,Work life,Arabic (Algeria)	,ما هو العمل الذي يعتبر أكثر آمناً في القاهرة الكبرى؟,What is considered to be a secure job in Greater Cairo?
61,EG-DIA-62,Food,Arabic (Algeria)	,ما هو أشهر طبق في القاهرة الكبرى؟,What is the most famous dish in Greater Cairo?
62,EG-DIA-63,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة للفطور في القاهرة الكبرى؟,What do people usually have for breakfast in Greater Cairo?
63,EG-DIA-64,Food,Arabic (Algeria)	,متى يتناول الناس الغداء في القاهرة الكبرى عادة؟,"When do people usually have lunch in Greater Cairo? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
64,EG-DIA-65,Food,Arabic (Algeria)	,ما هو الشيء الأساسي الذي لا غنى عنه في الوجبات في القاهرة الكبرى؟,What is typically indispensable in meals in Greater Cairo?
65,EG-DIA-66,Food,Arabic (Algeria)	,أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في القاهرة الكبرى؟,Which fruit do people usually offer tourists/visitors from abroad in Greater Cairo?
66,EG-DIA-67,Food,Arabic (Algeria)	,أي نوع من الطعام يقدمه الناس عادة كصدقة في القاهرة الكبرى؟,Which food do people usually offer as charity in Greater Cairo?
67,EG-DIA-68,Food,Arabic (Algeria)	,ما هي أرخص الوجبات السريعة في القاهرة الكبرى؟,What is the cheapest fast food in Greater Cairo?
68,EG-DIA-69,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة مع الشاي في القاهرة الكبرى؟,What do people usually have with tea in Greater Cairo?
69,EG-DIA-70,Food,Arabic (Algeria)	,ماذا يتناول الناس مع القهوة في القاهرة الكبرى؟,What do people have with coffee in Greater Cairo?
70,EG-DIA-71,Food,Amharic (Ethiopia)	,ما هو أشهر طعام تقليدي في القاهرة الكبرى؟,What is the most popular traditional food in Greater Cairo?
71,EG-DIA-72,Food,Amharic (Ethiopia)	,ما هي أشهر صلصة للتغميس في القاهرة الكبرى؟,What is the most popular dipping sauce in Greater Cairo?
72,EG-DIA-73,Food,Amharic (Ethiopia)	,ما هو الطعام الأكثر استهلاكا خلال صيام المسيحيين في القاهرة الكبرى؟,What food is most often consumed during Christian fasting in Greater Cairo?
73,EG-DIA-74,Food,Amharic (Ethiopia)	,ما هو الطعام الذي يُحضر عادةً عندما تلد الأمهات في القاهرة الكبرى؟,What food is usually prepared when mothers give birth in Greater Cairo?
74,EG-DIA-75,Work life	,Amharic (Ethiopia)	,ما هو الحيوان  الذي يستخدم للنقل في القاهرة الكبرى؟,Which animal is typically used for transportation in Greater Cairo?
75,EG-DIA-76,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هو أكثر شهر تقام فيه الأفراح في القاهرة الكبرى؟,"What is the busiest month for weddings in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
76,EG-DIA-77,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هي الآلة الموسيقية التقليدية الأكثر شعبية في القاهرة الكبرى؟,What is the most popular traditional musical instrument in Greater Cairo?
77,EG-DIA-78,Food,Assamese (Assam),ما هو المنتج الزراعي الرئيسي الذي يتم إنتاجه في القاهرة الكبرى؟,What is the main agricultural product produced in Greater Cairo?
78,EG-DIA-79,Food,Assamese (Assam),ما هو أشهر طعام مصنوع من القمح في القاهرة الكبرى؟,What is the most popular wheat-based food item in Greater Cairo?
79,EG-DIA-80,Food,Assamese (Assam),ما هو المشروب الذي يُقدم عادة للضيوف في القاهرة الكبرى؟,What is the most typical drink offered to guests when they visit households in Greater Cairo?
80,EG-DIA-81,Food,Assamese (Assam),ما هو أشهر طبق سمك في القاهرة الكبرى؟,What is the most popular dish cooked with fish in Greater Cairo?
81,EG-DIA-82,Food,Assamese (Assam),ما هي الأطعمة التي يفضلها أهل القاهرة الكبرى عندما يكون الطقس ممطرًا؟,What food do people from Greater Cairo like to eat during rainy weather?
82,EG-DIA-83,Food,Assamese (Assam),ما هو المشروب الذي يستهلك بكثرة في القاهرة الكبرى عندما يكون الطقس حارا؟,What drink is commonly consumed in Greater Cairo when the weather is hot?
83,EG-DIA-84,Family,Assamese (Assam),ماهو العيد الذي يجتمع فيه أفراد العائلة في القاهرة الكبرى؟,On which holiday do all family members tend to reunite in Greater Cairo?
84,EG-DIA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في القاهرة الكبرى؟,What traditional games do families play during traditional holidays in Greater Cairo?
85,EG-DIA-86,Food,Azerbaijani (Azerbaijan)	,ما هي الفاكهة التي يتناولها أهل القاهرة الكبرى عادة في فصل الصيف؟,What fruit do people from Greater Cairo often eat in the summer season?
86,EG-DIA-87,Food,Azerbaijani (Azerbaijan)	,ما هي المنطقة في القاهرة الكبرى المعروفة بمأكولاتها؟,Which region in Greater Cairo is known for its seafood?
87,EG-DIA-88,Family,Azerbaijani (Azerbaijan)	,من الذي يعتني بالأطفال عادة عندما يعمل الوالدان في القاهرة الكبرى؟,"In Greater Cairo, who takes care of kids when both parents are working?"
88,EG-DIA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	,ما هو متوسط عدد المدعوين لحفلات الزفاف في القاهرة الكبرى؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people on average typically attend a wedding in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
89,EG-DIA-90,Food,Chinese (China),ماهو نوع اللحوم الذي يُستعمل للشواء على الجمر بكثرة في القاهرة الكبرى؟,What kind of meat do people usually eat when they have barbecue in Greater Cairo?
90,EG-DIA-91,Food,Chinese (China),متى يتناول الناس عادة وجبة الإفطار في القاهرة الكبرى؟ (قدم الوقت بتنسيق الساعة:الدقيقة مثل، 18:00، 09:00).,"When do people usually have breakfast in Greater Cairo? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
91,EG-DIA-92,Food,Chinese (China),ما الذي يتناوله الناس كوجبات خفيفة في آخر الليل عادة في القاهرة الكبرى؟,What kinds of food do people usually eat for late-night snacks in Greater Cairo?
92,EG-DIA-93,Food,Chinese (China),ما هو أشهر طبق حار في القاهرة الكبرى؟,What is the most famous spicy dish in Greater Cairo?
93,EG-DIA-94,Food,Chinese (China),ما هي التوابل الأساسية للطبخ في القاهرة الكبرى؟,What seasoning is indispensable in cooking in Greater Cairo?
94,EG-DIA-95,Food,Chinese (China),ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في القاهرة الكبرى؟,What food do people typically consume when the weather is cold in Greater Cairo?
95,EG-DIA-96,Food,Chinese (China),ما هي الأطعمة التي يتناولها أهل القاهرة الكبرى عادة عند المرض؟,What foods do people usually eat when they are sick in Greater Cairo?
96,EG-DIA-97,Food,Chinese (China),ما هي الأطعمة الجاهزة التي يشتريها أهل القاهرة الكبرى من السوبرماركت عادة؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Greater Cairo?
97,EG-DIA-98,Work life	,Chinese (China),ماهي المدن أو المناطق المعروفة بالإستيراد والتصدير في القاهرة الكبرى؟,Which cities or regions are known for their import and export activities in Greater Cairo?
98,EG-DIA-99,Family,Chinese (China),ما هي طريقة الإتصال عن بعد الأكثر شيوعًا بين أفراد العائلة في القاهرة الكبرى؟,What is the most common way for family members to communicate remotely in Greater Cairo?
99,EG-DIA-100,Family,Chinese (China),ماهي أماكن الإقامة التي يتم عادة حجزها للرحلات العائلية في القاهرة الكبرى؟,What form of accommodation is typically booked for family trips in Greater Cairo?
100,EG-DIA-101,Family,Chinese (China),ماهي الفاكهة التي يتم تحضيرها بكثرة لعشاء العائلات في القاهرة الكبرى؟,Which fruit is usually prepared the most for family dinners in Greater Cairo?
101,EG-DIA-102,Education,Chinese (China),ماهو التخصص  الذي يعتبرالأسهل للتوظيف في القاهرة الكبرى؟,Which major is considered most conducive to employment in Greater Cairo?
102,EG-DIA-103,Education,Chinese (China),أين يعيش معظم طلاب الجامعة في القاهرة الكبرى؟,What types of accommodation do university students in Greater Cairo typically live in?
103,EG-DIA-104,Holidays/Celebration/Leisure	,Chinese (China),ما هي الأعياد التي يزور فيها الناس الأماكن الدينية (المعابد، الكنائس، إلخ) في القاهرة الكبرى؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Greater Cairo?"
104,EG-DIA-105,Holidays/Celebration/Leisure	,Chinese (China),ما هي الهدايا التي تقدم عند زيارة بيت جديد في القاهرة الكبرى؟,What are the typical housewarming gifts in Greater Cairo?
105,EG-DIA-106,Holidays/Celebration/Leisure	,Chinese (China),متى تبدأ حفلات الزفاف عادة في القاهرة الكبرى؟ (قدم الوقت بتنسيق الساعة:الدقائق مثلاً),"At what time do weddings typically start in Greater Cairo? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
106,EG-DIA-107,Holidays/Celebration/Leisure	,Chinese (China),ما هي المدينة أو المنطقة في القاهرة الكبرى التي تستضيف أكبر عدد من الأعياد والمهرجانات؟,Which city in Greater Cairo hosts festivals the most?
107,EG-DIA-108,Food	,English (UK)	,ما هي نكهة الشيبس/الكريسب الأكثر شعبية في القاهرة الكبرى؟,What is the most popular chip/crisp flavour in Greater Cairo?
108,EG-DIA-109,Food	,English (UK)	,ما هو إسم الوجبة السريعة الاقتصادية في القاهرة الكبرى؟,Which food is a cost-effective and quick meal option in Greater Cairo?
109,EG-DIA-110,Food	,English (UK)	,ما هي أشهر ماركة شوكولاتة في القاهرة الكبرى؟,What is the most popular chocolate brand in Greater Cairo?
110,EG-DIA-111,Food	,English (UK)	,ما هو الجبن الأكثر استهلاكا في القاهرة الكبرى؟,What is the most eaten cheese in Greater Cairo?
111,EG-DIA-112,Food	,English (UK)	,ما هي الخضار الأقل  استحسانا بين الناس في القاهرة الكبرى؟,What is the most disliked vegetable in Greater Cairo?
112,EG-DIA-113,Sport,English (UK)	,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في القاهرة الكبرى؟,What are the most common cheering tools used by sports fans in Greater Cairo?
113,EG-DIA-114,Work life	,English (UK)	,من هو أشهر وأنجح رائد أعمال في القاهرة الكبرى؟,Who is the most well known and successful entrepreneur in Greater Cairo?
114,EG-DIA-115,Family,English (UK)	,ما الذي يمكن أن نجده عادة في حديقة المنزل الخلفية في القاهرة الكبرى؟,What can typically be found in the back garden of houses in Greater Cairo?
115,EG-DIA-116,Family,English (UK)	,ما هو اسم أشهر عائلة في القاهرة الكبرى؟,What is the name of the most famous family in Greater Cairo?
116,EG-DIA-117,Family,English (UK)	,ما هو أكثر اسماء العائلة شيوعًا في القاهرة الكبرى؟,What is the most common family name in Greater Cairo?
117,EG-DIA-118,Education	,English (UK)	,ما هي العواقب المترتبة على السلوك السيئ في مدارس القاهرة الكبرى؟,What repercussions are there for bad behavior in schools in Greater Cairo?
118,EG-DIA-119,Education	,English (UK)	,من هم الكتّاب الذين تدرس أعمالهم في حصص الأدب في القاهرة الكبرى؟,Which writers are commonly studied in literature class in Greater Cairo?
119,EG-DIA-120,Education	,English (UK)	,ماهو المصدر الإلكتروني الذي يستخدمه الطلاب للدراسة في القاهرة الكبرى؟,Which online resource do students usually use to study in Greater Cairo?
120,EG-DIA-121,Holidays/Celebration/Leisure	,English (UK)	,ما هو أشهر معلم تاريخي في القاهرة الكبرى؟,What is the most famous historic landmark in Greater Cairo?
121,EG-DIA-122,Food,Greek (Greece)	,ما هو الطعام الأكثر شعبية بين الشباب في القاهرة الكبرى؟,What is the most popular food in Greater Cairo among young people?
122,EG-DIA-123,Food,Greek (Greece)	,ما هي أشهر طبق حلويات تقليدي في القاهرة الكبرى؟,What is the most popular traditional dessert in Greater Cairo?
123,EG-DIA-124,Work life	,Greek (Greece)	,ماهي الوظيفة التي  يعتبر أجرها منخفضا في القاهرة الكبرى؟,Which job is considered underpaid in Greater Cairo?
124,EG-DIA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو الطعام الذي يُقدم خلال عيد القيامة في القاهرة الكبرى؟,What is the most common food served during Easter in Greater Cairo?
125,EG-DIA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو المشروب الذي يُقدم في الأفراح في القاهرة الكبرى؟,What drink is usually offered at weddings in Greater Cairo?
126,EG-DIA-127,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يعود أصله إلى القاهرة الكبرى ويمكن العثور عليه في جميع أنحاء العالم؟,What food originated from Greater Cairo and can be found all over the world?
127,EG-DIA-128,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يكرهه الأطفال و يستمتع به كبار السن عادة في القاهرة الكبرى؟,What food is typically disliked by children but enjoyed by the elderly in Greater Cairo?
128,EG-DIA-129,Food,Hausa (Northern Nigeria)	,ما هو نوع الخضار الأكثر شعبية في القاهرة الكبرى؟,Which is the most popular vegetable in Greater Cairo?
129,EG-DIA-130,Family	,Hausa (Northern Nigeria)	,ما هو أشهر مكان لإقامة الأفراح في القاهرة الكبرى؟,What is the most popular wedding venue in Greater Cairo?
130,EG-DIA-131,Education,Indonesian (Indonesia)	,ما هي الجامعة في القاهرة الكبرى المشهورة بتخصص الهندسة؟ (استعمل الاسم الرسمي.),What university in Greater Cairo is popular because of its engineering major? (Provide the official name.)
131,EG-DIA-132,Education,Indonesian (Indonesia)	,ما هي الجامعة في القاهرة الكبرى المشهورة بتخصص الطب؟ (استعمل الاسم الرسمي.),What university in Greater Cairo is popular because of its school of medicine? (Provide the official name.)
132,EG-DIA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ما هي طريقة الدفع الأكثر استعمالا في القاهرة الكبرى؟,What is the most popular payment method in Greater Cairo?
133,EG-DIA-134,Family,Korean (Korea)	,ما هو أشهر فيلم كرتون يشاهده الأطفال في القاهرة الكبرى بكثرة؟,What is the most popular children's animation that is commonly watched by kids in Greater Cairo?
134,EG-DIA-135,Family,Korean (Korea)	,ما هي أشهر أغنية للأطفال التي تغنيها العائلات معًا في القاهرة الكبرى؟,What is the most popular children's song in Greater Cairo that families sing together?
135,EG-DIA-136,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيان في القاهرة الكبرى؟,Which toys are most popular among boys in Greater Cairo?
136,EG-DIA-137,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيات في القاهرة الكبرى؟,Which toys are most popular among girls in Greater Cairo?
137,EG-DIA-138,Family,Korean (Korea)	,ما هي أشهر قصة شعبية تُروى عادة للأطفال في القاهرة الكبرى؟,What is the most popular folk tale in Greater Cairo that is typically told to children?
138,EG-DIA-139,Work life,Korean (Korea)	,أين يميل طلاب الجامعة  للعمل بدوام جزئي في القاهرة الكبرى؟,Where do university students in Greater Cairo tend to work part-time the most?
139,EG-DIA-140,Work life,Korean (Korea)	,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في القاهرة الكبرى؟,What are the most common activities people do as a side job in Greater Cairo?
140,EG-DIA-141,Food,Persian (Iran)	,ما هو أشهر طاجين في القاهرة الكبرى؟,What is the most popular stew in Greater Cairo?
141,EG-DIA-142,Food,Persian (Iran)	,ما هي التوابل أو الأعشاب الأكثر استعمالًا في أطباق القاهرة الكبرى؟,What is the most common spice/herb used in dishes from Greater Cairo?
142,EG-DIA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في القاهرة الكبرى؟,Where do families gather to pray together in Greater Cairo?
143,EG-DIA-144,Family,Persian (Iran)	,ما هي الهدايا التي يحصل عليها الآباء في عيد الأب (أو عيد الوالدين) في القاهرة الكبرى؟,What gifts do fathers get on Father's Day (or Parents' Day) in Greater Cairo?
144,EG-DIA-145,Family,Persian (Iran)	,ما هي الهدايا التي تحصل عليها الأمهات في عيد الأم (أو عيد الوالدين) في القاهرة الكبرى؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Greater Cairo?
145,EG-DIA-146,Family,Persian (Iran)	,في العائلة الواحدة في القاهرة الكبرى، ما عدد الأجيال التي تعيش معًا في منزل واحد؟ (استعمل الأرقام العربية فقط مثل 12.),"How many generations typically live together in a household in Greater Cairo? (Provide Arabic numerals (e.g., 12) only.)"
146,EG-DIA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي النشاطات التي يمكن القيام بها في الحدائق في القاهرة الكبرى؟,What is a popular activity to do in parks in Greater Cairo?
