,ID,Topic,Source,Question,Translation
19,EG-DIA-20,Holidays/Celebration/Leisure,Chinese (China)	,ما هي وسيلة النقل العمومي الأكثر استخداما عند السفر بين المدن في الوجه البحري؟,What is the most commonly used public transport by people when travelling between cites in Lower Egypt?
20,EG-DIA-21,Holidays/Celebration/Leisure        ,Chinese (China)	,ما هي النشاطات الترفيهية التي تمارسها النساء في العشرينات عادة في الوجه البحري؟,What is the common leisure activity that females in their 20s in Lower Egypt engage in?
21,EG-DIA-22,Holidays/Celebration/Leisure	,Chinese (China)	,ما هي النشاطات الترفيهية التي يمارسها الرجال في العشرينات عادة في الوجه البحري؟,What is the common leisure activity that males in their 20s in Lower Egypt engage in?
22,EG-DIA-23,Work life	,Chinese (China)	,ماذا يتغذى الناس خلال أيام العمل عادة في الوجه البحري؟,What do people eat for lunch during the working days in Lower Egypt?
23,EG-DIA-24,Work life	,Chinese (China)	,ما هو متوسط  مدة التنقل للعمل في الوجه البحري؟,"What is the average commute time (in minutes) for people in Lower Egypt? (Provide Arabic numerals (e.g., 1) only.)"
24,EG-DIA-25,Work life	,Chinese (China)	,ما هي وسيلة النقل للذهاب إلى العمل الأكثر استعمالاً في الوجه البحري؟,What is the most common transportation that people take to get to work in Lower Egypt?
25,EG-DIA-26,Food	,Persian (Iran),ما هي الأطعمة التي يعدّها الناس للضيوف في الوجه البحري؟,What food do the hosts usually prepare for the guests in Lower Egypt?
26,EG-DIA-27,Food	,Persian (Iran),ما هو المشروب المعتاد في وجبة فطور الصباح في الوجه البحري؟,What is the usual drink consumed during breakfast in Lower Egypt?
27,EG-DIA-28,Food	,Persian (Iran),ما هي الأطعمة التي يحضرها الناس عادة لنزهة عائلية في الوجه البحري؟,What food is usually prepared for a family picnic in Lower Egypt?
28,EG-DIA-29,Food	,Persian (Iran),ما هو الطعام في الوجه البحري الذي قد يعتبره الآخرون مقززًا؟,Which food from Lower Egypt is considered disgusting by the rest of the world?
29,EG-DIA-30,Food	,Persian (Iran),ما هو اسم الخبز الشعبي في الوجه البحري؟,What is the name of the popular bread in Lower Egypt?
30,EG-DIA-31,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ماذا يقام عادة قبل الزفاف في الوجه البحري؟,What event is usually held before a wedding in Lower Egypt?
31,EG-DIA-32,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي الأنشطة التي تُمارس عادة في الأيام التي تسبق رمضان في الوجه البحري؟,What activities are usually done days before Ramadan in Lower Egypt?
32,EG-DIA-33,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هو أشهر معلم سياحي للزوار الأجانب في الوجه البحري؟,What is the most popular tourist attraction for foreign visitors in Lower Egypt?
33,EG-DIA-34,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,ما هي أشهر المواقع الدينية (معبد، كنيسة، إلخ) للسياحة في الوجه البحري؟,"What is the most popular religious sites (mosque, church, temple, etc.) for tourism in Lower Egypt?"
34,EG-DIA-35,Food	,Indonesian (Indonesia)	,ما هو المشروب المستهلك بكثرة عندما يكون الطقس باردا في الوجه البحري؟,What drink is commonly consumed in Lower Egypt when the weather is cold?
35,EG-DIA-36,Food	,Indonesian (Indonesia)	,ماهو نوع الفواكه الذي يُباع ويُوجد بكثرة خلال شهر رمضان في الوجه البحري؟,What fruit is more commonly sold and found during Ramadan in Lower Egypt?
36,EG-DIA-37,Food	,Indonesian (Indonesia)	,ما هي الكربوهيدرات التي تقدم عادة مع الدجاج في مطاعم الوجبات السريعة في الوجه البحري؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Lower Egypt?
37,EG-DIA-38,Sport,Indonesian (Indonesia)	,ما هي المرافق الرياضية المتوفرة عادة في مدارس الوجه البحري؟,What sports field facilities are usually available at schools in Lower Egypt?
38,EG-DIA-39,Food	,Korean (South Korea),ماهو المشروب الذي يستمتع به أهل الوجه البحري عادة في المقاهي؟,What cafe beverage do people from Lower Egypt most commonly enjoy?
39,EG-DIA-40,Food	,Korean (South Korea),ما هو الطعام الذي يطلبه الكثيرون في الوجه البحري؟,What is the typical delivery food in Lower Egypt?
40,EG-DIA-41,Food	,Korean (South Korea),ماهو نوع اللحوم الأكثر استهلاكا في الوجه البحري؟,What type of meat is consumed most by people from Lower Egypt?
41,EG-DIA-42,Food	,Korean (South Korea),ما هو المشروب الذي يستمتع به أهل الوجه البحري عادة في المقاهي؟,What fruit do people from Lower Egypt  often eat in the autumn season?
42,EG-DIA-43,Food	,Korean (South Korea),ما هو الطبق الجانبي الأكثر شيوعاً في الوجه البحري؟,What side dish is the most commonly served on a dining table in Lower Egypt?
43,EG-DIA-44,Food	,Korean (South Korea),ماذا يأكل الناس أثناء مشاهدة مباراة كرة قدم في الوجه البحري؟,What do people from Lower Egypt eat while watching a football game?
44,EG-DIA-45,Food	,Korean (South Korea),ما هو الطعام المغذي الذي يمثل الوجه البحري؟,What is the representative nourishing food in Lower Egypt?
45,EG-DIA-46,Sport,Korean (South Korea),من هو/هي أشهر لاعب/لاعبة كرة قدم في الوجه البحري؟,Who is the most famous football player in Lower Egypt?
46,EG-DIA-47,Sport,Korean (South Korea),ما هو الحدث الرياضي الذي يتابعه أهل الوجه البحري بشغف في المنافسات الدولية؟,What sports event do people from Lower Egypt passionately support the most in international competitions?
47,EG-DIA-48,Sport,Korean (South Korea),ما هو الطعام الذي يتناوله الناس في الملاعب الرياضية أثناء مشاهدة المباريات في الوجه البحري؟,What is the most commonly eaten food in sports stadiums while watching games in Lower Egypt?
48,EG-DIA-49,Sport,Korean (South Korea),ما هي اللعبة الإلكترونية الأكثر شعبيةً في الوجه البحري؟,What is the most popular online game in Lower Egypt?
49,EG-DIA-50,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو أشهر مكان يقضي فيه أهل الوجه البحري عطلتهم داخل الوطن؟,What is the most popular domestic vacation spot for people from Lower Egypt?
50,EG-DIA-51,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أكثر هدية زواج شيوعا بين العروس والعريس في الوجه البحري؟,What is the most common wedding gift between bride and groom in Lower Egypt?
51,EG-DIA-52,Holidays/Celebration/Leisure        ,Korean (South Korea),ما الذي يُهدى عادة لتهنئة صديق عند حضور زفافه في الوجه البحري؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Lower Egypt?
52,EG-DIA-53,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهي الهدية التي يجب تقديمها عند حضور جنازة في الوجه البحري؟,What should you prepare as a condolence offering when attending a funeral in Lower Egypt?
53,EG-DIA-54,Holidays/Celebration/Leisure        ,Korean (South Korea),ماهو الطعام الذي يقدم عادة في مراسم الجنازات في الوجه البحري؟,What type of food is commonly provided at funeral parlors in Lower Egypt?
54,EG-DIA-55,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هو اليوم الذي تشهد فيه الوجه البحري أشد ازدحام مروري على الصعيد الوطني؟,When is the day with Lower Egypt's most severe nationwide traffic congestion?
55,EG-DIA-56,Holidays/Celebration/Leisure        ,Korean (South Korea),ما هي أشهر وجهة شهر عسل في الوجه البحري؟,What is the most popular honeymoon destination in Lower Egypt?
56,EG-DIA-57,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل الوجه البحري خلال شهر رمضان؟,What do people from Lower Egypt eat in Ramadan?
57,EG-DIA-58,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ما الذي يأكله أهل الوجه البحري في عيد الفطر؟,What do people from Lower Egypt eat in Eid ul Fitr?
58,EG-DIA-59,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,ماذا يأكل أهل الوجه البحري في عيد الأضحى؟,What do people from Lower Egypt eat in Eid ul Adha?
59,EG-DIA-60,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,أين تجتمع العائلة للاحتفال بعيد الفطر في الوجه البحري؟,Where do a family gather for Eid festivities in Lower Egypt?
60,EG-DIA-61,Work life,Arabic (Algeria)	,ما هو العمل الذي يعتبر أكثر آمناً في الوجه البحري؟,What is considered to be a secure job in Lower Egypt?
61,EG-DIA-62,Food,Arabic (Algeria)	,ما هو أشهر طبق في الوجه البحري؟,What is the most famous dish in Lower Egypt?
62,EG-DIA-63,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة للفطور في الوجه البحري؟,What do people usually have for breakfast in Lower Egypt?
63,EG-DIA-64,Food,Arabic (Algeria)	,متى يتناول الناس الغداء في الوجه البحري عادة؟(قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"When do people usually have lunch in Lower Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
64,EG-DIA-65,Food,Arabic (Algeria)	,ما هو الشيء الأساسي الذي لا غنى عنه في الوجبات في الوجه البحري؟,What is typically indispensable in meals in Lower Egypt?
65,EG-DIA-66,Food,Arabic (Algeria)	,أي نوع من الفواكه يقدمه الناس عادة للسياح/الزوار القادمين من الخارج في الوجه البحري؟,Which fruit do people usually offer tourists/visitors from abroad in Lower Egypt?
66,EG-DIA-67,Food,Arabic (Algeria)	,أي نوع من الطعام يقدمه الناس عادة كصدقة في الوجه البحري؟,Which food do people usually offer as charity in Lower Egypt?
67,EG-DIA-68,Food,Arabic (Algeria)	,ما هي أرخص الوجبات السريعة في الوجه البحري؟,What is the cheapest fast food in Lower Egypt?
68,EG-DIA-69,Food,Arabic (Algeria)	,ماذا يتناول الناس عادة مع الشاي في الوجه البحري؟,What do people usually have with tea in Lower Egypt?
69,EG-DIA-70,Food,Arabic (Algeria)	,ماذا يتناول الناس مع القهوة في الوجه البحري؟,What do people have with coffee in Lower Egypt?
70,EG-DIA-71,Food,Amharic (Ethiopia)	,ما هو أشهر طعام تقليدي في الوجه البحري؟,What is the most popular traditional food in Lower Egypt?
71,EG-DIA-72,Food,Amharic (Ethiopia)	,ما هي أشهر صلصة للتغميس في الوجه البحري؟,What is the most popular dipping sauce in Lower Egypt?
72,EG-DIA-73,Food,Amharic (Ethiopia)	,ما هو الطعام الأكثر استهلاكا خلال صيام المسيحيين في الوجه البحري؟,What food is most often consumed during Christian fasting in Lower Egypt?
73,EG-DIA-74,Food,Amharic (Ethiopia)	,ما هو الطعام الذي يُحضر عادةً عندما تلد الأمهات في الوجه البحري؟,What food is usually prepared when mothers give birth in Lower Egypt?
74,EG-DIA-75,Work life	,Amharic (Ethiopia)	,ما هو الحيوان  الذي يستخدم للنقل في الوجه البحري؟,Which animal is typically used for transportation in Lower Egypt?
75,EG-DIA-76,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هو أكثر شهر تقام فيه الأفراح في الوجه البحري؟,"What is the busiest month for weddings in Lower Egypt? (Provide Arabic numerals (e.g., 1) only.)"
76,EG-DIA-77,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,ما هي الآلة الموسيقية التقليدية الأكثر شعبية في الوجه البحري؟,What is the most popular traditional musical instrument in Lower Egypt?
77,EG-DIA-78,Food,Assamese (Assam),ما هو المنتج الزراعي الرئيسي الذي يتم إنتاجه في الوجه البحري؟,What is the main agricultural product produced in Lower Egypt?
78,EG-DIA-79,Food,Assamese (Assam),ما هو أشهر طعام مصنوع من القمح في الوجه البحري؟,What is the most popular wheat-based food item in Lower Egypt?
79,EG-DIA-80,Food,Assamese (Assam),ما هو المشروب الذي يُقدم عادة للضيوف في الوجه البحري؟,What is the most typical drink offered to guests when they visit households in Lower Egypt?
80,EG-DIA-81,Food,Assamese (Assam),ما هو أشهر طبق سمك في الوجه البحري؟,What is the most popular dish cooked with fish in Lower Egypt?
81,EG-DIA-82,Food,Assamese (Assam),ما هي الأطعمة التي يفضلها أهل الوجه البحري عندما يكون الطقس ممطرًا؟,What food do people from Lower Egypt like to eat during rainy weather?
82,EG-DIA-83,Food,Assamese (Assam),ما هو المشروب الذي يستهلك بكثرة في الوجه البحري عندما يكون الطقس حارا؟,What drink is commonly consumed in Lower Egypt when the weather is hot?
83,EG-DIA-84,Family,Assamese (Assam),ماهو العيد الذي يجتمع فيه أفراد العائلة في الوجه البحري؟,On which holiday do all family members tend to reunite in Lower Egypt?
84,EG-DIA-85,Holidays/Celebration/Leisure        ,Assamese (Assam),ما هي الألعاب التقليدية التي تلعبها العائلات خلال العطل في الوجه البحري؟,What traditional games do families play during traditional holidays in Lower Egypt?
85,EG-DIA-86,Food,Azerbaijani (Azerbaijan)	,ما هي الفاكهة التي يتناولها أهل الوجه البحري عادة في فصل الصيف؟,What fruit do people from Lower Egypt often eat in the summer season?
86,EG-DIA-87,Food,Azerbaijani (Azerbaijan)	,ما هي المنطقة في الوجه البحري المعروفة بمأكولاتها؟,Which region in Lower Egypt is known for its seafood?
87,EG-DIA-88,Family,Azerbaijani (Azerbaijan)	,من الذي يعتني بالأطفال عادة عندما يعمل الوالدان في الوجه البحري؟,"In Lower Egypt, who takes care of kids when both parents are working?"
88,EG-DIA-89,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	,ما هو متوسط عدد المدعوين لحفلات الزفاف في الوجه البحري؟ (قدم الأرقام العربية فقط مثل، 1.),"How many people on average typically attend a wedding in Lower Egypt? (Provide Arabic numerals (e.g., 1) only.)"
89,EG-DIA-90,Food,Chinese (China),ماهو نوع اللحوم الذي يُستعمل للشواء على الجمر بكثرة في الوجه البحري؟,What kind of meat do people usually eat when they have barbecue in Lower Egypt?
90,EG-DIA-91,Food,Chinese (China),متى يتناول الناس عادة وجبة الإفطار في الوجه البحري؟(قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"When do people usually have breakfast in Lower Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
91,EG-DIA-92,Food,Chinese (China),ما الذي يتناوله الناس كوجبات خفيفة في آخر الليل عادة في الوجه البحري؟,What kinds of food do people usually eat for late-night snacks in Lower Egypt?
92,EG-DIA-93,Food,Chinese (China),ما هو أشهر طبق حار في الوجه البحري؟,What is the most famous spicy dish in Lower Egypt?
93,EG-DIA-94,Food,Chinese (China),ما هي التوابل الأساسية للطبخ في الوجه البحري؟,What seasoning is indispensable in cooking in Lower Egypt?
94,EG-DIA-95,Food,Chinese (China),ما هي الأطعمة التي يستهلكها الناس عندما يكون الطقس باردا في الوجه البحري؟,What food do people typically consume when the weather is cold in Lower Egypt?
95,EG-DIA-96,Food,Chinese (China),ما هي الأطعمة التي يتناولها أهل الوجه البحري عادة عند المرض؟,What foods do people usually eat when they are sick in Lower Egypt?
96,EG-DIA-97,Food,Chinese (China),ما هي الأطعمة الجاهزة التي يشتريها أهل الوجه البحري من السوبرماركت عادة؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Lower Egypt?
97,EG-DIA-98,Work life	,Chinese (China),ماهي المدن أو المناطق المعروفة بالإستيراد والتصدير في الوجه البحري؟,Which cities or regions are known for their import and export activities in Lower Egypt?
98,EG-DIA-99,Family,Chinese (China),ما هي طريقة الإتصال عن بعد الأكثر شيوعًا بين أفراد العائلة في الوجه البحري؟,What is the most common way for family members to communicate remotely in Lower Egypt?
99,EG-DIA-100,Family,Chinese (China),ماهي أماكن الإقامة التي يتم عادة حجزها للرحلات العائلية في الوجه البحري؟,What form of accommodation is typically booked for family trips in Lower Egypt?
100,EG-DIA-101,Family,Chinese (China),ماهي الفاكهة التي يتم تحضيرها بكثرة لعشاء العائلات في الوجه البحري؟,Which fruit is usually prepared the most for family dinners in Lower Egypt?
101,EG-DIA-102,Education,Chinese (China),ماهو التخصص  الذي يعتبرالأسهل للتوظيف في الوجه البحري؟,Which major is considered most conducive to employment in Lower Egypt?
102,EG-DIA-103,Education,Chinese (China),أين يعيش معظم طلاب الجامعة في الوجه البحري؟,What types of accommodation do university students in Lower Egypt typically live in?
103,EG-DIA-104,Holidays/Celebration/Leisure	,Chinese (China),ما هي الأعياد التي يزور فيها الناس الأماكن الدينية (المعابد، الكنائس، إلخ) في الوجه البحري؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Lower Egypt?"
104,EG-DIA-105,Holidays/Celebration/Leisure	,Chinese (China),ما هي الهدايا التي تقدم عند زيارة بيت جديد في الوجه البحري؟,What are the typical housewarming gifts in Lower Egypt?
105,EG-DIA-106,Holidays/Celebration/Leisure	,Chinese (China),متى تبدأ حفلات الزفاف عادة في الوجه البحري؟ (قدّم الوقت بتنسيق الساعة:الدقيقة، مثل: 09:00 صباحًا، 06:00 مساءً).,"At what time do weddings typically start in Lower Egypt? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
106,EG-DIA-107,Holidays/Celebration/Leisure	,Chinese (China),ما هي المدينة أو المنطقة في الوجه البحري التي تستضيف أكبر عدد من الأعياد والمهرجانات؟,Which city in Lower Egypt hosts festivals the most?
107,EG-DIA-108,Food	,English (UK)	,ما هي نكهة الشيبس/الكريسب الأكثر شعبية في الوجه البحري؟,What is the most popular chip/crisp flavour in Lower Egypt?
108,EG-DIA-109,Food	,English (UK)	,ما هو إسم الوجبة السريعة الاقتصادية في الوجه البحري؟,Which food is a cost-effective and quick meal option in Lower Egypt?
109,EG-DIA-110,Food	,English (UK)	,ما هي أشهر ماركة شوكولاتة في الوجه البحري؟,What is the most popular chocolate brand in Lower Egypt?
110,EG-DIA-111,Food	,English (UK)	,ما هو الجبن الأكثر استهلاكا في الوجه البحري؟,What is the most eaten cheese in Lower Egypt?
111,EG-DIA-112,Food	,English (UK)	,ما هي الخضار الأقل  استحسانا بين الناس في الوجه البحري؟,What is the most disliked vegetable in Lower Egypt?
112,EG-DIA-113,Sport,English (UK)	,ما هي أكثر الأدوات التشجيعية شيوعًا بين مشجعي الرياضة في الوجه البحري؟,What are the most common cheering tools used by sports fans in Lower Egypt?
113,EG-DIA-114,Work life	,English (UK)	,من هو أشهر وأنجح رائد أعمال في الوجه البحري؟,Who is the most well known and successful entrepreneur in Lower Egypt?
114,EG-DIA-115,Family,English (UK)	,ما الذي يمكن أن نجده عادة في حديقة المنزل الخلفية في الوجه البحري؟,What can typically be found in the back garden of houses in Lower Egypt?
115,EG-DIA-116,Family,English (UK)	,ما هو اسم أشهر عائلة في الوجه البحري؟,What is the name of the most famous family in Lower Egypt?
116,EG-DIA-117,Family,English (UK)	,ما هو أكثر اسماء العائلة شيوعًا في الوجه البحري؟,What is the most common family name in Lower Egypt?
117,EG-DIA-118,Education	,English (UK)	,ما هي العواقب المترتبة على السلوك السيئ في مدارس الوجه البحري؟,What repercussions are there for bad behavior in schools in Lower Egypt?
118,EG-DIA-119,Education	,English (UK)	,من هم الكتّاب الذين تدرس أعمالهم في حصص الأدب في الوجه البحري؟,Which writers are commonly studied in literature class in Lower Egypt?
119,EG-DIA-120,Education	,English (UK)	,ماهو المصدر الإلكتروني الذي يستخدمه الطلاب للدراسة في الوجه البحري؟,Which online resource do students usually use to study in Lower Egypt?
120,EG-DIA-121,Holidays/Celebration/Leisure	,English (UK)	,ما هو أشهر معلم تاريخي في الوجه البحري؟,What is the most famous historic landmark in Lower Egypt?
121,EG-DIA-122,Food,Greek (Greece)	,ما هو الطعام الأكثر شعبية بين الشباب في الوجه البحري؟,What is the most popular food in Lower Egypt among young people?
122,EG-DIA-123,Food,Greek (Greece)	,ما هي أشهر طبق حلويات تقليدي في الوجه البحري؟,What is the most popular traditional dessert in Lower Egypt?
123,EG-DIA-124,Work life	,Greek (Greece)	,ماهي الوظيفة التي  يعتبر أجرها منخفضا في الوجه البحري؟,Which job is considered underpaid in Lower Egypt?
124,EG-DIA-125,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو الطعام الذي يُقدم خلال عيد القيامة في الوجه البحري؟,What is the most common food served during Easter in Lower Egypt?
125,EG-DIA-126,Holidays/Celebration/Leisure	,Greek (Greece)	,ما هو المشروب الذي يُقدم في الأفراح في الوجه البحري؟,What drink is usually offered at weddings in Lower Egypt?
126,EG-DIA-127,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يعود أصله إلى الوجه البحري ويمكن العثور عليه في جميع أنحاء العالم؟,What food originated from Lower Egypt and can be found all over the world?
127,EG-DIA-128,Food,Hausa (Northern Nigeria)	,ما هو الطعام الذي يكرهه الأطفال و يستمتع به كبار السن عادة في الوجه البحري؟,What food is typically disliked by children but enjoyed by the elderly in Lower Egypt?
128,EG-DIA-129,Food,Hausa (Northern Nigeria)	,ما هو نوع الخضار الأكثر شعبية في الوجه البحري؟,Which is the most popular vegetable in Lower Egypt?
129,EG-DIA-130,Family	,Hausa (Northern Nigeria)	,ما هو أشهر مكان لإقامة الأفراح في الوجه البحري؟,What is the most popular wedding venue in Lower Egypt?
130,EG-DIA-131,Education,Indonesian (Indonesia)	,ما هي الجامعة في الوجه البحري المشهورة بتخصص الهندسة؟ (استعمل الاسم الرسمي.),What university in Lower Egypt is popular because of its engineering major? (Provide the official name.)
131,EG-DIA-132,Education,Indonesian (Indonesia)	,ما هي الجامعة في الوجه البحري المشهورة بتخصص الطب؟ (استعمل الاسم الرسمي.),What university in Lower Egypt is popular because of its school of medicine? (Provide the official name.)
132,EG-DIA-133,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ما هي طريقة الدفع الأكثر استعمالا في الوجه البحري؟,What is the most popular payment method in Lower Egypt?
133,EG-DIA-134,Family,Korean (Korea)	,ما هو أشهر فيلم كرتون يشاهده الأطفال في الوجه البحري بكثرة؟,What is the most popular children's animation that is commonly watched by kids in Lower Egypt?
134,EG-DIA-135,Family,Korean (Korea)	,ما هي أشهر أغنية للأطفال التي تغنيها العائلات معًا في الوجه البحري؟,What is the most popular children's song in Lower Egypt that families sing together?
135,EG-DIA-136,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيان في الوجه البحري؟,Which toys are most popular among boys in Lower Egypt?
136,EG-DIA-137,Family,Korean (Korea)	,ما هي الألعاب الأكثر شعبية بين الفتيات في الوجه البحري؟,Which toys are most popular among girls in Lower Egypt?
137,EG-DIA-138,Family,Korean (Korea)	,ما هي أشهر قصة شعبية تُروى عادة للأطفال في الوجه البحري؟,What is the most popular folk tale in Lower Egypt that is typically told to children?
138,EG-DIA-139,Work life,Korean (Korea)	,أين يميل طلاب الجامعة  للعمل بدوام جزئي في الوجه البحري؟,Where do university students in Lower Egypt tend to work part-time the most?
139,EG-DIA-140,Work life,Korean (Korea)	,ما هي الأنشطة التي يقوم بها الناس كعمل إضافي في الوجه البحري؟,What are the most common activities people do as a side job in Lower Egypt?
140,EG-DIA-141,Food,Persian (Iran)	,ما هو أشهر طاجين في الوجه البحري؟,What is the most popular stew in Lower Egypt?
141,EG-DIA-142,Food,Persian (Iran)	,ما هي التوابل أو الأعشاب الأكثر استعمالًا في أطباق الوجه البحري؟,What is the most common spice/herb used in dishes from Lower Egypt?
142,EG-DIA-143,Family,Persian (Iran)	,أين تتجمع العائلات للصلاة معًا في الوجه البحري؟,Where do families gather to pray together in Lower Egypt?
143,EG-DIA-144,Family,Persian (Iran)	,ما هي الهدايا التي يحصل عليها الآباء في عيد الأب (أو عيد الوالدين) في الوجه البحري؟,What gifts do fathers get on Father's Day (or Parents' Day) in Lower Egypt?
144,EG-DIA-145,Family,Persian (Iran)	,ما هي الهدايا التي تحصل عليها الأمهات في عيد الأم (أو عيد الوالدين) في الوجه البحري؟,What gifts do mothers get on Mother's Day (or Parents' Day) in Lower Egypt?
145,EG-DIA-146,Family,Persian (Iran)	,في العائلة الواحدة في الوجه البحري، ما عدد الأجيال التي تعيش معًا في منزل واحد؟ (استعمل الأرقام العربية فقط مثل 12.),"How many generations typically live together in a household in Lower Egypt? (Provide Arabic numerals (e.g., 12) only.)"
146,EG-DIA-147,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي النشاطات التي يمكن القيام بها في الحدائق في الوجه البحري؟,What is a popular activity to do in parks in Lower Egypt?
147,EG-DIA-148,Holidays/Celebration/Leisure	,Persian (Iran)	,ما هي لعبة الورق الشعبية التي يتم لعبها خلال اللقاءات الاجتماعية في الوجه البحري؟,What is the popular card game played during social gatherings in Lower Egypt?
148,EG-DIA-149,Food	,Spanish (Mexico)	,ماهو المنتج الزراعي الذي يتم تصديره من الوجه البحري؟,Which agricultural product is exported most often in Lower Egypt?
149,EG-DIA-150,Food	,Spanish (Mexico)	,ما هي أشهر الحلويات في الوجه البحري؟,What are the most popular sweets in Lower Egypt?
150,EG-DIA-151,Education,Spanish (Mexico)	,ما هو متوسط مستوى التعليم في الوجه البحري؟,What is the average education level for people in Lower Egypt?
