MCQID,ID,country,prompt,choices,choice_countries,answer_idx
EG-DIA-11_4,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_5,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_6,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. المانجا
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""المانجا"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_7,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. المانجا
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""المانجا"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_8,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_9,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. الزيت الزيتون
B. المانجا
C. الملابس الفرعونيه
D. المنسوجات

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""المانجا"",
    ""C"": ""الملابس الفرعونيه"",
    ""D"": ""المنسوجات""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""UpperEgypt"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_10,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_11,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-11_12,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. البترول
C. الزيت الزيتون
D. الكتان

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""البترول"",
    ""C"": ""الزيت الزيتون"",
    ""D"": ""الكتان""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""GreaterCairo"",
    ""C"": ""Sinai"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-11_13,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_14,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_15,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. البترول
B. الزيت الزيتون
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""البترول"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""GreaterCairo"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-11_16,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-11_17,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الكتان
D. المانجا

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""المانجا""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""TheSuezCanalCities""
}",C
EG-DIA-11_18,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسماك
B. الزيت الزيتون
C. الكتان
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""اسماك"",
    ""B"": ""الزيت الزيتون"",
    ""C"": ""الكتان"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Alexandria"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""UpperEgypt""
}",C
EG-DIA-11_19,EG-DIA-11,LowerEgypt,"ما هو أهم منتج تصدره في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. الزيت الزيتون
B. الكتان
C. المانجا
D. الملابس الفرعونيه

الإجابة:","{
    ""A"": ""الزيت الزيتون"",
    ""B"": ""الكتان"",
    ""C"": ""المانجا"",
    ""D"": ""الملابس الفرعونيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""LowerEgypt"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""UpperEgypt""
}",B
EG-DIA-12_0,EG-DIA-12,LowerEgypt,"ما هي الهدية التي تقدمها عند زيارة الوالدين المسنين في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. التمر
B. الحلويات الشرقيه
C. القهوة
D. المكسرات

الإجابة:","{
    ""A"": ""التمر"",
    ""B"": ""الحلويات الشرقيه"",
    ""C"": ""القهوة"",
    ""D"": ""المكسرات""
}","{
    ""A"": ""dummy"",
    ""B"": ""LowerEgypt"",
    ""C"": ""dummy"",
    ""D"": ""dummy""
}",B
EG-DIA-13_0,EG-DIA-13,LowerEgypt,"كيف يذهب طلاب المرحلة الابتدائية إلى المدرسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. الترام
B. التوك توك
C. تومنايا
D. مشي

الإجابة:","{
    ""A"": ""الترام"",
    ""B"": ""التوك توك"",
    ""C"": ""تومنايا"",
    ""D"": ""مشي""
}","{
    ""A"": ""dummy"",
    ""B"": ""dummy"",
    ""C"": ""Alexandria"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-14_0,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. القاهره
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""القاهره"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""GreaterCairo"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-14_1,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-14_2,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_3,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-14_4,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. العريش المدينة
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""العريش المدينة"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""Sinai"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_5,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. العريش المدينة
B. بورسعيد
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""العريش المدينة"",
    ""B"": ""بورسعيد"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""Sinai"",
    ""B"": ""TheSuezCanalCities"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",C
EG-DIA-14_6,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. بورسعيد
D. طنطا

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""بورسعيد"",
    ""D"": ""طنطا""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""TheSuezCanalCities"",
    ""D"": ""LowerEgypt""
}",D
EG-DIA-14_7,EG-DIA-14,LowerEgypt,"ما هي المنطقة داخل المدينة التي تشهد أكبر اهتمامٍ بالدراسة في الوجه البحري؟ من دون أي شرح، اختر حرفًا واحدًا فقط من الخيارات التالية (مثل A أو B أو C). قدّم الإجابة بصيغة JSON بالشكل الآتي: {""answer_choice"":""""}

A. اسوان
B. القاهره
C. طنطا
D. محرم بيه

الإجابة:","{
    ""A"": ""اسوان"",
    ""B"": ""القاهره"",
    ""C"": ""طنطا"",
    ""D"": ""محرم بيه""
}","{
    ""A"": ""UpperEgypt"",
    ""B"": ""GreaterCairo"",
    ""C"": ""LowerEgypt"",
    ""D"": ""Alexandria""
}",C
