,ID,Topic,Source,Question,Translation
38,Kik-in-10	,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,  إيه أكتر مكان سياحي مشهور للزوار الأجانب في الصعيد؟,What is the most popular tourist attraction for foreign visitors in Upper Egypt?
39,Kik-in-11	,Holidays/Celebration/Leisure        ,Indonesian (Indonesia)	,اكتر اماكن دينيه ( مثال مسجد،كنيسه،معبد) مشهوره للسياحه في الصعيد؟,"What is the most popular religious sites (mosque, church, temple, etc.) for tourism in Upper Egypt?"
40,Kik-in-16	,Food	,Indonesian (Indonesia)	,ايه اكتر مشروب بيتشرب  والجو ساقع في الصعيد؟,What drink is commonly consumed in Upper Egypt when the weather is cold?
41,Kik-in-17	,Food	,Indonesian (Indonesia)	,ايه اكتر فاكهه بتتباع ومتوفره في رمضان في الصعيد؟,What fruit is more commonly sold and found during Ramadan in Upper Egypt?
42,Kik-in-24	,Food	,Indonesian (Indonesia)	,ايه النشويات اللي بتتقدم مع الفراخ في المطاعم في الصعيد؟,What carbohydrate is usually served with chicken in a fast-food restaurant in Upper Egypt?
43,Kik-in-45	,Sport,Indonesian (Indonesia)	,عادة المدارس بيكون فيها إيه من ملاعب أو تجهيزات رياضية في الصعيد؟,What sports field facilities are usually available at schools in Upper Egypt?
44,Na-ko-02,Food	,Korean (South Korea),إيه أكتر مشروب كافيه الناس في الصعيد بيستمتعوا بيه؟,What cafe beverage do people from Upper Egypt most commonly enjoy?
45,Na-ko-05	,Food	,Korean (South Korea),  إيه أكتر أكل بيتعمل دليفري في الصعيد؟,What is the typical delivery food in Upper Egypt?
46,Na-ko-07	,Food	,Korean (South Korea),  إيه أكتر نوع لحم الناس بتاكله في الصعيد؟,What type of meat is consumed most by people from Upper Egypt?
47,Na-ko-08	,Food	,Korean (South Korea), إيه أكتر فاكهة الناس بيأكلوها في الخريف في الصعيد ؟,What fruit do people from Upper Egypt often eat in the autumn season?
48,Na-ko-09	,Food	,Korean (South Korea),إيه أكتر طبق جانبي بيتقدم على السفرة في الصعيد ؟,What side dish is the most commonly served on a dining table in Upper Egypt?
49,Na-ko-11	,Food	,Korean (South Korea),الناس بيأكلوا إيه وهما بيتفرجوا على ماتش كورة في الصعيد؟,What do people from Upper Egypt eat while watching a soccer game?
50,Na-ko-15	,Food	,Korean (South Korea),ايه اكتر اكل مغزي في الصعيد؟,What is the representative nourishing food in Upper Egypt?
51,Na-ko-16	,Sport,Korean (South Korea),مين اشهر لاعب كوره قدم في الصعيد؟,Who is the most famous soccer player in Upper Egypt?
52,Na-ko-20	,Sport,Korean (South Korea),إيه أكتر بطولة رياضية الناس في الصعيد بتحب تشجعها في البطولات الدولية ؟,What sports event do people from Upper Egypt passionately support the most in international competitions?
53,Na-ko-24	,Sport,Korean (South Korea), إيه أكتر أكل الناس بتاكله في الاستاد وهي بتتفرج على الماتشات في الصعيد؟,What is the most commonly eaten food in sports stadiums while watching games in Upper Egypt?
54,Na-ko-30	,Sport,Korean (South Korea),اكتر لعبه إلكترونيه مشهوره في الصعيد؟,What is the most popular e-sports game in Upper Egypt?
55,Na-ko-37	,Holidays/Celebration/Leisure        ,Korean (South Korea),إيه أكتر مكان سياحي جوه الصعيد الناس بتحب تروحه في الإجازات ؟,What is the most popular domestic vacation spot for people from Upper Egypt?
56,Na-ko-38	,Holidays/Celebration/Leisure        ,Korean (South Korea), إيه أكتر هدية شائعة بين العريس والعروسة في الصعيد؟,What is the most common wedding gift between bride and groom in Upper Egypt?
57,Na-ko-39	,Holidays/Celebration/Leisure        ,Korean (South Korea),اكتر هديه بناخدها للعريس والعروسه في الصعيد؟,What is typically given as a congratulatory gesture when attending a friend's wedding in Upper Egypt?
58,Na-ko-40	,Holidays/Celebration/Leisure        ,Korean (South Korea), كام يوم حداد علي الميت في الصعيد؟ (استخدم رقم مثلا12),"How long (in days) does a funeral typically last in Upper Egypt? (Provide Arabic numerals (e.g., 12) only.)"
59,Na-ko-41	,Holidays/Celebration/Leisure        ,Korean (South Korea),بيتاخد ايه واحنا رايحين العزا في الصعيد؟,What should you prepare as a condolence offering when attending a funeral in Upper Egypt?
60,Na-ko-42	,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه الاكل اللي بيتقدم في العزا في الصعيد؟,What type of food is commonly provided at funeral parlors in Upper Egypt?
61,Na-ko-44	,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر يوم بيكون شديد الزحام في الصعيد؟,When is the day with Upper Egypt's most severe nationwide traffic congestion?
62,Na-ko-45	,Holidays/Celebration/Leisure        ,Korean (South Korea),ايه اكتر مكان شهر عسل مشهور في الصعيد؟,What is the most popular honeymoon destination in Upper Egypt?
63,Ne-ar-06	,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس  في الصعيد بياكلو ايه في رمضان؟,What do people from Upper Egypt eat in Ramadan?
64,Ne-ar-09	,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في الصعيد بياكلوا ايه في عيد الفطر؟,What do people from Upper Egypt eat in Eid ul Fitr?
65,Ne-ar-10	,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,الناس في الصعيد بياكلوا ايه في عيد الاضحي؟,What do people from Upper Egypt eat in Eid ul Adha?
66,Ne-ar-14	,Holidays/Celebration/Leisure        ,Arabic (Algeria)	,العائله بتتجمع فين للاحتفال بعيد الفطر في الصعيد؟,Where do a family gather for Eid festivities in Upper Egypt?
67,Ne-ar-17	,Work life,Arabic (Algeria)	, اكتريه الناس بتبدأ شغل الساعه كام في الصعيد؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do most people start work in Upper Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
68,Ne-ar-18	,Work life,Arabic (Algeria)	, اكتريه الناس بتنهي الشغل الساعه كام في الصعيد؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do most people finish work in Upper Egypt? (Provide in HH:MM format(e.g., 06:00PM, 09:00AM).)"
69,Ne-ar-20,Work life,Arabic (Algeria)	,ايه اكتر شغل بيخليك عايش في امان في الصعيد؟,What is considered to be a secure job in Upper Egypt?
70,Ne-ar-25	,Work life,Arabic (Algeria)	,ماهي الصناعه التي تدفع افضل المرتبات في الصعيد؟,What is the industry that pays the best in Upper Egypt?
71,Ne-ar-26	,Work life,Arabic (Algeria)	,ماهي اشهر شركه قطاع عام في الصعيد؟,What is the most famous public corporation in Upper Egypt?
72,Ne-ar-31	,Food,Arabic (Algeria)	,ايه هي اشهر اكله  في الصعيد؟,What is the most famous dish in Upper Egypt?
73,Ne-ar-32	,Food,Arabic (Algeria)	,ايه اشهر اكله للفطار في الصعيد؟,What do people usually have for breakfast in Upper Egypt?
74,Ne-ar-33	,Food,Arabic (Algeria)	,اغلب الناس بتتغداء الساعة كام في الصعيد؟ (استخدم الرقم بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have lunch in Upper Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
75,Ne-ar-34,Food,Arabic (Algeria)	,ايه الشي الاساسي الذي لا غني عنه في الوجبات في الصعيد؟,What is typically indispensable in meals in Upper Egypt?
76,Ne-ar-37,Food,Arabic (Algeria)	,ايه الفاكهه اللي بتتقدم للسياح او الزوار الاجانب في الصعيد؟,Which fruit do people usually offer tourists/visitors from abroad in Upper Egypt?
77,Ne-ar-38,Food,Arabic (Algeria)	,الناس عادة بتتصدّق بإيه أكل في الصعيد؟,Which food do people usually offer as charity in Upper Egypt?
78,Ne-ar-39,Food,Arabic (Algeria)	,ايه ارخص  اكل للوجبات السريعه في الصعيد؟,What is the cheapest fast food in Upper Egypt?
79,Ne-ar-43,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب الشاي في الصعيد؟,What do people usually have with tea in Upper Egypt?
80,Ne-ar-44,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب القهوه في الصعيد؟,What do people have with coffee in Upper Egypt?
81,New-am-02	,Food,Amharic (Ethiopia)	,اشهر اكله شعبي في الصعيد؟,What is the most popular traditional food in Upper Egypt?
82,New-am-04	,Food,Amharic (Ethiopia)	,اشهر صوص في الصعيد؟,What is the most popular dipping sauce in Upper Egypt?
83,New-am-08	,Food,Amharic (Ethiopia)	, إيه أكتر أكل بيتاكل في صيام المسيحيين في الصعيد؟,What food is most often consumed during Christian fasting in Upper Egypt?
84,New-am-15	,Food,Amharic (Ethiopia)	, بيتعمل أكل إيه لما الست تولّد في الصعيد؟,What food is usually prepared when mothers give birth in Upper Egypt?
85,New-am-54	,Work life	,Amharic (Ethiopia)	,أنهي منطقة في الصعيد مشهورة بتربية المواشي؟,Which region in Upper Egypt is widely known for its livestock industry?
86,New-am-60	,Work life	,Amharic (Ethiopia)	,انهي حيوان بيستخدم عاده في المواصلات في الصعيد؟,Which animal is typically used for transportation in Upper Egypt?
87,New-am-73	,Family,Amharic (Ethiopia)	,ايه اشهر قناه علي اليوتيوب للاطفال في الصعيد؟,What is the most popular YouTube channel for children in Upper Egypt?
88,New-am-74	,Family,Amharic (Ethiopia)	,ماهو اشهر برنامج حواري في الصعيد؟,What is the most popular talk show in Upper Egypt?
89,New-am-81	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	, ايه اكتر شهر فيه افراح كتير في الصعيد؟ (استخدم رقم مثلا 7),"What is the busiest month for weddings in Upper Egypt? (Provide Arabic numerals (e.g., 7) only.)"
90,New-am-83	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,إيه أشهر آلة موسيقية شعبية في الصعيد؟,What is the most popular traditional musical instrument in Upper Egypt?
91,New-as-01	,Food,Assamese (Assam), إيه أهم محصول زراعي بيتزرع في الصعيد؟,What is the main agricultural product produced in Upper Egypt?
92,New-as-02	,Food,Assamese (Assam),ايه اكتر اكله مشهوره بالقمح في الصعيد؟,What is the most popular wheat-based food item in Upper Egypt?
93,New-as-05	,Food,Assamese (Assam), إيه أشهر مشروب بيتقدّم للضيوف لما يزوروا بيت في الصعيد؟,What is the most typical drink offered to guests when they visit households in Upper Egypt?
94,New-as-07	,Food,Assamese (Assam),ايه اشهر اكله بتتعمل بالسمك في الصعيد؟,What is the most popular dish cooked with fish in Upper Egypt?
95,New-as-14	,Food,Assamese (Assam),الناس في الصعيد بتحب تاكل إيه لما الجو يبقى ممطر؟,What food do people from Upper Egypt like to eat during rainy weather?
96,New-as-15	,Food,Assamese (Assam),إيه أشهر مشروب الناس بتشربه لما الجو يبقى حر في الصعيد ؟,What drink is commonly consumed in Upper Egypt when the weather is hot?
97,New-as-64	,Family,Assamese (Assam),انهي عيد العيله كلها بتتجمع فيه في الصعيد؟,On which holiday do all family members tend to reunite in Upper Egypt?
98,New-as-76	,Holidays/Celebration/Leisure        ,Assamese (Assam),ايه هي الالعاب التقليديه الي تلعبها العائلات خلال الاجازه في الصعيد؟,What traditional games do families play during traditional holidays in Upper Egypt?
99,New-az-11	,Food,Azerbaijani (Azerbaijan)	,ايه اكتر فاكهه بتتاكل فالصيف في الصعيد؟,What fruit do people from Upper Egypt often eat in the summer season?
100,New-az-12	,Food,Azerbaijani (Azerbaijan)	,أنهي منطقة في الصعيد مشهورة بالمأكولات البحرية؟,Which region in Upper Egypt is known for its seafood?
101,New-az-27	,Sport,Azerbaijani (Azerbaijan)	,ايه اسرع رياضه انتشرت في الصعيد اخر عشر سنين؟,Which sport has been one of the fastest-growing in Upper Egypt over the last decade?
102,New-az-39	,Education,Azerbaijani (Azerbaijan)	,ايه اكتر دوله طلبه الصعيد بيروحو يدرسوا فيها بره؟,Which country is the most popular destination for students from Upper Egypt studying abroad?
103,New-az-49	,Work life	,Azerbaijani (Azerbaijan)	,كام شخص بيشتغل في العيلة الواحدة في الصعيد؟ (استخدم رقم مثلا  1),"How many people work in a typical family in Upper Egypt? (Provide Arabic numerals (e.g., 1) only.)"
104,New-az-60	,Family,Azerbaijani (Azerbaijan)	,في الصعيد مين اللي بيرعى الأطفال لما الأب والأم بيشتغلوا؟,"In Upper Egypt, who takes care of kids when both parents are working?"
105,New-az-73	,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	, كام شخص بيحضروا الفرح في الصعيد؟ (استخدم رقم مثلا  100),"How many people on average typically attend a wedding in Upper Egypt? (Provide Arabic numerals (e.g., 100) only.)"
106,New-ch-01	,Food,Chinese (China),الناس بياكلوا ايه من لحم في الشوي في الصعيد؟,What kind of meat do people usually eat when they have barbecue in Upper Egypt?
107,New-ch-02	,Food,Chinese (China), الناس عادة بتفطر الساعة كام في الصعيد؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have breakfast in Upper Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
108,New-ch-04	,Food,Chinese (China),الناس عادة بتاكل إيه كوجبة خفيفة قبل النوم في الصعيد؟,What kinds of food do people usually eat for late-night snacks in Upper Egypt?
109,New-ch-05	,Food,Chinese (China),إيه أشهر أكلة حارة في الصعيد؟,What is the most famous spicy dish in Upper Egypt?
110,New-ch-08	,Food,Chinese (China),انهي بهار او توابل لازم تستخدم في الطبخ في الصعيد؟,What seasoning is indispensable in cooking in Upper Egypt?
111,New-ch-09	,Food,Chinese (China),ايه الاكله اللي الناس بتاكولها فالجو الساقع في الصعيد؟,What food do people typically consume when the weather is cold in Upper Egypt?
112,New-ch-14	,Food,Chinese (China),الناس بيأكلوا إيه لما يكونوا تعبانين في الصعيد؟,What foods do people usually eat when they are sick in Upper Egypt?
113,New-ch-15	,Food,Chinese (China),الناس بيشتروا إيه أكل جاهز في السوبرماركت في الصعيد؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Upper Egypt?
114,New-ch-38	,Work life	,Chinese (China),أنهي مدن أو مناطق في الصعيد مشهورة بالتصدير والاستيراد؟,Which cities or regions are known for their import and export activities in Upper Egypt?
115,New-ch-49	,Family,Chinese (China),ايه هي طريقه الاتصال المشهوره بين افراد العائله في الصعيد؟,What is the most common way for family members to communicate remotely in Upper Egypt?
116,New-ch-51,Family,Chinese (China),اي نوع السكن اللي بيتحجز للرحلات العائليه في الصعيد؟,What form of accommodation is typically booked for family trips in Upper Egypt?
117,New-ch-54,Family,Chinese (China),ايه الفاكهه اللي بتتجهز اكتر في عشاء العيله في الصعيد؟,Which fruit is usually prepared the most for family dinners in Upper Egypt?
118,New-ch-66	,Education,Chinese (China),ماهي المصروفات الفصل الدراسي في الثانوي في المدارس الحكومية في الصعيد (استخدم رقم مثلا 300),"What is the typical tuition fee per semester for public high schools in Upper Egypt? (Provide Arabic numerals (e.g., 300) only.)"
119,New-ch-71	,Education,Chinese (China), ماهو متوسط عدد الطلبه في الفصل في المدارس الثانويه في الصعيد؟ (استخدم رقم مثلا 20),"What is the average class size in high schools in Upper Egypt? (Provide Arabic numerals (e.g., 20) only."
120,New-ch-72	,Education,Chinese (China),اي التخصص الذي يعتبر الاسهل في الجامعات  للتوظيف في الصعيد؟,Which major is considered most conducive to employment in Upper Egypt?
121,New-ch-74	,Education,Chinese (China),اي نوع السكن اللي بيعيشوا فيه طلبه الجامعات في الصعيد؟,What types of accommodation do university students in Upper Egypt typically live in?
122,New-ch-80	,Holidays/Celebration/Leisure	,Chinese (China),في اي اعياد الناس بيروحو يزوروا اماكن دينيه(مسجد،كنيسه،الخ)في الصعيد؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Upper Egypt?"
123,New-ch-81,Holidays/Celebration/Leisure	,Chinese (China),إيه الهدايا التقليدية للبيت الجديد في الصعيد؟,What are the typical housewarming gifts in Upper Egypt?
124,New-ch-82,Holidays/Celebration/Leisure	,Chinese (China), الأفراح عادة بتبدأ الساعة كام في الصعيد؟(استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do weddings typically start in Upper Egypt? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
125,New-ch-83,Holidays/Celebration/Leisure	,Chinese (China),أنهي مدينة في الصعيد بتستضيف المهرجانات أكتر؟,Which city in Upper Egypt hosts festivals the most?
126,New-en-02	,Food	,English (UK)	,إيه أكتر نكهة شيبسي/كريسبس مشهورة في الصعيد؟,What is the most popular chip/crisp flavour in Upper Egypt?
127,New-en-05	,Food	,English (UK)	,إيه أكلة سريعة ورخيصة في الصعيد؟,Which food is a cost-effective and quick meal option in Upper Egypt?
128,New-en-08	,Food	,English (UK)	,إيه أشهر ماركة شوكولاتة في الصعيد؟,What is the most popular chocolate brand in Upper Egypt?
129,New-en-10	,Food	,English (UK)	,إيه أكتر نوع جبنة بيتاكل في الصعيد؟,What is the most eaten cheese in Upper Egypt?
130,New-en-11	,Food	,English (UK)	,إيه أكتر خضار الناس مش بتحبه في الصعيد؟,What is the most disliked vegetable in Upper Egypt?
131,New-en-17	,Sport,English (UK)	,إيه أكتر أدوات التشجيع المستخدمة من جمهور الرياضة في الصعيد؟,What are the most common cheering tools used by sports fans in Upper Egypt?
132,New-en-19	,Sport,English (UK)	,إيه أشهر استاد رياضي في الصعيد؟,What is the most well known sporting stadium in Upper Egypt?
133,New-en-38	,Work life	,English (UK)	,إيه الصناعات اللي معروف عنها ساعات شغل مرنة أكتر في الصعيد؟,Which industries are known for more flexible working hours in Upper Egypt?
134,New-en-41	,Work life	,English (UK)	,مين أشهر وأنجح رائد أعمال في الصعيد؟,Who is the most well known and successful entrepreneur in Upper Egypt?
135,New-en-47	,Family,English (UK)	,ايه اكتر حاجه موجوده في حديقه المنزل في الصعيد؟,What can typically be found in the back garden of houses in Upper Egypt?
136,New-en-49	,Family,English (UK)	,إيه اسم أشهر عيلة في الصعيد؟,What is the name of the most famous family in Upper Egypt?
137,New-en-50	,Family,English (UK)	,إيه أكتر لقب/اسم عيلة شائع في الصعيد؟,What is the most common family name in Upper Egypt?
138,New-en-59	,Family,English (UK)	,ايه البلد اللي بتهاجر ليها اكتر العائلات في الصعيد؟,Which country is the most popular destination for families from Upper Egypt to emigrate to?
139,New-en-68	,Education	,English (UK)	,ايه هي العواقب المترتبه عن السلوك السئ في مدارس الصعيد؟,What repercussions are there for bad behavior in schools in Upper Egypt?
140,New-en-69	,Education	,English (UK)	,مين الكتاب اللي بتدرس اعمالهم في حصص الادب في الصعيد؟,Which writers are commonly studied in literature class in Upper Egypt?
141,New-en-72	,Education	,English (UK)	,إيه المصدر أونلاين اللي الطلبة غالبًا بيستخدموه عشان يذاكروا في الصعيد؟,Which online resource do students usually use to study in Upper Egypt?
142,New-en-87	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر معالم تاريخي في الصعيد؟,What is the most famous historic landmark in Upper Egypt?
143,New-en-90	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر علامة فندقية في الصعيد؟,What is the most famous hotel brand in Upper Egypt?
144,New-gr-06	,Food,Greek (Greece)	,ايه الطعام المشهور بين الشباب في الصعيد؟,What is the most popular food in Upper Egypt among young people?
145,New-gr-15	,Food,Greek (Greece)	,ايه اشهر طبق حلويات تقليدي في الصعيد؟,What is the most popular traditional dessert in Upper Egypt?
146,New-gr-58	,Work life	,Greek (Greece)	,ايه اكتر وظيفه يعتبر اجرها منخفض في الصعيد؟,Which job is considered underpaid in Upper Egypt?
147,New-gr-76	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه الطعام الذي يقدم في عيد القيامه في الصعيد؟,What is the most common food served during Easter in Upper Egypt?
148,New-gr-89	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه المشروب اللي بيتقدم في الافراح في الصعيد؟,What drink is usually offered at weddings in Upper Egypt?
149,New-ha-07	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي اصله من الصعيد وممكن تلاقيه في العالم كله؟,What food originated from Upper Egypt and can be found all over the world?
150,New-ha-08	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي بيكرهوا الاطفال وبيحبوه كبار السن في الصعيد؟,What food is typically disliked by children but enjoyed by the elderly in Upper Egypt?
151,New-ha-13	,Food,Hausa (Northern Nigeria)	,ايه اشهر نوع خضار في الصعيد؟,Which is the most popular vegetable in Upper Egypt?
152,New-ha-66	,Family	,Hausa (Northern Nigeria)	,ايه اشهر قاعه لاقامه الافراح في الصعيد؟,What is the most popular wedding venue in Upper Egypt?
153,New-in-33	,Work life	,Indonesian (Indonesia)	,ايه اكتر منطقه في الصعيد مشهوره بالمعادن؟,What region in Upper Egypt is usually associated with mining?
154,New-in-34	,Work life	,Indonesian (Indonesia)	,إيه منطقة في الصعيد عادة مرتبطة بالبترول؟,What region in Upper Egypt is usually associated with oil?
155,New-in-62	,Education,Indonesian (Indonesia)	,ايه اشهر جامعه في الصعيد في تخصص الهندسه؟ (استخدم الاسم الرسمي),What university in Upper Egypt is popular because of its engineering major? (Provide the official name.)
156,New-in-63	,Education,Indonesian (Indonesia)	,ايه اشهر جامعه في الصعيد في تخصص الطب؟ ( استخدم الاسم الرسمي),What university in Upper Egypt is popular because of its school of medicine? (Provide the official name.)
157,New-in-78	,Holidays/Celebration/Leisure	,Indonesian (Indonesia)	,ايه هي طريقه الدفع الاكتر استخداما في الصعيد؟,What is the most popular payment method in Upper Egypt?
