,ID,Topic,Source,Question,Translation
76,Ne-ar-37,Food,Arabic (Algeria)	,ايه الفاكهه اللي بتتقدم للسياح او الزوار الاجانب في القاهرة الكبرى؟,Which fruit do people usually offer tourists/visitors from abroad in Greater Cairo?
77,Ne-ar-38,Food,Arabic (Algeria)	,الناس عادة بتتصدّق بإيه أكل في القاهرة الكبرى؟,Which food do people usually offer as charity in Greater Cairo?
78,Ne-ar-39,Food,Arabic (Algeria)	,ايه ارخص  اكل للوجبات السريعه في القاهرة الكبرى؟,What is the cheapest fast food in Greater Cairo?
79,Ne-ar-43,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب الشاي في القاهرة الكبرى؟,What do people usually have with tea in Greater Cairo?
80,Ne-ar-44,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب القهوه في القاهرة الكبرى؟,What do people have with coffee in Greater Cairo?
81,New-am-02	,Food,Amharic (Ethiopia)	,اشهر اكله شعبي في القاهرة الكبرى؟,What is the most popular traditional food in Greater Cairo?
82,New-am-04	,Food,Amharic (Ethiopia)	,اشهر صوص في القاهرة الكبرى؟,What is the most popular dipping sauce in Greater Cairo?
83,New-am-08	,Food,Amharic (Ethiopia)	, إيه أكتر أكل بيتاكل في صيام المسيحيين في القاهرة الكبرى؟,What food is most often consumed during Christian fasting in Greater Cairo?
84,New-am-15	,Food,Amharic (Ethiopia)	, بيتعمل أكل إيه لما الست تولّد في القاهرة الكبرى؟,What food is usually prepared when mothers give birth in Greater Cairo?
85,New-am-54	,Work life	,Amharic (Ethiopia)	,أنهي منطقة في القاهرة الكبرى مشهورة بتربية المواشي؟,Which region in Greater Cairo is widely known for its livestock industry?
86,New-am-60	,Work life	,Amharic (Ethiopia)	,انهي حيوان بيستخدم عاده في المواصلات في القاهرة الكبرى؟,Which animal is typically used for transportation in Greater Cairo?
87,New-am-73	,Family,Amharic (Ethiopia)	,ايه اشهر قناه علي اليوتيوب للاطفال في القاهرة الكبرى؟,What is the most popular YouTube channel for children in Greater Cairo?
88,New-am-74	,Family,Amharic (Ethiopia)	,ماهو اشهر برنامج حواري في القاهرة الكبرى؟,What is the most popular talk show in Greater Cairo?
89,New-am-81	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	, ايه اكتر شهر فيه افراح كتير في القاهرة الكبرى؟ (استخدم رقم مثلا 7),"What is the busiest month for weddings in Greater Cairo? (Provide Arabic numerals (e.g., 7) only.)"
90,New-am-83	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,إيه أشهر آلة موسيقية شعبية في القاهرة الكبرى؟,What is the most popular traditional musical instrument in Greater Cairo?
91,New-as-01	,Food,Assamese (Assam), إيه أهم محصول زراعي بيتزرع في القاهرة الكبرى؟,What is the main agricultural product produced in Greater Cairo?
92,New-as-02	,Food,Assamese (Assam),ايه اكتر اكله مشهوره بالقمح في القاهرة الكبرى؟,What is the most popular wheat-based food item in Greater Cairo?
93,New-as-05	,Food,Assamese (Assam), إيه أشهر مشروب بيتقدّم للضيوف لما يزوروا بيت في القاهرة الكبرى؟,What is the most typical drink offered to guests when they visit households in Greater Cairo?
94,New-as-07	,Food,Assamese (Assam),ايه اشهر اكله بتتعمل بالسمك في القاهرة الكبرى؟,What is the most popular dish cooked with fish in Greater Cairo?
95,New-as-14	,Food,Assamese (Assam),الناس في القاهرة الكبرى بتحب تاكل إيه لما الجو يبقى ممطر؟,What food do people from Greater Cairo like to eat during rainy weather?
96,New-as-15	,Food,Assamese (Assam),إيه أشهر مشروب الناس بتشربه لما الجو يبقى حر في القاهرة الكبرى ؟,What drink is commonly consumed in Greater Cairo when the weather is hot?
97,New-as-64	,Family,Assamese (Assam),انهي عيد العيله كلها بتتجمع فيه في القاهرة الكبرى؟,On which holiday do all family members tend to reunite in Greater Cairo?
98,New-as-76	,Holidays/Celebration/Leisure        ,Assamese (Assam),ايه هي الالعاب التقليديه الي تلعبها العائلات خلال الاجازه في القاهرة الكبرى؟,What traditional games do families play during traditional holidays in Greater Cairo?
99,New-az-11	,Food,Azerbaijani (Azerbaijan)	,ايه اكتر فاكهه بتتاكل فالصيف في القاهرة الكبرى؟,What fruit do people from Greater Cairo often eat in the summer season?
100,New-az-12	,Food,Azerbaijani (Azerbaijan)	,أنهي منطقة في القاهرة الكبرى مشهورة بالمأكولات البحرية؟,Which region in Greater Cairo is known for its seafood?
101,New-az-27	,Sport,Azerbaijani (Azerbaijan)	,ايه اسرع رياضه انتشرت في القاهرة الكبرى اخر عشر سنين؟,Which sport has been one of the fastest-growing in Greater Cairo over the last decade?
102,New-az-39	,Education,Azerbaijani (Azerbaijan)	,إيه أكتر دولة طلبة القاهرة الكبرى بيروحوا يدرسوا فيها بره؟,Which country is the most popular destination for students from Greater Cairo studying abroad?
103,New-az-49	,Work life	,Azerbaijani (Azerbaijan)	,كام شخص بيشتغل في العيلة الواحدة في القاهرة الكبرى؟ (استخدم رقم مثلا  1),"How many people work in a typical family in Greater Cairo? (Provide Arabic numerals (e.g., 1) only.)"
104,New-az-60	,Family,Azerbaijani (Azerbaijan)	,في القاهرة الكبرى مين اللي بيرعى الأطفال لما الأب والأم بيشتغلوا؟,"In Greater Cairo, who takes care of kids when both parents are working?"
105,New-az-73	,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	, كام شخص بيحضروا الفرح في القاهرة الكبرى؟ (استخدم رقم مثلا  100),"How many people on average typically attend a wedding in Greater Cairo? (Provide Arabic numerals (e.g., 100) only.)"
106,New-ch-01	,Food,Chinese (China),الناس بياكلوا ايه من لحم في الشوي في القاهرة الكبرى؟,What kind of meat do people usually eat when they have barbecue in Greater Cairo?
107,New-ch-02	,Food,Chinese (China), الناس عادة بتفطر الساعة كام في القاهرة الكبرى؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have breakfast in Greater Cairo? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
108,New-ch-04	,Food,Chinese (China),الناس عادة بتاكل إيه كوجبة خفيفة قبل النوم في القاهرة الكبرى؟,What kinds of food do people usually eat for late-night snacks in Greater Cairo?
109,New-ch-05	,Food,Chinese (China),إيه أشهر أكلة حارة في القاهرة الكبرى؟,What is the most famous spicy dish in Greater Cairo?
110,New-ch-08	,Food,Chinese (China),انهي بهار او توابل لازم تستخدم في الطبخ في القاهرة الكبرى؟,What seasoning is indispensable in cooking in Greater Cairo?
111,New-ch-09	,Food,Chinese (China),ايه الاكله اللي الناس بتاكولها فالجو الساقع في القاهرة الكبرى؟,What food do people typically consume when the weather is cold in Greater Cairo?
112,New-ch-14	,Food,Chinese (China),الناس بيأكلوا إيه لما يكونوا تعبانين في القاهرة الكبرى؟,What foods do people usually eat when they are sick in Greater Cairo?
113,New-ch-15	,Food,Chinese (China),الناس بيشتروا إيه أكل جاهز في السوبرماركت في القاهرة الكبرى؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Greater Cairo?
114,New-ch-38	,Work life	,Chinese (China),أنهي مدن أو مناطق في القاهرة الكبرى مشهورة بالتصدير والاستيراد؟,Which cities or regions are known for their import and export activities in Greater Cairo?
115,New-ch-49	,Family,Chinese (China),ايه هي طريقه الاتصال المشهوره بين افراد العائله في القاهرة الكبرى؟,What is the most common way for family members to communicate remotely in Greater Cairo?
116,New-ch-51,Family,Chinese (China),اي نوع السكن اللي بيتحجز للرحلات العائليه في القاهرة الكبرى؟,What form of accommodation is typically booked for family trips in Greater Cairo?
117,New-ch-54,Family,Chinese (China),ايه الفاكهه اللي بتتجهز اكتر في عشاء العيله في القاهرة الكبرى؟,Which fruit is usually prepared the most for family dinners in Greater Cairo?
118,New-ch-66	,Education,Chinese (China), ماهي المصروفات الفصل الدراسي في الثانوي في المدارس الحكومية في القاهرة الكبرى؟ (استخدم رقم مثلا 300),"What is the typical tuition fee per semester for public high schools in Greater Cairo? (Provide Arabic numerals (e.g., 300) only.)"
119,New-ch-71	,Education,Chinese (China), ماهو متوسط عدد الطلبه في الفصل في المدارس الثانويه في القاهرة الكبرى؟ (استخدم رقم مثلا 20),"What is the average class size in high schools in Greater Cairo? (Provide Arabic numerals (e.g., 20) only."
120,New-ch-72	,Education,Chinese (China),اي التخصص الذي يعتبر الاسهل في الجامعات  للتوظيف في القاهرة الكبرى؟,Which major is considered most conducive to employment in Greater Cairo?
121,New-ch-74	,Education,Chinese (China),اي نوع السكن اللي بيعيشوا فيه طلبه الجامعات في القاهرة الكبرى؟,What types of accommodation do university students in Greater Cairo typically live in?
122,New-ch-80	,Holidays/Celebration/Leisure	,Chinese (China),في اي اعياد الناس بيروحو يزوروا اماكن دينيه(مسجد،كنيسه،الخ)في القاهرة الكبرى؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Greater Cairo?"
123,New-ch-81,Holidays/Celebration/Leisure	,Chinese (China),إيه الهدايا التقليدية للبيت الجديد في القاهرة الكبرى؟,What are the typical housewarming gifts in Greater Cairo?
124,New-ch-82,Holidays/Celebration/Leisure	,Chinese (China), الأفراح عادة بتبدأ الساعة كام في القاهرة الكبرى؟(استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do weddings typically start in Greater Cairo? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
125,New-ch-83,Holidays/Celebration/Leisure	,Chinese (China),أنهي مدينة في القاهرة الكبرى بتستضيف المهرجانات أكتر؟,Which city in Greater Cairo hosts festivals the most?
126,New-en-02	,Food	,English (UK)	,إيه أكتر نكهة شيبسي/كريسبس مشهورة في القاهرة الكبرى؟,What is the most popular chip/crisp flavour in Greater Cairo?
127,New-en-05	,Food	,English (UK)	,إيه أكلة سريعة ورخيصة في القاهرة الكبرى؟,Which food is a cost-effective and quick meal option in Greater Cairo?
128,New-en-08	,Food	,English (UK)	,إيه أشهر ماركة شوكولاتة في القاهرة الكبرى؟,What is the most popular chocolate brand in Greater Cairo?
129,New-en-10	,Food	,English (UK)	,إيه أكتر نوع جبنة بيتاكل في القاهرة الكبرى؟,What is the most eaten cheese in Greater Cairo?
130,New-en-11	,Food	,English (UK)	,إيه أكتر خضار الناس مش بتحبه في القاهرة الكبرى؟,What is the most disliked vegetable in Greater Cairo?
131,New-en-17	,Sport,English (UK)	,إيه أكتر أدوات التشجيع المستخدمة من جمهور الرياضة في القاهرة الكبرى؟,What are the most common cheering tools used by sports fans in Greater Cairo?
132,New-en-19	,Sport,English (UK)	,إيه أشهر استاد رياضي في القاهرة الكبرى؟,What is the most well known sporting stadium in Greater Cairo?
133,New-en-38	,Work life	,English (UK)	,إيه الصناعات اللي معروف عنها ساعات شغل مرنة أكتر في القاهرة الكبرى؟,Which industries are known for more flexible working hours in Greater Cairo?
134,New-en-41	,Work life	,English (UK)	,مين أشهر وأنجح رائد أعمال في القاهرة الكبرى؟,Who is the most well known and successful entrepreneur in Greater Cairo?
135,New-en-47	,Family,English (UK)	,ايه اكتر حاجه موجوده في حديقه المنزل في القاهرة الكبرى؟,What can typically be found in the back garden of houses in Greater Cairo?
136,New-en-49	,Family,English (UK)	,إيه اسم أشهر عيلة في القاهرة الكبرى؟,What is the name of the most famous family in Greater Cairo?
137,New-en-50	,Family,English (UK)	,إيه أكتر لقب/اسم عيلة شائع في القاهرة الكبرى؟,What is the most common family name in Greater Cairo?
138,New-en-59	,Family,English (UK)	,إيه البلد اللي بتهاجر ليها أكتر العائلات في القاهرة الكبرى؟,Which country is the most popular destination for families from Greater Cairo to emigrate to?
139,New-en-68	,Education	,English (UK)	,إيه هي العواقب المترتبة عن السلوك السيئ في مدارس القاهرة الكبرى؟,What repercussions are there for bad behavior in schools in Greater Cairo?
140,New-en-69	,Education	,English (UK)	,مين الكتاب اللي بتدرس اعمالهم في حصص الادب في القاهرة الكبرى؟,Which writers are commonly studied in literature class in Greater Cairo?
141,New-en-72	,Education	,English (UK)	,إيه المصدر أونلاين اللي الطلبة غالبًا بيستخدموه عشان يذاكروا في القاهرة الكبرى؟,Which online resource do students usually use to study in Greater Cairo?
142,New-en-87	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر معالم تاريخي في القاهرة الكبرى؟,What is the most famous historic landmark in Greater Cairo?
143,New-en-90	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر علامة فندقية في القاهرة الكبرى؟,What is the most famous hotel brand in Greater Cairo?
144,New-gr-06	,Food,Greek (Greece)	,ايه الطعام المشهور بين الشباب في القاهرة الكبرى؟,What is the most popular food in Greater Cairo among young people?
145,New-gr-15	,Food,Greek (Greece)	,ايه اشهر طبق حلويات تقليدي في القاهرة الكبرى؟,What is the most popular traditional dessert in Greater Cairo?
146,New-gr-58	,Work life	,Greek (Greece)	,ايه اكتر وظيفه يعتبر اجرها منخفض في القاهرة الكبرى؟,Which job is considered underpaid in Greater Cairo?
147,New-gr-76	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه الطعام الذي يقدم في عيد القيامه في القاهرة الكبرى؟,What is the most common food served during Easter in Greater Cairo?
148,New-gr-89	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه المشروب اللي بيتقدم في الافراح في القاهرة الكبرى؟,What drink is usually offered at weddings in Greater Cairo?
149,New-ha-07	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي اصله من القاهرة الكبرى وممكن تلاقيه في العالم كله؟,What food originated from Greater Cairo and can be found all over the world?
