,ID,Topic,Source,Question,Translation
67,Ne-ar-17	,Work life,Arabic (Algeria)	,اكتريه الناس بتبدأ شغل الساعه كام في الوجه البحري؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do most people start work in Lower Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
68,Ne-ar-18	,Work life,Arabic (Algeria)	,اكتريه الناس بتنهي الشغل الساعه كام في الوجه البحري؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do most people finish work in Lower Egypt? (Provide in HH:MM format(e.g., 06:00PM, 09:00AM).)"
69,Ne-ar-20,Work life,Arabic (Algeria)	,ايه اكتر شغل بيخليك عايش في امان في الوجه البحري؟,What is considered to be a secure job in Lower Egypt?
70,Ne-ar-25	,Work life,Arabic (Algeria)	,ماهي الصناعه التي تدفع افضل المرتبات في الوجه البحري؟,What is the industry that pays the best in Lower Egypt?
71,Ne-ar-26	,Work life,Arabic (Algeria)	,ماهي اشهر شركه قطاع عام في الوجه البحري؟,What is the most famous public corporation in Lower Egypt?
72,Ne-ar-31	,Food,Arabic (Algeria)	,ايه هي اشهر اكله في الوجه البحري؟,What is the most famous dish in Lower Egypt?
73,Ne-ar-32	,Food,Arabic (Algeria)	,ايه اشهر اكله للفطار في الوجه البحري؟,What do people usually have for breakfast in Lower Egypt?
74,Ne-ar-33	,Food,Arabic (Algeria)	,اغلب الناس بتتغداء الساعة كام في الوجه البحري؟ (استخدم الرقم بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have lunch in Lower Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
75,Ne-ar-34,Food,Arabic (Algeria)	,ايه الشي الاساسي الذي لا غني عنه في الوجبات في الوجه البحري؟,What is typically indispensable in meals in Lower Egypt?
76,Ne-ar-37,Food,Arabic (Algeria)	,ايه الفاكهه اللي بتتقدم للسياح او الزوار الاجانب في الوجه البحري؟,Which fruit do people usually offer tourists/visitors from abroad in Lower Egypt?
77,Ne-ar-38,Food,Arabic (Algeria)	,الناس عادة بتتصدّق بإيه أكل في الوجه البحري؟,Which food do people usually offer as charity in Lower Egypt?
78,Ne-ar-39,Food,Arabic (Algeria)	,ايه ارخص  اكل للوجبات السريعه في الوجه البحري؟,What is the cheapest fast food in Lower Egypt?
79,Ne-ar-43,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب الشاي في الوجه البحري؟,What do people usually have with tea in Lower Egypt?
80,Ne-ar-44,Food,Arabic (Algeria)	,الناس بتاكل ايه جنب القهوه في الوجه البحري؟,What do people have with coffee in Lower Egypt?
81,New-am-02	,Food,Amharic (Ethiopia)	,اشهر اكله شعبي في الوجه البحري؟,What is the most popular traditional food in Lower Egypt?
82,New-am-04	,Food,Amharic (Ethiopia)	,اشهر صوص في الوجه البحري؟,What is the most popular dipping sauce in Lower Egypt?
83,New-am-08	,Food,Amharic (Ethiopia)	, إيه أكتر أكل بيتاكل في صيام المسيحيين في الوجه البحري؟,What food is most often consumed during Christian fasting in Lower Egypt?
84,New-am-15	,Food,Amharic (Ethiopia)	, بيتعمل أكل إيه لما الست تولّد في الوجه البحري؟,What food is usually prepared when mothers give birth in Lower Egypt?
85,New-am-54	,Work life	,Amharic (Ethiopia)	,أنهي منطقة في الوجه البحري مشهورة بتربية المواشي؟,Which region in Lower Egypt is widely known for its livestock industry?
86,New-am-60	,Work life	,Amharic (Ethiopia)	,انهي حيوان بيستخدم عاده في المواصلات في الوجه البحري؟,Which animal is typically used for transportation in Lower Egypt?
87,New-am-73	,Family,Amharic (Ethiopia)	,ايه اشهر قناه علي اليوتيوب للاطفال في الوجه البحري؟,What is the most popular YouTube channel for children in Lower Egypt?
88,New-am-74	,Family,Amharic (Ethiopia)	,ماهو اشهر برنامج حواري في الوجه البحري؟,What is the most popular talk show in Lower Egypt?
89,New-am-81	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	, ايه اكتر شهر فيه افراح كتير في الوجه البحري؟ (استخدم رقم مثلا 7),"What is the busiest month for weddings in Lower Egypt? (Provide Arabic numerals (e.g., 7) only.)"
90,New-am-83	,Holidays/Celebration/Leisure        ,Amharic (Ethiopia)	,إيه أشهر آلة موسيقية شعبية في الوجه البحري؟,What is the most popular traditional musical instrument in Lower Egypt?
91,New-as-01	,Food,Assamese (Assam), إيه أهم محصول زراعي بيتزرع في الوجه البحري؟,What is the main agricultural product produced in Lower Egypt?
92,New-as-02	,Food,Assamese (Assam),ايه اكتر اكله مشهوره بالقمح في الوجه البحري؟,What is the most popular wheat-based food item in Lower Egypt?
93,New-as-05	,Food,Assamese (Assam), إيه أشهر مشروب بيتقدّم للضيوف لما يزوروا بيت في الوجه البحري؟,What is the most typical drink offered to guests when they visit households in Lower Egypt?
94,New-as-07	,Food,Assamese (Assam),ايه اشهر اكله بتتعمل بالسمك في الوجه البحري؟,What is the most popular dish cooked with fish in Lower Egypt?
95,New-as-14	,Food,Assamese (Assam),الناس في الوجه البحري بتحب تاكل إيه لما الجو يبقى ممطر؟,What food do people from Lower Egypt like to eat during rainy weather?
96,New-as-15	,Food,Assamese (Assam),إيه أشهر مشروب الناس بتشربه لما الجو يبقى حر في الوجه البحري؟,What drink is commonly consumed in Lower Egypt when the weather is hot?
97,New-as-64	,Family,Assamese (Assam),انهي عيد العيله كلها بتتجمع فيه في الوجه البحري؟,On which holiday do all family members tend to reunite in Lower Egypt?
98,New-as-76	,Holidays/Celebration/Leisure        ,Assamese (Assam),ايه هي الالعاب التقليديه الي تلعبها العائلات خلال الاجازه في الوجه البحري؟,What traditional games do families play during traditional holidays in Lower Egypt?
99,New-az-11	,Food,Azerbaijani (Azerbaijan)	,ايه اكتر فاكهه بتتاكل فالصيف في الوجه البحري؟,What fruit do people from Lower Egypt often eat in the summer season?
100,New-az-12	,Food,Azerbaijani (Azerbaijan)	,أنهي منطقة في الوجه البحري مشهورة بالمأكولات البحرية؟,Which region in Lower Egypt is known for its seafood?
101,New-az-27	,Sport,Azerbaijani (Azerbaijan)	,ايه اسرع رياضه انتشرت في الوجه البحري اخر عشر سنين؟,Which sport has been one of the fastest-growing in Lower Egypt over the last decade?
102,New-az-39	,Education,Azerbaijani (Azerbaijan)	,إيه أكتر دولة طلبة الوجه البحري بيروحوا يدرسوا فيها بره؟,Which country is the most popular destination for students from Lower Egypt studying abroad?
103,New-az-49	,Work life	,Azerbaijani (Azerbaijan)	,كام شخص بيشتغل في العيلة الواحدة في الوجه البحري؟ (استخدم رقم مثلا 1),"How many people work in a typical family in Lower Egypt? (Provide Arabic numerals (e.g., 1) only.)"
104,New-az-60	,Family,Azerbaijani (Azerbaijan)	,في الوجه البحري مين اللي بيرعى الأطفال لما الأب والأم بيشتغلوا؟,"In Lower Egypt, who takes care of kids when both parents are working?"
105,New-az-73	,Holidays/Celebration/Leisure	,Azerbaijani (Azerbaijan)	, كام شخص بيحضروا الفرح في الوجه البحري؟ (استخدم رقم مثلا 100),"How many people on average typically attend a wedding in Lower Egypt? (Provide Arabic numerals (e.g., 100) only.)"
106,New-ch-01	,Food,Chinese (China),الناس بياكلوا ايه من لحم في الشوي في الوجه البحري؟,What kind of meat do people usually eat when they have barbecue in Lower Egypt?
107,New-ch-02	,Food,Chinese (China), الناس عادة بتفطر الساعة كام في الوجه البحري؟ (استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"When do people usually have breakfast in Lower Egypt? (Provide in HH:MM format (e.g., 06:00PM, 09:00AM).)"
108,New-ch-04	,Food,Chinese (China),الناس عادة بتاكل إيه كوجبة خفيفة قبل النوم في الوجه البحري؟,What kinds of food do people usually eat for late-night snacks in Lower Egypt?
109,New-ch-05	,Food,Chinese (China),إيه أشهر أكلة حارة في الوجه البحري؟,What is the most famous spicy dish in Lower Egypt?
110,New-ch-08	,Food,Chinese (China),انهي بهار او توابل لازم تستخدم في الطبخ في الوجه البحري؟,What seasoning is indispensable in cooking in Lower Egypt?
111,New-ch-09	,Food,Chinese (China),ايه الاكله اللي الناس بتاكولها فالجو الساقع في الوجه البحري؟,What food do people typically consume when the weather is cold in Lower Egypt?
112,New-ch-14	,Food,Chinese (China),الناس بيأكلوا إيه لما يكونوا تعبانين في الوجه البحري؟,What foods do people usually eat when they are sick in Lower Egypt?
113,New-ch-15	,Food,Chinese (China),الناس بيشتروا إيه أكل جاهز في السوبرماركت في الوجه البحري؟,What prepared/ready-to-eat food do people typically buy at supermarkets in Lower Egypt?
114,New-ch-38	,Work life	,Chinese (China), أنهي مدن أو مناطق في الوجه البحري مشهورة بالتصدير والاستيراد؟,Which cities or regions are known for their import and export activities in Lower Egypt?
115,New-ch-49	,Family,Chinese (China),ايه هي طريقه الاتصال المشهوره بين افراد العائله في الوجه البحري؟,What is the most common way for family members to communicate remotely in Lower Egypt?
116,New-ch-51,Family,Chinese (China),اي نوع السكن اللي بيتحجز للرحلات العائليه في الوجه البحري؟,What form of accommodation is typically booked for family trips in Lower Egypt?
117,New-ch-54,Family,Chinese (China),ايه الفاكهه اللي بتتجهز اكتر في عشاء العيله في الوجه البحري؟,Which fruit is usually prepared the most for family dinners in Lower Egypt?
118,New-ch-66	,Education,Chinese (China),ماهي المصروفات الفصل الدراسي في الثانوي في المدارس الحكومية في الوجه البحري؟ (استخدم رقم مثلا 300),"What is the typical tuition fee per semester for public high schools in Lower Egypt? (Provide Arabic numerals (e.g., 300) only.)"
119,New-ch-71	,Education,Chinese (China),ماهو متوسط عدد الطلبه في الفصل في المدارس الثانويه في الوجه البحري؟ (استخدم رقم مثلا 20),"What is the average class size in high schools in Lower Egypt? (Provide Arabic numerals (e.g., 20) only."
120,New-ch-72	,Education,Chinese (China),اي التخصص الذي يعتبر الاسهل في الجامعات  للتوظيف في الوجه البحري؟,Which major is considered most conducive to employment in Lower Egypt?
121,New-ch-74	,Education,Chinese (China),اي نوع السكن اللي بيعيشوا فيه طلبه الجامعات في الوجه البحري؟,What types of accommodation do university students in Lower Egypt typically live in?
122,New-ch-80	,Holidays/Celebration/Leisure	,Chinese (China),في اي اعياد الناس بيروحو يزوروا اماكن دينيه(مسجد،كنيسه،الخ)في الوجه البحري؟,"During which holidays do people typically visit religious sites (mosque, churches, etc.) in Lower Egypt?"
123,New-ch-81,Holidays/Celebration/Leisure	,Chinese (China),إيه الهدايا التقليدية للبيت الجديد في الوجه البحري؟,What are the typical housewarming gifts in Lower Egypt?
124,New-ch-82,Holidays/Celebration/Leisure	,Chinese (China), الأفراح عادة بتبدأ الساعة كام في الوجه البحري؟(استخدم الرقم  بالساعه والدقيقه مثلا 09:00  صباحا او 06:00 مساءا),"At what time do weddings typically start in Lower Egypt? (Provide in HH:MM format  (e.g., 06:00PM, 09:00AM).)"
125,New-ch-83,Holidays/Celebration/Leisure	,Chinese (China),أنهي مدينة في الوجه البحري بتستضيف المهرجانات أكتر؟,Which city in Lower Egypt hosts festivals the most?
126,New-en-02	,Food	,English (UK)	,إيه أكتر نكهة شيبسي/كريسبس مشهورة في الوجه البحري؟,What is the most popular chip/crisp flavour in Lower Egypt?
127,New-en-05	,Food	,English (UK)	,إيه أكلة سريعة ورخيصة في الوجه البحري؟,Which food is a cost-effective and quick meal option in Lower Egypt?
128,New-en-08	,Food	,English (UK)	,إيه أشهر ماركة شوكولاتة في الوجه البحري؟,What is the most popular chocolate brand in Lower Egypt?
129,New-en-10	,Food	,English (UK)	,إيه أكتر نوع جبنة بيتاكل في الوجه البحري؟,What is the most eaten cheese in Lower Egypt?
130,New-en-11	,Food	,English (UK)	,إيه أكتر خضار الناس مش بتحبه في الوجه البحري؟,What is the most disliked vegetable in Lower Egypt?
131,New-en-17	,Sport,English (UK)	,إيه أكتر أدوات التشجيع المستخدمة من جمهور الرياضة في الوجه البحري؟,What are the most common cheering tools used by sports fans in Lower Egypt?
132,New-en-19	,Sport,English (UK)	,إيه أشهر استاد رياضي في الوجه البحري؟,What is the most well known sporting stadium in Lower Egypt?
133,New-en-38	,Work life	,English (UK)	,إيه الصناعات اللي معروف عنها ساعات شغل مرنة أكتر في الوجه البحري؟,Which industries are known for more flexible working hours in Lower Egypt?
134,New-en-41	,Work life	,English (UK)	,مين أشهر وأنجح رائد أعمال في الوجه البحري؟,Who is the most well known and successful entrepreneur in Lower Egypt?
135,New-en-47	,Family,English (UK)	,ايه اكتر حاجه موجوده في حديقه المنزل في الوجه البحري؟,What can typically be found in the back garden of houses in Lower Egypt?
136,New-en-49	,Family,English (UK)	,إيه اسم أشهر عيلة في الوجه البحري؟,What is the name of the most famous family in Lower Egypt?
137,New-en-50	,Family,English (UK)	,إيه أكتر لقب/اسم عيلة شائع في الوجه البحري؟,What is the most common family name in Lower Egypt?
138,New-en-59	,Family,English (UK)	,إيه البلد اللي بتهاجر ليها أكتر العائلات في الوجه البحري؟,Which country is the most popular destination for families from Lower Egypt to emigrate to?
139,New-en-68	,Education	,English (UK)	, إيه هي العواقب المترتبة عن السلوك السيئ في مدارس الوجه البحري؟,What repercussions are there for bad behavior in schools in Lower Egypt?
140,New-en-69	,Education	,English (UK)	,مين الكتاب اللي بتدرس اعمالهم في حصص الادب في الوجه البحري؟,Which writers are commonly studied in literature class in Lower Egypt?
141,New-en-72	,Education	,English (UK)	,إيه المصدر أونلاين اللي الطلبة غالبًا بيستخدموه عشان يذاكروا في الوجه البحري؟,Which online resource do students usually use to study in Lower Egypt?
142,New-en-87	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر معالم تاريخي في الوجه البحري؟,What is the most famous historic landmark in Lower Egypt?
143,New-en-90	,Holidays/Celebration/Leisure	,English (UK)	,إيه أشهر علامة فندقية في الوجه البحري؟,What is the most famous hotel brand in Lower Egypt?
144,New-gr-06	,Food,Greek (Greece)	,ايه الطعام المشهور بين الشباب في الوجه البحري؟,What is the most popular food in Lower Egypt among young people?
145,New-gr-15	,Food,Greek (Greece)	,ايه اشهر طبق حلويات تقليدي في الوجه البحري؟,What is the most popular traditional dessert in Lower Egypt?
146,New-gr-58	,Work life	,Greek (Greece)	,ايه اكتر وظيفه يعتبر اجرها منخفض في الوجه البحري؟,Which job is considered underpaid in Lower Egypt?
147,New-gr-76	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه الطعام الذي يقدم في عيد القيامه في الوجه البحري؟,What is the most common food served during Easter in Lower Egypt?
148,New-gr-89	,Holidays/Celebration/Leisure	,Greek (Greece)	,ايه المشروب اللي بيتقدم في الافراح في الوجه البحري؟,What drink is usually offered at weddings in Lower Egypt?
149,New-ha-07	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي اصله من الوجه البحري وممكن تلاقيه في العالم كله؟,What food originated from Lower Egypt and can be found all over the world?
150,New-ha-08	,Food,Hausa (Northern Nigeria)	,ايه الطعام اللي بيكرهوا الاطفال وبيحبوه كبار السن في الوجه البحري؟,What food is typically disliked by children but enjoyed by the elderly in Lower Egypt?
151,New-ha-13	,Food,Hausa (Northern Nigeria)	,ايه اشهر نوع خضار في الوجه البحري؟,Which is the most popular vegetable in Lower Egypt?
152,New-ha-66	,Family	,Hausa (Northern Nigeria)	,ايه اشهر قاعه لاقامه الافراح في الوجه البحري؟,What is the most popular wedding venue in Lower Egypt?
153,New-in-33	,Work life	,Indonesian (Indonesia)	,ايه اكتر منطقه في الوجه البحري مشهوره باستخراج المعادن؟,What region in Lower Egypt is usually associated with mining?
154,New-in-34	,Work life	,Indonesian (Indonesia)	,إيه منطقة في الوجه البحري عادة مرتبطة بالبترول؟,What region in Lower Egypt is usually associated with oil?
